#{"t_start": 1789923503.1871212, "env_id": "None"}
r,l,t
-61781.366199,601,32.131538
-60219.099696,601,36.873254
-58813.511413,601,43.873214
-52496.558903,601,52.760743
-44621.988298,601,60.750367
-58012.075535,601,67.370801
-48012.720114,601,73.995831
-56876.070089,601,79.384477
-50673.455438,601,86.009187
-43846.625952,601,91.763576
-40965.735101,601,99.438663
-34645.431182,601,105.390478
-38146.895863,601,112.642778
-39036.926978,601,118.86455
-37025.764536,601,125.866863
-40869.800237,601,131.205241
-42301.565518,601,136.716928
-42764.150096,601,143.838071
-42587.834434,601,149.196444
-48568.020063,601,155.952887
-39970.68256,601,161.610687
-44515.17759,601,169.199516
-43764.005637,601,174.701038
-41603.180725,601,181.915502
-41637.699013,601,187.398684
-43365.71638,601,194.549066
-43223.86199,601,198.101478
-41670.16012,601,204.309564
-43525.644328,601,209.100068
-41339.453095,601,216.909073
-38655.209798,601,222.116402
-39615.845961,601,228.914968
-38748.627889,601,234.53915
-36776.7065,601,240.556204
-40655.44403,601,247.45203
-46915.249792,601,253.02667
-42460.634899,601,260.449606
-48803.471867,601,266.493529
-43029.93162,601,273.78021
-50988.942622,601,279.536951
-51015.935707,601,286.54584
-51980.808778,601,292.430364
-51537.157406,601,299.772429
-55880.334926,601,305.968113
-56277.72568,601,314.460794
-53501.15141,601,320.522617
-58839.591425,601,329.643667
-54423.985133,601,336.242311
-56063.992987,601,343.768996
-51300.423978,601,350.234311
-57596.197169,601,356.789596
-49592.769279,601,364.508252
-53787.630827,601,371.129832
-49421.397921,601,378.39882
-47007.732055,601,383.850207
-45015.808114,601,391.314094
-39906.084868,601,397.757038
-50165.237777,601,404.827992
-42668.924579,601,410.175822
-43589.689996,601,417.462942
-46446.073069,601,423.066362
-40584.522944,601,430.1442
-42863.916142,601,435.335913
-39681.819152,601,442.686669
-42933.269415,601,448.460572
-42897.6858,601,453.679437
-42505.21678,601,460.427185
-44460.086927,601,465.880076
-46218.674163,601,473.656875
-45805.431353,601,479.531642
-44802.18274,601,486.58783
-47173.199174,601,491.76661
-44846.210401,601,498.229892
-47812.396482,601,503.606249
-47361.870411,601,510.700418
-45239.699909,601,515.97282
-45794.047834,601,522.841818
-46788.787372,601,528.043037
-47151.025365,601,534.776608
-49186.389707,601,539.914923
-47673.145398,601,546.972403
-46661.651014,601,551.926199
-46243.933522,601,557.453808
-47025.092882,601,564.319858
-48516.661152,601,569.525234
