milestone,model_num_timesteps,approx_kl,clip_fraction,entropy_loss,explained_variance,policy_gradient_loss,value_loss,learning_rate
50000,50000,0.015720308,0.063251953125,-0.6649827319383621,0.6844159364700317,-0.005431393191684037,0.031169078620150684,0.0004744
100000,100000,0.010517336,0.0452587890625,-0.6493066412210464,0.9604471921920776,-0.005658280057832599,0.01854323798790574,0.0004488
150000,150000,0.013400661,0.06541015625,-0.5955507582426072,0.9836000204086304,-0.007211680116597563,0.0047736625978723165,0.0004104
200000,200000,0.013664004,0.0675,-0.52111153870821,0.985641598701477,-0.005286276689730585,0.004265468216035515,0.00038480000000000003
250000,250000,0.008068195,0.0563720703125,-0.4416466262936592,0.9899823069572449,-0.006669278291519731,0.0034158491436392067,0.00034640000000000007
300000,300000,0.010452492,0.0646875,-0.4360428214073181,0.9944324493408203,-0.0071233029151335355,0.002919548617210239,0.0003208
350000,350000,0.008390811,0.0521484375,-0.3460740283131599,0.9964426159858704,-0.0054526430484838784,0.002493732509901747,0.0002824
400000,400000,0.006492035,0.03455078125,-0.325748638510704,0.997371256351471,-0.006718040218111128,0.001922802731860429,0.0002568
450000,450000,0.008473365,0.042080078125,-0.3693304926156998,0.998416543006897,-0.006839341518934816,0.0013761287694796919,0.0002312
500000,500000,0.021816986,0.0723681640625,-0.4324748918414116,0.9937158226966858,-0.009182299298699945,0.0023553544259630145,0.00019280000000000002
550000,550000,0.017839251,0.077998046875,-0.4126368683576584,0.986865758895874,-0.009647266834508627,0.004276823590043932,0.00016720000000000003
600000,600000,0.010127561,0.057412109375,-0.39525715708732606,0.9883601069450378,-0.006747538736090064,0.002349843424744904,0.00012880000000000004
650000,650000,0.0051305834,0.0326904296875,-0.3772939658164978,0.9859330654144287,-0.006293696109205485,0.0024144813639577476,0.00010320000000000001
700000,700000,0.004305775,0.02615234375,-0.3377287057042122,0.9906111359596252,-0.006176257927436381,0.0013991988194175064,6.480000000000003e-05
750000,750000,0.0032310255,0.0111572265625,-0.3567631781101227,0.9931485056877136,-0.0035987367504276336,0.0011123512883204967,3.920000000000001e-05
800000,800000,0.00020441184,0.0,-0.35812620371580123,0.9961012005805969,-0.00030236235877964643,0.0008913382224272937,8.000000000000229e-07
