milestone,model_num_timesteps,approx_kl,clip_fraction,entropy_loss,explained_variance,policy_gradient_loss,value_loss,learning_rate
50000,50000,0.012221624,0.0484765625,-1.7720482540130615,0.49555689096450806,-0.006002267436124384,0.012141114193946123,0.0004744
100000,100000,0.016538233,0.08630859375,-1.7287623393535614,0.9157515168190002,-0.011017896933481097,0.006912580039352178,0.0004488
150000,150000,0.016827928,0.11302734375,-1.6412606716156006,0.9801589846611023,-0.017272326005622743,0.004418001477606594,0.0004104
200000,200000,0.018044328,0.1312060546875,-1.5619368493556975,0.9894546270370483,-0.020063018416985868,0.0033663515909574926,0.00038480000000000003
250000,250000,0.017534876,0.1259814453125,-1.5025657975673676,0.9918686747550964,-0.019928153352811933,0.00315262173069641,0.00034640000000000007
300000,300000,0.016136238,0.1110595703125,-1.4573080444335937,0.9944560527801514,-0.021565493531525134,0.0024759854027070105,0.0003208
350000,350000,0.015419757,0.1056201171875,-1.3920945823192596,0.9949712753295898,-0.022459339902270586,0.0023856268683448436,0.0002824
400000,400000,0.016296757,0.1099658203125,-1.385925579071045,0.9937422871589661,-0.02180827007861808,0.002414756144862622,0.0002568
450000,450000,0.019693296,0.1200927734375,-1.4101768231391907,0.9929699897766113,-0.025432205474935472,0.002187856080709025,0.0002312
500000,500000,0.015706945,0.1111328125,-1.3726970338821411,0.9943945407867432,-0.020974795480724423,0.002568229523021728,0.00019280000000000002
550000,550000,0.016471183,0.1058935546875,-1.2836376869678496,0.9925913214683533,-0.019658438763581216,0.0033108399785123765,0.00016720000000000003
600000,600000,0.014401911,0.0913134765625,-1.236993361711502,0.99428391456604,-0.018888261031825095,0.002350878925062716,0.00012880000000000004
650000,650000,0.014510524,0.0827734375,-1.1758343505859374,0.9945898652076721,-0.016322883954271675,0.0026382472575642167,0.00010320000000000001
700000,700000,0.012545252,0.0756640625,-1.1361037063598634,0.9938363432884216,-0.014718481986783445,0.0017555837298277766,6.480000000000003e-05
750000,750000,0.009362573,0.0515625,-1.1050426721572877,0.993669331073761,-0.012729572094976903,0.001892855423502624,3.920000000000001e-05
800000,800000,0.0001612401,0.0,-1.1340522134304047,0.9896780252456665,-0.0006490329082589597,0.002394179723924026,8.000000000000229e-07
