milestone,model_num_timesteps,approx_kl,clip_fraction,entropy_loss,explained_variance,policy_gradient_loss,value_loss,learning_rate
50000,50000,0.016176851,0.08443359375,-0.649482330083847,0.607789158821106,-0.006662524191197008,0.013596684080548585,0.0004744
100000,100000,0.013176864,0.07740234375,-0.6213948208093644,0.9573694467544556,-0.004680834279861301,0.004908602749928832,0.0004488
150000,150000,0.015497592,0.074267578125,-0.5513724160194396,0.9799318313598633,-0.005197677372489124,0.0031595546018797905,0.0004104
200000,200000,0.006656146,0.0318115234375,-0.48777174204587936,0.970180094242096,-0.0021788416407071054,0.004153207214549184,0.00038480000000000003
250000,250000,0.005706475,0.0340673828125,-0.4604052898287773,0.9800207018852234,-0.002432243686635047,0.0044518808065913615,0.00034640000000000007
300000,300000,0.005468936,0.02228515625,-0.4261962327361107,0.9886795282363892,-0.0035735090472735465,0.0036073061055503786,0.0003208
350000,350000,0.0068098702,0.0305078125,-0.36235483676195146,0.9914537072181702,-0.0020205845078453424,0.004014861674513668,0.0002824
400000,400000,0.005045155,0.028232421875,-0.34599835991859434,0.9871621131896973,-0.0029390846122987566,0.0043390337773598735,0.0002568
450000,450000,0.0042733676,0.014892578125,-0.36456349700689317,0.9927479028701782,-0.0010348542453721165,0.004883479101117701,0.0002312
500000,500000,0.008116261,0.0302197265625,-0.34976805716753007,0.9973146319389343,-0.0035663119913078843,0.002588274062145501,0.00019280000000000002
550000,550000,0.009146805,0.027001953125,-0.38651031523942947,0.9942358136177063,-0.004971939213573933,0.004132784635294229,0.00016720000000000003
600000,600000,0.018229008,0.045517578125,-0.4738610264658928,0.9908260703086853,-0.006214523313101381,0.004086212909314781,0.00012880000000000004
650000,650000,0.0147874085,0.04640625,-0.4965146479010582,0.9845848679542542,-0.005730058455374092,0.006563593484461307,0.00010320000000000001
700000,700000,0.0031210962,0.00685546875,-0.4802173152565956,0.9879533648490906,-0.002435811283066869,0.003356085168197751,6.480000000000003e-05
750000,750000,0.0048405984,0.012548828125,-0.4478847390413284,0.9918478727340698,-0.0025176459341309963,0.002713481127284467,3.920000000000001e-05
800000,800000,0.00014085133,0.0,-0.4399981999397278,0.9936137795448303,-0.000166838807053864,0.002717839062679559,8.000000000000229e-07
