stage,method,method_name,topology,train_step,n_eval_seeds,ATT_mean,ATT_std,AWT_mean,AWT_std,AGT_access_mean,AGT_access_std,AFT_mean,AFT_std,completion_rate_mean,completion_rate_std,backlog_mean,backlog_std,system_person_minutes_per_passenger_mean,system_person_minutes_per_passenger_std,travel_p90_mean,travel_p90_std,policy_entropy_normalized_mean,policy_entropy_normalized_std,mean_policy_max_prob_mean,mean_policy_max_prob_std,action_0_share_mean,action_1_share_mean,SPF_Jsys_per_passenger,gap_vs_SPF_pct,STTF_Jsys_per_passenger,gap_vs_STTF_pct,QTTI2_Jsys_per_passenger,gap_vs_QTTI2_pct,best_rule_name,best_rule_Jsys_per_passenger,gap_vs_best_rule_pct
E4,M4,SHARED_UQ_AC,T2,50000,3,269.4188034188034,0.0,244.39316239316238,0.0,5.965811965811966,0.0,19.068376068376068,0.0,0.38999999999999996,5.551115123125783e-17,183.0,0.0,343.18666666666667,0.0,437.6000000000001,5.684341886080802e-14,0.88483168963641,1.1102230246251565e-16,0.6940964292765854,0.0,0.004991680532445923,0.9950083194675541,nan,nan,nan,nan,nan,nan,,nan,nan
E4,M4,SHARED_UQ_AC,T2,100000,3,241.48850574712642,0.0,216.11494252873567,2.842170943040401e-14,6.195402298850575,0.0,19.183908045977013,0.0,0.58,0.0,126.0,0.0,291.91,0.0,388.40000000000003,0.0,0.6164751071956878,0.0,0.8378664512999244,0.0,0.014975041597337771,0.9850249584026622,nan,nan,nan,nan,nan,nan,,nan,nan
E4,M4,SHARED_UQ_AC,T2,150000,3,224.70098039215682,2.842170943040401e-14,199.12745098039215,0.0,6.323529411764706,0.0,19.254901960784313,0.0,0.68,0.0,96.0,0.0,263.68666666666667,0.0,359.40000000000003,0.0,0.4882862803129678,0.0,0.8796307654825105,1.1102230246251565e-16,0.023294509151414306,0.9767054908485857,nan,nan,nan,nan,nan,nan,,nan,nan
E4,M4,SHARED_UQ_AC,T2,200000,3,207.46638655462183,0.0,181.60084033613444,2.842170943040401e-14,6.428571428571428,8.881784197001252e-16,19.50420168067227,0.0,0.7933333333333333,0.0,62.0,0.0,233.31333333333336,2.842170943040401e-14,345.0,0.0,0.7248544189776019,0.0,0.735550919011508,1.1102230246251565e-16,0.15141430948419302,0.848585690515807,nan,nan,nan,nan,nan,nan,,nan,nan
E4,M4,SHARED_UQ_AC,T2,250000,3,203.89915966386556,2.842170943040401e-14,178.13865546218486,2.842170943040401e-14,6.310924369747899,0.0,19.50420168067227,0.0,0.7933333333333333,0.0,62.0,0.0,230.11,0.0,335.6,0.0,0.6476024255706095,0.0,0.7754797782755136,0.0,0.21963394342762063,0.7803660565723792,nan,nan,nan,nan,nan,nan,,nan,nan
E4,M4,SHARED_UQ_AC,T2,300000,3,202.79497907949792,0.0,176.9205020920502,0.0,6.414225941422594,0.0,19.502092050209207,0.0,0.7966666666666665,1.1102230246251565e-16,61.0,0.0,228.46333333333334,0.0,334.0000000000001,0.0,0.6647988062480681,0.0,0.7701155123813775,0.0,0.36106489184692175,0.6389351081530782,nan,nan,nan,nan,nan,nan,,nan,nan
E4,M4,SHARED_UQ_AC,T2,350000,3,197.46666666666667,0.0,171.525,0.0,6.491666666666666,0.0,19.5,0.0,0.8000000000000002,1.1102230246251565e-16,60.0,0.0,224.34333333333333,0.0,319.0,0.0,0.6700406480519595,0.0,0.7724157253438343,0.0,0.36439267886855237,0.6356073211314476,nan,nan,nan,nan,nan,nan,,nan,nan
E4,M4,SHARED_UQ_AC,T2,400000,3,198.94583333333333,0.0,172.98333333333332,0.0,6.4875,0.0,19.5,0.0,0.8000000000000002,1.1102230246251565e-16,60.0,0.0,224.87666666666667,0.0,327.0,0.0,0.6118588173803153,0.0,0.8056909542115477,0.0,0.3943427620632279,0.6056572379367721,nan,nan,nan,nan,nan,nan,,nan,nan
E4,M4,SHARED_UQ_AC,T2,450000,3,197.97510373443984,0.0,171.92946058091286,0.0,6.560165975103733,8.881784197001252e-16,19.497925311203318,0.0,0.8033333333333333,0.0,59.0,0.0,223.56000000000003,2.842170943040401e-14,325.0,0.0,0.5983894990980695,0.0,0.8075983407295088,0.0,0.35440931780366053,0.6455906821963394,nan,nan,nan,nan,nan,nan,,nan,nan
E4,M4,SHARED_UQ_AC,T2,500000,3,199.51452282157678,0.0,173.49792531120332,0.0,6.5352697095435675,8.881784197001252e-16,19.497925311203318,0.0,0.8033333333333333,0.0,59.0,0.0,224.79,0.0,327.0,0.0,0.541533102977395,0.0,0.8284056793631809,0.0,0.2895174708818636,0.7104825291181364,nan,nan,nan,nan,nan,nan,,nan,nan
