#{"t_start": 1789969440.4419346, "env_id": "None"}
r,l,t
-70707.227193,601,18.349175
-66623.680557,601,25.615502
-67256.251381,601,33.909307
-66519.635817,601,40.778776
-65954.778478,601,49.029601
-65754.439579,601,56.362316
-64718.132527,601,64.645068
-66210.717635,601,71.598073
-66471.607921,601,79.925944
-65041.544005,601,87.355164
-64922.528807,601,95.907031
-68801.939951,601,102.818108
-65778.315917,601,111.247308
-69466.253624,601,118.687739
-73638.26356,601,127.105698
-67113.652932,601,133.951164
-66602.51972,601,140.862599
-66006.611645,601,150.003877
-66302.288187,601,157.0233
-66882.540953,601,165.673427
-65678.778238,601,172.723052
-66816.955507,601,181.608533
-67320.838232,601,189.208504
-66877.879788,601,197.844682
-66634.864342,601,204.955986
-67180.396394,601,213.694106
-66882.21231,601,221.397439
-68228.258982,601,230.004141
-65702.785349,601,237.017032
-65935.9962,601,245.746838
-66623.122337,601,253.318526
-67619.183344,601,262.233681
-66589.196523,601,269.417232
-65743.791,601,276.613957
-64972.501747,601,286.195174
-64996.814231,601,293.373073
-65895.617637,601,302.162738
-65326.313587,601,309.553031
-65117.752757,601,319.239008
-65768.467081,601,326.540243
-65440.448808,601,335.512162
-66914.795562,601,342.881183
-66505.393952,601,352.703691
-65390.282536,601,360.119148
-65076.864029,601,369.071718
-64792.737454,601,376.412644
-66326.481309,601,386.156457
-65847.970361,601,393.705447
-65137.681692,601,402.640346
-66271.326608,601,409.959205
-66480.524815,601,417.752028
-66738.123078,601,426.996455
-66348.01055,601,434.366933
-66221.365507,601,443.253212
-65827.07173,601,450.66788
-65884.892148,601,460.16676
-66553.399798,601,467.409592
-65735.637609,601,476.338303
-65901.47193,601,483.632989
-66441.729968,601,493.08921
-66278.140317,601,500.238177
-67078.931749,601,509.096652
-65577.170844,601,516.29009
-66335.301213,601,525.675459
-66489.773893,601,532.827823
-66436.695317,601,539.81591
-66454.771564,601,548.293241
-66305.136605,601,555.98128
-65482.793122,601,564.41694
-65405.215875,601,571.32897
-66306.351854,601,579.851595
-65827.048169,601,587.535617
-66290.895662,601,596.112868
-66237.411275,601,603.019287
-65554.462241,601,611.524482
-66682.372439,601,618.859989
-66003.155771,601,627.459517
-67239.558602,601,634.518563
-66508.522274,601,643.224009
-65868.299194,601,650.70155
-66374.845072,601,659.703765
-67259.603263,601,666.832638
-66852.703862,601,673.945737
-65368.404511,601,683.236962
-66680.024536,601,690.618477
