#{"t_start": 1789969445.0697029, "env_id": "None"}
r,l,t
-66279.890797,601,13.721407
-66148.489863,601,20.989734
-68287.200323,601,29.280535
-66165.068744,601,36.152017
-65888.448574,601,44.404833
-66303.568838,601,51.734548
-64885.236862,601,60.0173
-66340.979997,601,66.973303
-66339.836288,601,75.299175
-67872.045629,601,82.727396
-66432.121,601,91.279263
-69455.065379,601,98.19034
-66675.872289,601,106.624071
-68441.109532,601,114.059971
-71594.782982,601,122.47793
-67139.625935,601,129.323396
-68135.320561,601,136.234831
-66935.140297,601,145.380108
-66217.081794,601,152.39453
-66873.428442,601,161.048675
-68236.640814,601,168.096288
-67179.988241,601,176.980764
-66016.349673,601,184.582734
-66924.008802,601,193.216913
-67407.730709,601,200.331217
-66445.767982,601,209.071361
-67497.76051,601,216.769671
-68163.820132,601,225.376373
-65022.348889,601,232.388257
-65605.075909,601,241.117647
-66089.182122,601,248.690758
-65551.267929,601,257.605912
-66055.728372,601,264.789464
-67152.076932,601,271.987181
-65699.968119,601,281.567406
-66298.946375,601,288.745305
-65532.236891,601,297.538952
-65326.974152,601,304.926343
-65618.250701,601,314.61428
-65622.212982,601,321.912475
-65233.987351,601,330.884393
-65898.536224,601,338.253415
-66146.067375,601,348.075922
-65798.992217,601,355.49138
-65900.137682,601,364.444953
-66226.823539,601,371.784876
-65868.396637,601,381.531696
-65746.331007,601,389.081672
-66530.955786,601,398.012578
-66028.485532,601,405.331437
-66421.674519,601,413.125253
-65985.913788,601,422.368687
-66243.119786,601,429.738161
-65677.066585,601,438.626445
-66684.214109,601,446.040112
-65002.023026,601,455.537984
-65636.868532,601,462.781824
-65689.427504,601,471.71154
-66526.484222,601,479.006135
-64957.100944,601,488.464441
-65450.897093,601,495.6144
-66702.771856,601,504.470884
-66100.299742,601,511.66583
-65801.096706,601,521.049204
-66666.270393,601,528.200054
-66409.119086,601,535.188141
-65691.686945,601,543.665473
-67600.542695,601,551.35651
-65573.393803,601,559.79017
-65585.41072,601,566.701202
-66333.590534,601,575.223827
-65179.540052,601,582.907849
-66106.945604,601,591.485099
-65787.24877,601,598.391518
-65394.210567,601,606.896713
-66050.668297,601,614.232221
-65749.950383,601,622.831749
-65937.38575,601,629.890794
-65383.250629,601,638.596241
-66413.698043,601,646.073782
-66185.479732,601,655.075997
-65441.994435,601,662.20487
-66638.388286,601,669.319969
-65924.816914,601,678.608194
-65654.887609,601,685.990709
