#{"t_start": 1789969434.6893332, "env_id": "None"}
r,l,t
-66235.830377,601,24.101777
-66629.050892,601,31.368104
-66471.610129,601,39.660904
-65981.690881,601,46.531378
-66986.628791,601,54.782203
-65127.057796,601,62.113919
-66185.071904,601,70.397669
-66342.433022,601,77.349676
-66952.68954,601,85.678545
-65333.627563,601,93.107765
-64860.483973,601,101.658632
-65898.874935,601,108.570709
-71626.507249,601,116.999909
-68051.256028,601,124.440341
-65883.398787,601,132.8583
-69004.82191,601,139.703765
-68714.808637,601,146.615201
-66318.931266,601,155.756479
-65928.26623,601,162.773899
-69209.806205,601,171.426028
-67019.998037,601,178.475653
-67983.809268,601,187.356142
-66729.660801,601,194.960104
-65601.388806,601,203.597283
-66099.270566,601,210.707586
-67817.721391,601,219.446707
-66170.609546,601,227.150041
-66672.217077,601,235.756742
-66809.194841,601,242.768627
-65723.652244,601,251.498017
-66951.50888,601,259.071128
-66981.248599,601,267.985312
-66281.542462,601,275.169834
-66905.034868,601,282.366559
-65709.09042,601,291.947776
-65581.927754,601,299.125674
-65312.537533,601,307.915339
-65478.471271,601,315.305632
-64429.004159,601,324.991609
-66089.208798,601,332.292845
-64876.20114,601,341.264763
-66660.448306,601,348.634791
-66291.752145,601,358.456292
-66227.943693,601,365.87175
-65411.397326,601,374.82432
-65692.824942,601,382.164242
-64857.649405,601,391.909059
-65159.787793,601,399.458049
-65909.931724,601,408.392947
-65407.10149,601,415.710805
-66076.245756,601,423.500632
-65582.203978,601,432.745057
-65308.481442,601,440.118531
-65464.370278,601,449.005814
-65813.872028,601,456.420482
-64937.359787,601,465.918354
-65884.983315,601,473.162193
-66003.57813,601,482.089904
-66667.012536,601,489.387587
-66390.687961,601,498.841811
-66422.137089,601,505.990779
-66513.141749,601,514.849253
-65582.968093,601,522.043691
-66065.089599,601,531.428061
-66772.207838,601,538.579418
-66439.560124,601,545.567511
-65841.382897,601,554.044848
-66279.568433,601,561.733881
-65965.427483,601,570.169541
-67055.342692,601,577.081572
-66048.661758,601,585.604196
-66360.729867,601,593.288219
-65854.202306,601,601.865469
-66069.703735,601,608.771888
-66388.046275,601,617.276083
-66264.488414,601,624.612591
-66193.509739,601,633.212118
-66688.824103,601,640.271164
-64956.476721,601,648.975606
-66415.037513,601,656.454152
-64970.947991,601,665.456366
-66488.933765,601,672.58524
-66314.914972,601,679.69734
-65546.931509,601,688.988564
-66360.072371,601,696.371078
