stage,method,method_name,topology,train_step,n_eval_seeds,ATT_mean,ATT_std,AWT_mean,AWT_std,AGT_access_mean,AGT_access_std,AFT_mean,AFT_std,completion_rate_mean,completion_rate_std,backlog_mean,backlog_std,system_person_minutes_per_passenger_mean,system_person_minutes_per_passenger_std,travel_p90_mean,travel_p90_std,policy_entropy_normalized_mean,policy_entropy_normalized_std,mean_policy_max_prob_mean,mean_policy_max_prob_std,action_0_share_mean,action_1_share_mean,action_2_share_mean,action_3_share_mean,action_4_share_mean,action_5_share_mean,SPF_Jsys_per_passenger,gap_vs_SPF_pct,STTF_Jsys_per_passenger,gap_vs_STTF_pct,QTTI2_Jsys_per_passenger,gap_vs_QTTI2_pct,best_rule_name,best_rule_Jsys_per_passenger,gap_vs_best_rule_pct
J3,M0,RESIDUAL,T2,50000,3,252.7307692307692,2.842170943040401e-14,227.7307692307692,2.842170943040401e-14,6.0,0.0,19.0,0.0,0.3466666666666667,0.0,196.0,0.0,346.91,0.0,449.3999999999999,5.684341886080802e-14,0.9967695334148989,0.0,0.1887775479805053,0.0,0.0,0.0,0.0,0.0,0.08485856905158069,0.9151414309484193,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M0,RESIDUAL,T2,100000,3,89.34782608695652,0.0,64.69565217391305,0.0,5.521739130434782,0.0,19.17391304347826,0.0,0.07666666666666666,0.0,277.0,0.0,411.0366666666667,0.0,175.20000000000005,0.0,0.9738563743810604,0.0,0.2308953023591573,0.0,0.0,0.0016638935108153079,0.0,0.0,0.632279534109817,0.3660565723793677,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M0,RESIDUAL,T2,150000,3,56.17499999999999,7.105427357601002e-15,28.125,0.0,6.962500000000001,8.881784197001252e-16,21.75,0.0,0.26666666666666666,0.0,220.0,0.0,335.01,0.0,113.10000000000035,0.0,0.9520536410847426,0.0,0.24663829634867965,2.7755575615628914e-17,0.0,0.12479201331114809,0.0,0.05490848585690516,0.7204658901830282,0.09983361064891845,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M0,RESIDUAL,T2,200000,3,39.92307692307692,0.0,13.230769230769232,1.7763568394002505e-15,6.153846153846154,0.0,21.0,0.0,0.08666666666666667,0.0,274.0,0.0,405.2366666666667,0.0,63.5,0.0,0.9270772862129913,0.0,0.2763670275542581,0.0,0.0033277870216306157,0.018302828618968387,0.0,0.7371048252911813,0.16306156405990016,0.07820299500831947,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M0,RESIDUAL,T2,250000,3,43.15151515151515,0.0,14.666666666666666,0.0,7.1818181818181825,8.881784197001252e-16,21.90909090909091,0.0,0.22,0.0,234.0,0.0,355.55333333333334,0.0,87.5,0.0,0.881544205223229,0.0,0.32385534620820583,0.0,0.5124792013311148,0.024958402662229612,0.0,0.20632279534109818,0.15806988352745424,0.09816971713810314,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M0,RESIDUAL,T2,300000,3,48.608695652173914,0.0,20.231884057971016,0.0,7.144927536231884,0.0,21.840579710144926,0.0,0.23,0.0,231.0,0.0,352.47,0.0,88.2,0.0,0.8761996756301208,1.1102230246251565e-16,0.32598393612514914,0.0,0.4509151414309484,0.07487520798668885,0.0,0.1713810316139767,0.20465890183028287,0.09816971713810314,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M0,RESIDUAL,T2,350000,3,56.55294117647059,0.0,28.04705882352941,0.0,7.364705882352941,0.0,21.776470588235295,0.0,0.2833333333333333,0.0,215.0,0.0,329.84,0.0,163.2000000000001,0.0,0.8758920669037961,1.1102230246251565e-16,0.3292846859195665,0.0,0.4459234608985025,0.09484193011647253,0.0,0.15640599001663893,0.21630615640599002,0.086522462562396,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M0,RESIDUAL,T2,400000,3,53.08888888888888,7.105427357601002e-15,24.177777777777777,0.0,7.633333333333334,0.0,21.933333333333334,0.0,0.3,0.0,210.0,0.0,326.00333333333333,0.0,111.20000000000027,0.0,0.8765823269690171,0.0,0.3264012012178212,0.0,0.044925124792013306,0.4925124792013311,0.0,0.15973377703826955,0.20632279534109818,0.09650582362728784,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M0,RESIDUAL,T2,450000,3,49.14893617021276,7.105427357601002e-15,20.606382978723403,0.0,7.223404255319149,0.0,21.97872340425532,0.0,0.31333333333333335,0.0,206.0,0.0,320.76,0.0,97.2,1.4210854715202004e-14,0.8469435412551571,0.0,0.361018080034986,5.551115123125783e-17,0.43926788685524126,0.10815307820299501,0.0,0.1497504159733777,0.2113144758735441,0.09151414309484192,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M0,RESIDUAL,T2,500000,3,50.0,0.0,21.232323232323232,0.0,7.454545454545454,0.0,22.03030303030303,0.0,0.33,0.0,201.0,0.0,311.98333333333335,0.0,101.40000000000002,1.4210854715202004e-14,0.8256925598683877,0.0,0.38896222910944517,0.0,0.036605657237936774,0.5091514143094842,0.0,0.173044925124792,0.20632279534109818,0.07487520798668885,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M0,RESIDUAL,T2,550000,3,47.21111111111111,0.0,18.18888888888889,0.0,7.688888888888889,0.0,22.022222222222222,0.0,0.3,0.0,210.0,0.0,318.7266666666667,0.0,99.2,1.4210854715202004e-14,0.8359393511982857,0.0,0.38171571411328786,0.0,0.43760399334442596,0.11148086522462562,0.0,0.24126455906821964,0.15973377703826955,0.049916805324459225,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M0,RESIDUAL,T2,600000,3,54.333333333333336,0.0,25.19354838709678,3.552713678800501e-15,7.827956989247312,0.0,21.967741935483872,0.0,0.31,0.0,207.0,0.0,318.3833333333333,0.0,136.9999999999999,0.0,0.824431494514458,0.0,0.385665223349549,0.0,0.4259567387687188,0.1314475873544093,0.0,0.23627287853577372,0.16139767054908485,0.044925124792013306,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M0,RESIDUAL,T2,650000,3,45.54651162790697,0.0,16.441860465116278,0.0,7.604651162790698,0.0,22.209302325581394,0.0,0.2866666666666667,0.0,214.0,0.0,328.81,0.0,36.5,0.0,0.8275739089355456,0.0,0.39170223147222477,5.551115123125783e-17,0.41264559068219636,0.15141430948419302,0.0,0.2146422628951747,0.18469217970049914,0.036605657237936774,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M0,RESIDUAL,T2,700000,3,44.10989010989011,0.0,14.89010989010989,0.0,7.736263736263736,0.0,22.208791208791208,0.0,0.30333333333333334,0.0,209.0,0.0,319.87666666666667,0.0,37.0,0.0,0.8144481269702638,1.1102230246251565e-16,0.3989691969112628,0.0,0.4242928452579035,0.1480865224625624,0.0,0.2096505823627288,0.18635607321131445,0.03161397670549085,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M0,RESIDUAL,T2,750000,3,43.3125,0.0,14.0,0.0,7.849999999999999,8.881784197001252e-16,22.2,0.0,0.26666666666666666,0.0,220.0,0.0,333.4766666666667,0.0,36.10000000000001,0.0,0.8252162780090049,0.0,0.3919054884432556,0.0,0.4242928452579035,0.1480865224625624,0.0,0.19301164725457567,0.2146422628951747,0.019966722129783693,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M0,RESIDUAL,T2,800000,3,45.875,0.0,16.76388888888889,0.0,7.666666666666667,0.0,22.11111111111111,0.0,0.24,0.0,228.0,0.0,344.7633333333333,0.0,36.9,0.0,0.8367978875627643,0.0,0.3801526895130732,0.0,0.43760399334442596,0.10815307820299501,0.0,0.24126455906821964,0.1963394342762063,0.016638935108153077,nan,nan,nan,nan,nan,nan,,nan,nan
