stage,method,method_name,topology,train_step,n_eval_seeds,ATT_mean,ATT_std,AWT_mean,AWT_std,AGT_access_mean,AGT_access_std,AFT_mean,AFT_std,completion_rate_mean,completion_rate_std,backlog_mean,backlog_std,system_person_minutes_per_passenger_mean,system_person_minutes_per_passenger_std,travel_p90_mean,travel_p90_std,policy_entropy_normalized_mean,policy_entropy_normalized_std,mean_policy_max_prob_mean,mean_policy_max_prob_std,action_0_share_mean,action_1_share_mean,action_2_share_mean,action_3_share_mean,action_4_share_mean,action_5_share_mean,SPF_Jsys_per_passenger,gap_vs_SPF_pct,STTF_Jsys_per_passenger,gap_vs_STTF_pct,QTTI2_Jsys_per_passenger,gap_vs_QTTI2_pct,best_rule_name,best_rule_Jsys_per_passenger,gap_vs_best_rule_pct
J3,M2,SHARED_UQ,T2,50000,3,252.7307692307692,2.842170943040401e-14,227.7307692307692,2.842170943040401e-14,6.0,0.0,19.0,0.0,0.3466666666666667,0.0,196.0,0.0,346.91,0.0,449.3999999999999,5.684341886080802e-14,0.9864858393684076,0.0,0.21755519690311295,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M2,SHARED_UQ,T2,100000,3,252.7307692307692,2.842170943040401e-14,227.7307692307692,2.842170943040401e-14,6.0,0.0,19.0,0.0,0.3466666666666667,0.0,196.0,0.0,346.91,0.0,449.3999999999999,5.684341886080802e-14,0.9228041340488836,0.0,0.2985128889266346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M2,SHARED_UQ,T2,150000,3,252.7307692307692,2.842170943040401e-14,227.7307692307692,2.842170943040401e-14,6.0,0.0,19.0,0.0,0.3466666666666667,0.0,196.0,0.0,346.91,0.0,449.3999999999999,5.684341886080802e-14,0.8988618274574974,0.0,0.29548756887333566,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M2,SHARED_UQ,T2,200000,3,223.83544303797467,0.0,198.9493670886076,0.0,5.886075949367089,0.0,19.0,0.0,0.2633333333333333,0.0,221.0,0.0,360.57666666666665,0.0,468.0,0.0,0.8618866882886737,0.0,0.32539434845058773,0.0,0.0,0.0,0.0,0.0,0.03161397670549085,0.9683860232945092,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M2,SHARED_UQ,T2,250000,3,109.3859649122807,0.0,83.50877192982456,0.0,6.2631578947368425,0.0,19.771929824561404,0.0,0.19000000000000003,2.7755575615628914e-17,243.0,0.0,369.66333333333336,0.0,224.0,0.0,0.8649953464100796,0.0,0.32717326323125206,0.0,0.0,0.036605657237936774,0.0,0.0,0.5341098169717138,0.4292845257903494,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M2,SHARED_UQ,T2,300000,3,80.91071428571429,0.0,53.75,0.0,6.803571428571428,8.881784197001252e-16,20.785714285714285,0.0,0.18666666666666668,0.0,244.0,0.0,375.3533333333333,5.684341886080802e-14,227.0,0.0,0.8835500783962643,0.0,0.31126875253068825,0.0,0.0,0.06156405990016639,0.0,0.0,0.6472545757071547,0.2911813643926789,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M2,SHARED_UQ,T2,350000,3,143.64761904761906,0.0,116.4952380952381,0.0,6.876190476190477,0.0,20.63809523809524,0.0,0.3499999999999999,5.551115123125783e-17,195.0,0.0,327.87333333333333,0.0,330.0,0.0,0.8570232597544516,0.0,0.3404811205909574,5.551115123125783e-17,0.0,0.13311148086522462,0.0,0.0,0.5640599001663894,0.30282861896838603,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M2,SHARED_UQ,T2,400000,3,133.64583333333334,0.0,106.28125,0.0,6.958333333333333,0.0,20.75,0.0,0.32,0.0,204.0,0.0,331.0233333333333,0.0,341.0,0.0,0.8197178111934541,1.1102230246251565e-16,0.37456267038220775,5.551115123125783e-17,0.0,0.2562396006655574,0.0,0.0,0.3261231281198003,0.4176372712146423,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M2,SHARED_UQ,T2,450000,3,128.24603174603175,0.0,100.59523809523812,1.4210854715202004e-14,7.126984126984127,0.0,21.0,0.0,0.42,0.0,174.0,0.0,297.78,0.0,316.5,0.0,0.869061796957103,0.0,0.3500565385163921,0.0,0.0,0.13810316139767054,0.0,0.0,0.6023294509151415,0.259567387687188,nan,nan,nan,nan,nan,nan,,nan,nan
J3,M2,SHARED_UQ,T2,500000,3,109.43333333333334,0.0,81.3,0.0,7.413333333333333,0.0,21.213333333333335,0.0,0.5,0.0,150.0,0.0,260.3,0.0,303.0,0.0,0.8854878214145675,0.0,0.34581369865753886,0.0,0.0,0.2029950083194675,0.0,0.0,0.5224625623960066,0.27454242928452577,nan,nan,nan,nan,nan,nan,,nan,nan
