#{"t_start": 1789924961.615638, "env_id": "None"}
r,l,t
-64534.416413,601,15.375245
-56708.999556,601,22.788385
-60347.744179,601,31.299691
-51100.884477,601,39.15421
-51782.991396,601,48.36165
-45279.967211,601,55.949205
-41886.53905,601,65.352192
-38183.883081,601,72.427779
-44332.003394,601,81.108976
-37447.755817,601,88.726788
-36588.101588,601,97.703018
-35966.161305,601,104.893765
-34501.444341,601,113.768066
-35366.372276,601,121.416041
-35750.961025,601,130.349281
-38481.188396,601,137.160335
-38721.716083,601,144.346114
-36641.978524,601,153.105039
-38654.394758,601,160.180884
-39818.599876,601,168.567442
-40020.858009,601,175.4771
-37455.336424,601,184.403622
-40397.358206,601,191.471734
-39152.154493,601,199.515583
-41324.445245,601,205.84871
-40152.825098,601,214.097583
-43786.489044,601,220.947706
-42565.924696,601,229.394649
-42277.362732,601,236.462723
-43894.263075,601,244.702628
-41670.116763,601,251.460272
-44045.258031,601,259.902187
-44646.081964,601,267.019001
-43489.703084,601,273.485822
-44945.201261,601,281.452104
-43394.18632,601,288.751954
-45240.204137,601,297.442635
-44418.364177,601,304.260361
-46861.587245,601,312.020861
-47793.169777,601,318.761705
-47368.371353,601,326.792084
-49200.845488,601,332.930444
-50354.404314,601,340.80915
-51045.190018,601,346.976365
-47664.666551,601,355.025605
-49641.801587,601,361.547298
-49467.460512,601,369.430628
-48572.233962,601,375.552193
-50007.633663,601,384.210623
-48556.231391,601,390.38377
-50440.721281,601,396.749252
-50284.712693,601,404.66522
-48663.879857,601,411.087589
-45743.836284,601,419.470606
-48136.317896,601,426.077292
-49914.452554,601,434.018639
-43498.84715,601,440.408913
-43458.475792,601,449.112329
-43901.009401,601,455.7695
-43010.126131,601,463.841767
-43306.574789,601,470.111392
-44148.985666,601,477.997112
-41064.315099,601,485.060499
-41748.232292,601,493.274837
-36713.27497,601,500.140506
-37268.26134,601,507.069383
-34567.720599,601,515.94297
-34053.701369,601,522.91272
-35641.917797,601,532.009793
-35280.264406,601,539.685375
-34452.077126,601,549.719261
-34717.253976,601,557.023175
-35551.06709,601,565.543516
-36213.607577,601,572.64584
-35711.116908,601,581.786397
-35910.534829,601,589.069215
-34479.290685,601,598.048477
-35592.715714,601,605.729606
-36483.755398,601,614.801762
-34751.050536,601,622.355198
-33781.90419,601,631.142297
-36189.889689,601,638.201945
-35243.60423,601,645.634003
-34836.113245,601,654.528465
-34972.13549,601,661.872085
