#{"t_start": 1789924953.9401426, "env_id": "None"}
r,l,t
-61912.184984,601,23.05074
-54667.177554,601,30.46388
-57945.587009,601,38.975186
-49399.155136,601,46.829705
-45918.676682,601,56.037145
-38593.559649,601,63.622602
-46176.002089,601,73.027688
-36915.991576,601,80.104358
-41509.77199,601,88.784471
-36893.762062,601,96.402283
-35506.164392,601,105.378514
-36228.340431,601,112.568259
-35102.631068,601,121.443562
-35487.434376,601,129.090537
-35493.800536,601,138.025777
-37565.403749,601,144.83583
-37908.801897,601,152.02161
-38637.054263,601,160.780534
-38379.37856,601,167.856379
-41422.432473,601,176.24403
-37089.246424,601,183.152595
-40217.764369,601,192.079117
-39565.906176,601,199.147229
-38056.57365,601,207.191078
-42659.260357,601,213.524206
-41947.424843,601,221.763711
-42228.531999,601,228.623202
-42046.958088,601,237.070144
-42272.800178,601,244.136941
-43675.527095,601,252.379124
-44460.219256,601,259.135767
-40272.422717,601,267.576684
-42550.334519,601,274.694496
-43613.016027,601,281.161318
-43540.942261,601,289.127599
-44692.108253,601,296.42745
-44241.743239,601,305.11813
-44822.528638,601,311.935857
-47042.627316,601,319.696356
-50381.593669,601,326.437201
-44884.95178,601,334.467579
-48267.425485,601,340.60494
-49604.495489,601,348.485648
-51131.444755,601,354.65286
-52901.138129,601,362.7011
-51723.613124,601,369.222793
-47922.715153,601,377.107122
-50532.41551,601,383.226691
-49248.50436,601,391.886119
-49098.404577,601,398.059266
-47237.315568,601,404.423747
-50004.061961,601,412.341719
-51468.400344,601,418.763085
-51599.550584,601,427.146101
-49221.104416,601,433.752787
-45524.026948,601,441.694135
-44211.742939,601,448.084409
-42846.591197,601,456.787824
-43042.011454,601,463.444995
-42403.746321,601,471.517262
-44168.177013,601,477.786887
-41863.856232,601,485.672608
-42032.266781,601,492.734994
-39550.795797,601,500.949332
-36246.552509,601,507.816001
-37307.844841,601,514.744879
-37150.040645,601,523.618466
-34238.260994,601,530.588215
-34568.777156,601,539.685288
-34837.307785,601,547.361959
-35495.906916,601,557.394756
-35032.282393,601,564.69867
-36482.224103,601,573.219011
-36764.051723,601,580.329686
-36602.54577,601,589.461893
-35729.341609,601,596.74471
-34118.864961,601,605.723973
-36240.803446,601,613.405101
-34701.91218,601,622.476258
-34273.545002,601,630.032875
-34702.051464,601,638.817792
-34800.817017,601,645.87744
-34361.809647,601,653.307177
-34705.683168,601,662.20396
-34462.135068,601,669.547581
