#{"t_start": 1789956806.1945474, "env_id": "None"}
r,l,t
-38072.269994,601,45.927409
-38187.932721,601,64.586865
-34806.566237,601,88.68612
-35986.133055,601,106.913606
-38299.283634,601,130.693264
-39231.213996,601,149.90582
-37985.792469,601,173.493468
-35747.095934,601,191.302582
-36797.765839,601,215.166025
-39746.936345,601,234.503343
-40622.639715,601,258.396885
-37072.66882,601,276.550045
-36208.482016,601,300.283505
-39107.844509,601,319.891884
-38863.219412,601,343.524297
-39572.050793,601,361.723416
-40258.467523,601,379.740922
-40408.998562,601,403.749206
-39841.250316,601,423.440919
-38003.231379,601,447.52699
-39138.81198,601,466.098403
-39855.687579,601,490.171991
-40995.120023,601,509.856735
-39847.624194,601,533.829006
-41906.114731,601,552.291046
-42361.213611,601,576.287913
-41609.050779,601,596.087305
-44310.568074,601,619.988351
-42407.761004,601,638.17215
-41166.453037,601,661.745523
-39757.820384,601,681.226489
-41303.618507,601,705.00976
-41009.377834,601,723.013261
-41616.550566,601,740.986403
-40877.005398,601,765.326238
-40115.843973,601,784.662445
-38162.41051,601,808.43679
-42355.900411,601,826.615763
-42124.549923,601,850.427804
-42394.754408,601,870.336996
-40191.959149,601,894.344195
-40727.260757,601,912.637578
-41908.801064,601,936.715827
-40552.875897,601,957.038441
-42185.239662,601,981.074274
-41366.327649,601,999.402311
-42290.358685,601,1023.766978
-40826.837919,601,1044.319696
-40536.153999,601,1068.368847
-40453.345037,601,1086.641761
-41115.832946,601,1104.995939
-39885.241892,601,1130.940805
-41733.875829,601,1149.228894
-42823.637483,601,1172.925632
-41738.908937,601,1190.675214
-39935.12496,601,1214.390375
-41089.000041,601,1234.06437
-41030.535459,601,1257.919107
-39630.519435,601,1276.061492
-40550.781669,601,1299.824199
-37309.071472,601,1319.783564
-39573.680473,601,1343.647273
-38983.490247,601,1361.9348
-39883.847121,601,1385.790876
-39676.840844,601,1406.076133
-39084.448359,601,1424.47514
-39705.387654,601,1448.628406
-38465.197943,601,1467.214914
-39051.44166,601,1493.194255
-37597.229805,601,1511.530723
-39052.832935,601,1535.640932
-38633.751672,601,1553.841284
-39467.199387,601,1578.68759
-41247.654165,601,1598.512104
-38551.869226,601,1622.164924
-39113.768766,601,1640.251406
-37762.235103,601,1664.144009
-39943.096007,601,1684.335534
-39527.340621,601,1707.991964
-39168.656217,601,1725.966097
-40315.04887,601,1749.682658
-39970.86458,601,1769.926004
-39747.499154,601,1788.052783
-40626.1231,601,1811.960996
-38976.720341,601,1829.933386
