#{"t_start": 1789956828.167971, "env_id": "None"}
r,l,t
-37123.951442,601,23.957985
-38659.352758,601,42.614442
-38153.121111,601,66.7147
-41699.314847,601,84.943182
-39462.13989,601,108.720831
-40824.145681,601,127.933481
-36646.158119,601,151.525048
-38510.56242,601,169.334775
-37920.649447,601,193.19461
-39355.885285,601,212.530911
-38055.981873,601,236.422393
-37665.539111,601,254.576621
-37828.304222,601,278.311082
-40550.054065,601,297.919462
-37344.765861,601,321.552874
-40357.86728,601,339.754009
-39265.02352,601,357.767499
-39446.298184,601,381.777699
-40243.269755,601,401.471585
-39443.199352,601,425.553566
-39416.939858,601,444.128068
-39870.790375,601,468.19957
-40951.531982,601,487.884302
-40252.312615,601,511.859585
-42950.217898,601,530.320628
-40189.593686,601,554.316488
-41217.361292,601,574.11789
-41550.755433,601,598.016927
-41389.594554,601,616.199728
-42531.559833,601,639.773097
-41626.617208,601,659.253066
-42193.653562,601,683.040336
-41276.980014,601,701.041833
-40725.094723,601,719.014901
-39445.069418,601,743.353809
-41490.79101,601,762.693111
-40033.72497,601,786.464431
-41920.483753,601,804.644339
-40649.149825,601,828.457904
-39472.498,601,848.364572
-42607.663181,601,872.372772
-41220.505011,601,890.665155
-41577.600697,601,914.745419
-42280.712544,601,935.066017
-41609.888178,601,959.103849
-40874.209731,601,977.430881
-40835.277464,601,1001.794557
-42155.718674,601,1022.350284
-40288.955492,601,1046.397506
-41105.661828,601,1064.668338
-40952.2558,601,1083.02624
-40859.679721,601,1108.968382
-39883.517119,601,1127.256471
-38930.406907,601,1150.953208
-40764.400062,601,1168.704807
-40248.084479,601,1192.41795
-39581.894126,601,1212.091946
-40719.93157,601,1235.947689
-40464.974448,601,1254.089071
-38581.476536,601,1277.85188
-39327.922605,601,1297.811061
-39138.611744,601,1321.675852
-39522.776785,601,1339.964387
-39717.649458,601,1363.818519
-40589.792788,601,1384.10471
-40329.273331,601,1402.505719
-37884.886976,601,1426.657527
-39430.016305,601,1445.245486
-37696.563101,601,1471.224831
-39474.086573,601,1489.562298
-40351.927931,601,1513.669509
-38913.472588,601,1531.868861
-39334.48685,601,1556.715165
-40191.467735,601,1576.540584
-40086.322927,601,1600.193585
-39610.370518,601,1618.279007
-40193.441121,601,1642.172606
-39340.888652,601,1662.364107
-41070.000989,601,1686.018541
-39561.756736,601,1703.996203
-38495.468857,601,1727.709234
-39695.743067,601,1747.953581
-39591.625476,601,1766.081375
-38626.46656,601,1789.989245
-39769.451882,601,1807.964066
