#{"t_start": 1789956822.1664364, "env_id": "None"}
r,l,t
-38030.990668,601,29.958519
-38796.999009,601,48.615977
-36281.534516,601,72.715234
-37392.994624,601,90.942718
-36503.180101,601,114.722366
-39158.78907,601,133.935016
-38698.220257,601,157.526582
-36516.170615,601,175.333311
-40566.02014,601,199.195135
-36910.879266,601,218.532446
-40888.398738,601,242.423927
-43414.862189,601,260.578156
-38470.412997,601,284.312616
-40453.866918,601,303.920996
-41298.512246,601,327.554408
-41707.492894,601,345.751527
-39658.544736,601,363.769033
-41479.934281,601,387.778283
-39682.240325,601,407.473119
-39654.686617,601,431.555101
-39948.285313,601,450.126513
-41013.218692,601,474.201104
-40600.103404,601,493.884846
-41667.326024,601,517.858118
-42470.082215,601,536.322162
-42122.049449,601,560.317024
-41011.644626,601,580.115416
-39769.595622,601,604.018461
-40420.878177,601,622.200261
-40464.89782,601,645.774631
-39700.139015,601,665.253601
-41386.926086,601,689.040884
-42336.11442,601,707.042371
-40029.280233,601,725.017513
-39942.22076,601,749.354349
-40940.135698,601,768.691558
-40010.571306,601,792.465965
-40300.21157,601,810.644876
-42814.000905,601,834.455915
-41060.676711,601,854.365107
-40497.756616,601,878.374307
-39893.26635,601,896.665689
-40835.158141,601,920.744938
-40084.273717,601,941.067552
-40842.293041,601,965.103394
-40217.265681,601,983.432415
-39915.813804,601,1007.796092
-41039.030795,601,1028.350811
-39918.703898,601,1052.39904
-41195.659485,601,1070.669872
-40141.489386,601,1089.026776
-40078.649525,601,1114.968916
-41658.047627,601,1133.257005
-39422.686982,601,1156.954742
-40305.713828,601,1174.70534
-39993.22961,601,1198.418486
-40547.149058,601,1218.092481
-39923.904009,601,1241.94822
-40142.656454,601,1260.090606
-40377.268526,601,1283.854356
-38725.287838,601,1303.812596
-39514.997375,601,1327.67638
-39034.03577,601,1345.965922
-40134.486201,601,1369.821062
-38259.873921,601,1390.105244
-39712.513779,601,1408.503251
-38984.807319,601,1432.659062
-38971.47495,601,1451.243025
-39404.001136,601,1477.226366
-39555.679972,601,1495.559833
-39285.36557,601,1519.670038
-39464.355823,601,1537.869395
-39717.583177,601,1562.716699
-39490.011132,601,1582.541116
-38557.229459,601,1606.194118
-38395.889119,601,1624.279517
-38741.153697,601,1648.173121
-40579.02855,601,1668.364633
-40310.690623,601,1692.019028
-39506.488093,601,1709.995204
-39138.895254,601,1733.710769
-39309.625891,601,1753.955116
-41307.068465,601,1772.08291
-40573.203518,601,1795.989107
-39981.664638,601,1813.963596
