#{"t_start": 1789954323.9097521, "env_id": "None"}
r,l,t
-36753.969838,601,34.240785
-37420.886522,601,53.34583
-35997.337453,601,77.535887
-35840.652989,601,96.138326
-42278.170207,601,120.219793
-41656.16692,601,139.489332
-39121.287946,601,163.925725
-44000.16952,601,182.620936
-38147.180859,601,207.004561
-44474.987301,601,227.194354
-42682.913233,601,251.634152
-48718.995388,601,270.123923
-46490.473583,601,294.39284
-51636.846896,601,314.46816
-54547.543057,601,338.934697
-50506.69137,601,357.631927
-47968.12601,601,376.520345
-53826.789807,601,401.054887
-51932.55933,601,421.832587
-55410.653645,601,446.289822
-50120.242906,601,465.309667
-53099.555234,601,489.885904
-54207.428675,601,510.76452
-50794.719378,601,535.724323
-57798.413413,601,554.905822
-54943.992563,601,579.899219
-58241.578195,601,600.667743
-60622.369648,601,625.321588
-59633.107509,601,644.133644
-62327.424289,601,668.752411
-65839.397647,601,689.389584
-61499.761404,601,714.158937
-64385.090119,601,732.838979
-67327.752615,601,751.41339
-62031.243298,601,777.527691
-62393.667084,601,796.091053
-61188.123123,601,820.66538
-62578.935071,601,839.409242
-58935.38619,601,864.52933
-62227.762598,601,884.532871
-65120.090499,601,909.021362
-64984.998835,601,927.987677
-61492.628038,601,952.438008
-58508.320674,601,973.407118
-63135.467266,601,998.117144
-53259.225491,601,1017.193671
-58137.845524,601,1042.023931
-48361.300916,601,1063.135452
-47394.3964,601,1087.64171
-44631.505459,601,1106.366412
-45474.615117,601,1125.223319
-43322.958131,601,1152.044044
-43417.842428,601,1170.888595
-44661.149721,601,1195.560875
-42205.041017,601,1214.049247
-42351.491209,601,1240.205201
-42285.854061,601,1259.264013
-41678.272869,601,1283.500876
-39513.636516,601,1301.800397
-41078.96137,601,1326.26243
-40391.220786,601,1346.166589
-38512.394974,601,1370.294388
-39567.214534,601,1389.361735
-40201.501856,601,1413.784315
-40774.154863,601,1434.192514
-38522.113785,601,1453.031234
-42341.638166,601,1477.659169
-38416.369888,601,1496.704377
-39981.147295,601,1523.233647
-39793.298958,601,1542.162541
-41828.132363,601,1566.835782
-41765.480349,601,1585.78448
-40487.044684,601,1612.788664
-39734.617075,601,1631.690243
-46718.703121,601,1656.356512
-40299.292041,601,1675.276835
-41674.123845,601,1700.732997
-44976.047046,601,1720.305413
-44447.719764,601,1745.06461
-48559.769149,601,1763.7845
-50402.967078,601,1788.637508
-55015.010587,601,1809.376166
-54815.506921,601,1828.471547
-53894.97299,601,1853.342179
-57355.347442,601,1872.388158
