#{"t_start": 1789954337.8274848, "env_id": "None"}
r,l,t
-36952.704666,601,20.327052
-37276.519262,601,39.429092
-36408.47093,601,63.622153
-40670.8349,601,82.221587
-35739.060863,601,106.30506
-37172.72648,601,125.5726
-39556.692246,601,150.011996
-35245.297435,601,168.706117
-39430.063718,601,193.087839
-39621.708587,601,213.276621
-42736.832745,601,237.717426
-42009.993265,601,256.210179
-39924.593099,601,280.481025
-49415.262376,601,300.551427
-45742.2283,601,325.021963
-54739.356444,601,343.716196
-49137.724044,601,362.603621
-53960.47684,601,387.141152
-56173.721533,601,407.917857
-51175.213188,601,432.375088
-53598.962321,601,451.391935
-52219.58816,601,475.971168
-56345.944316,601,496.850784
-59546.000264,601,521.809591
-59830.726173,601,540.991088
-53185.214823,601,565.982484
-61806.235973,601,586.752011
-64155.018844,601,611.405773
-65101.889731,601,630.215911
-59363.601522,601,654.836615
-60546.156184,601,675.47384
-65603.643675,601,700.242203
-61393.695078,601,718.921247
-64599.641166,601,737.498644
-61526.037013,601,763.613959
-58462.859324,601,782.177321
-64102.638439,601,806.747647
-64565.305925,601,825.491509
-66202.166722,601,850.611598
-62516.240145,601,870.61888
-65492.756159,601,895.104623
-60111.445249,601,914.070937
-60674.264874,601,938.523267
-61227.735923,601,959.491384
-60112.362681,601,984.20243
-58752.726665,601,1003.279943
-53088.929923,601,1028.108198
-46589.666126,601,1049.221728
-47457.205746,601,1073.723977
-46948.254159,601,1092.450676
-45304.77134,601,1111.307594
-45691.382143,601,1138.128304
-43087.79143,601,1156.973868
-42092.994623,601,1181.645166
-42662.960519,601,1200.132518
-39430.932795,601,1226.289571
-41186.918521,601,1245.347281
-41335.248012,601,1269.584146
-37817.671583,601,1287.886669
-39823.826058,601,1312.3487
-41666.341564,601,1332.251873
-36498.034232,601,1356.379358
-39327.582478,601,1375.446006
-39824.724901,601,1399.867579
-39047.003741,601,1420.275886
-38497.001937,601,1439.117617
-38190.679163,601,1463.745442
-40037.036958,601,1482.787644
-39448.096434,601,1509.315914
-39527.216255,601,1528.244808
-42037.800764,601,1552.920053
-40671.23046,601,1571.869749
-37587.255576,601,1598.873932
-44126.883033,601,1617.77551
-42460.655168,601,1642.441774
-50476.677501,601,1661.359103
-46668.700281,601,1686.818265
-47639.559539,601,1706.390688
-48442.30121,601,1731.147883
-49259.072828,601,1749.86777
-49252.712785,601,1774.721776
-56653.462881,601,1795.458433
-49792.375768,601,1814.557813
-54444.716505,601,1839.427447
-47440.889335,601,1858.472425
