#{"t_start": 1789954317.8430586, "env_id": "None"}
r,l,t
-37761.52902,601,40.307479
-37198.60335,601,59.412524
-38735.606337,601,83.60158
-33366.762751,601,102.205019
-38568.752224,601,126.28748
-41704.928401,601,145.556026
-40128.535667,601,169.992419
-39203.526035,601,188.687629
-38674.746646,601,213.070253
-40282.127759,601,233.259023
-42054.757727,601,257.699858
-46478.704589,601,276.190617
-45092.913255,601,300.459533
-51184.733672,601,320.70489
-51898.100025,601,345.001391
-47978.399128,601,363.700622
-52417.010173,601,382.587039
-53435.52295,601,407.12158
-51835.959494,601,427.89928
-48718.66272,601,452.356516
-49906.50817,601,471.375354
-56264.752524,601,495.952597
-53480.687325,601,516.831213
-52471.624051,601,541.792016
-62612.826257,601,560.972515
-61114.287231,601,585.964909
-62979.176167,601,606.733437
-53904.124537,601,631.388281
-59343.638564,601,650.199333
-60411.838274,601,674.819105
-63746.913378,601,695.453271
-64411.107389,601,720.22563
-68092.794255,601,738.903671
-62014.454511,601,757.480083
-65326.319385,601,783.594385
-61963.85525,601,802.157747
-63095.669909,601,826.732073
-68492.487869,601,845.474936
-66667.635933,601,870.594971
-65474.877014,601,890.598567
-62419.9267,601,915.08706
-62207.301837,601,934.054371
-60768.611067,601,958.503704
-59318.111244,601,979.474786
-64227.466162,601,1004.183837
-59396.059275,601,1023.259387
-55457.664191,601,1048.090625
-48877.830296,601,1069.203153
-51173.242776,601,1093.708403
-47033.657619,601,1112.431108
-47388.547385,601,1131.290012
-45678.20618,601,1158.109737
-42099.82071,601,1176.955289
-44602.058678,601,1201.627569
-41062.56854,601,1220.116944
-40916.2492,601,1246.271895
-42188.601588,601,1265.330706
-41436.378447,601,1289.567569
-40143.286154,601,1307.867091
-40986.792837,601,1332.329124
-40989.646307,601,1352.233282
-40115.027679,601,1376.360073
-38723.772929,601,1395.42544
-40066.400389,601,1419.849922
-41540.577424,601,1440.259207
-38140.109792,601,1459.097928
-39902.047444,601,1483.726866
-41135.939864,601,1502.770084
-41077.336747,601,1529.299341
-40459.023188,601,1548.227237
-40428.1465,601,1572.903476
-42422.769529,601,1591.851173
-39770.623791,601,1618.855357
-44463.201915,601,1637.756936
-41717.484725,601,1662.423206
-41725.550732,601,1681.342526
-46072.972213,601,1706.79969
-44267.499021,601,1726.372107
-50008.937944,601,1751.133305
-50937.870223,601,1769.851194
-50794.717658,601,1794.704201
-52631.641128,601,1815.441844
-53708.815033,601,1834.53824
-57017.244961,601,1859.407873
-51767.687048,601,1878.454851
