milestone,model_num_timesteps,approx_kl,clip_fraction,entropy_loss,explained_variance,policy_gradient_loss,value_loss,learning_rate
50000,50000,0.013547501,0.0410595703125,-0.6443180811405181,-0.1330968141555786,-0.0026558037265203894,0.014624060573987662,0.0004744
100000,100000,0.014994061,0.084638671875,-0.6403215628862381,0.9019147753715515,-0.0020443672244437037,0.008350419711787254,0.0004488
150000,150000,0.009530457,0.027822265625,-0.5658108651638031,0.9822341799736023,-0.0027926591318100692,0.007244004162494093,0.0004104
200000,200000,0.0048583383,0.0323779296875,-0.49686058968305585,0.9932963252067566,-0.0020907494379207494,0.005080904150381684,0.00038480000000000003
250000,250000,0.007619217,0.04306640625,-0.49675644040107725,0.9951479434967041,-0.004539145748130977,0.0027389530930668118,0.00034640000000000007
300000,300000,0.012019657,0.046015625,-0.5269521251320839,0.9950551986694336,-0.005030891585629433,0.0029444046528078614,0.0003208
350000,350000,0.02277368,0.153154296875,-0.6341142016649246,0.9776997566223145,-0.008277515929657966,0.004057375118136406,0.0002824
400000,400000,0.010699946,0.07005859375,-0.6080759346485138,0.9683972001075745,-0.004869576736818999,0.004981293946038932,0.0002568
450000,450000,0.009148422,0.0507470703125,-0.5675513887405396,0.9685989022254944,-0.005603121526073665,0.00384232628159225,0.0002312
500000,500000,0.004700693,0.0256005859375,-0.490111503303051,0.9692793488502502,-0.00424387525767088,0.0031539367232471705,0.00019280000000000002
550000,550000,0.00626004,0.0354150390625,-0.44272752046585084,0.9632914662361145,-0.004653188171796501,0.0026114962343126535,0.00016720000000000003
600000,600000,0.0041119237,0.02240234375,-0.4230111899971962,0.9462738633155823,-0.004722302188165486,0.0014902298955712468,0.00012880000000000004
650000,650000,0.0036136347,0.0221875,-0.42448050260543824,0.9336551427841187,-0.0031809439160861075,0.0010531042458023876,0.00010320000000000001
700000,700000,0.0019309961,0.009853515625,-0.3731888285279274,0.87452232837677,-0.0029983487422578035,0.0005845519868307746,6.480000000000003e-05
750000,750000,0.0029096936,0.01037109375,-0.34264141887426375,0.867780327796936,-0.003125989572145045,0.00037063088442664595,3.920000000000001e-05
800000,800000,2.4943825e-05,0.0,-0.364026612341404,0.8329071402549744,-0.00011175629333592951,0.0004305628355359659,8.000000000000229e-07
