milestone,model_num_timesteps,approx_kl,clip_fraction,entropy_loss,explained_variance,policy_gradient_loss,value_loss,learning_rate
50000,50000,0.010874864,0.035009765625,-0.6653659772872925,0.4224354028701782,-0.004164744606241584,0.014591398234479129,0.0004744
100000,100000,0.011105778,0.0526123046875,-0.669471093416214,0.9455980062484741,-0.006039896798320114,0.004764708874281496,0.0004488
150000,150000,0.015824601,0.0866845703125,-0.613128486275673,0.9898706078529358,-0.011826535721775144,0.0034544555249158295,0.0004104
200000,200000,0.012049349,0.0848388671875,-0.5608094936609268,0.993524432182312,-0.01378836153075099,0.002990259270882234,0.00038480000000000003
250000,250000,0.017768174,0.106513671875,-0.5126545614004135,0.9951623678207397,-0.01430568315437995,0.0018376368191093206,0.00034640000000000007
300000,300000,0.014027258,0.100732421875,-0.4993030160665512,0.9958632588386536,-0.01791645278921351,0.001503917509689927,0.0003208
350000,350000,0.012664688,0.087470703125,-0.45086037248373034,0.9964540004730225,-0.014386039022356271,0.0012039569090120494,0.0002824
400000,400000,0.013863471,0.0877587890625,-0.4424487507343292,0.9962052702903748,-0.016704992478480563,0.001161267072893679,0.0002568
450000,450000,0.013925555,0.086708984375,-0.42612638473510744,0.996460497379303,-0.01620902236085385,0.0011356615205295384,0.0002312
500000,500000,0.012030771,0.081025390625,-0.38918056279420854,0.9971585273742676,-0.013799532905686647,0.0010820183745818212,0.00019280000000000002
550000,550000,0.011771859,0.0721240234375,-0.37559200555086136,0.9963630437850952,-0.012623077742755413,0.0011911907722242177,0.00016720000000000003
600000,600000,0.00918887,0.0623974609375,-0.3619512742757797,0.9970982074737549,-0.012876553989481182,0.0010082344489637763,0.00012880000000000004
650000,650000,0.009395501,0.0521826171875,-0.3434985625743866,0.9971561431884766,-0.010628579477779567,0.0010716641956241802,0.00010320000000000001
700000,700000,0.0064313086,0.0387939453125,-0.32619094103574753,0.9973869919776917,-0.009057094864547253,0.001054226546548307,6.480000000000003e-05
750000,750000,0.004808278,0.02419921875,-0.33159122079610825,0.9977802038192749,-0.007665695592295379,0.0009750579227693379,3.920000000000001e-05
800000,800000,0.00012710504,0.0,-0.3268225932121277,0.9980614185333252,-0.0003576958307530731,0.0010084279446164147,8.000000000000229e-07
