#{"t_start": 1789981918.6067536, "env_id": "None"}
r,l,t
-43322.025667,601,10.942845
-44687.956891,601,18.638531
-42833.427867,601,28.251877
-40864.614932,601,35.541954
-42313.030125,601,44.936537
-44043.774906,601,53.050609
-44245.184602,601,62.53981
-44534.306035,601,69.810575
-43378.340003,601,78.95905
-44122.714734,601,86.82471
-45746.452323,601,96.0492
-44361.854287,601,103.135701
-45371.128566,601,112.402608
-42847.128643,601,120.28699
-40287.906475,601,129.592607
-38327.387943,601,136.924966
-43007.0789,601,144.170643
-42926.737177,601,153.516518
-42648.718218,601,161.281004
-38034.438055,601,170.700224
-43055.872512,601,177.953019
-41946.665225,601,187.334893
-40507.525603,601,195.482489
-41842.809104,601,204.978997
-47996.057246,601,212.240514
-46062.981379,601,221.552601
-46715.684453,601,229.608241
-46478.515892,601,238.889219
-48849.250445,601,246.612328
-45786.968347,601,256.190194
-46556.706642,601,264.662127
-46855.49671,601,274.472102
-48906.072712,601,282.374373
-48477.893127,601,290.146948
-43223.761704,601,300.697844
-46678.535851,601,308.64342
-46487.867526,601,318.776889
-46561.477785,601,326.653514
-47815.314276,601,337.323929
-46158.628284,601,345.397159
-48355.476261,601,355.458623
-51258.631058,601,363.508178
-51529.711612,601,374.070862
-53884.07569,601,382.585805
-47927.121139,601,392.568855
-49705.090481,601,400.674979
-47538.722071,601,410.866728
-45489.362674,601,419.721696
-42974.088778,601,429.679508
-46300.737095,601,437.786463
-48696.180273,601,445.806796
-43857.473368,601,456.798593
-45923.20672,601,464.728818
-49698.528447,601,474.945803
-47878.951372,601,482.821655
-46752.963325,601,493.399508
-47145.222014,601,501.134197
-38474.967352,601,510.740174
-47883.817862,601,518.442344
-43928.453491,601,528.815457
-46349.4643,601,536.548333
-50171.336771,601,546.177614
-40963.737843,601,553.648921
-46631.645295,601,563.720429
-52439.829668,601,571.300411
-43648.339777,601,578.537406
-42366.396537,601,587.73508
-46849.087006,601,595.427028
-42946.897275,601,605.087087
-44334.112273,601,612.386769
-40067.567198,601,621.688165
-44223.455354,601,629.058465
-43097.873166,601,639.4389
-43994.470586,601,646.763541
-34911.369835,601,656.19325
-37619.84191,601,663.577995
-41247.870176,601,673.808664
-42540.614647,601,681.102615
-38271.460199,601,690.483044
-40304.702587,601,697.979935
-38557.389492,601,708.243324
-45539.250556,601,715.728705
-47135.911695,601,723.219829
-39553.895247,601,733.065104
-40778.344986,601,741.478172
