#{"t_start": 1789981915.1490576, "env_id": "None"}
r,l,t
-42199.98709,601,14.400541
-42986.49166,601,22.093227
-43148.456385,601,31.709573
-44190.416262,601,38.995652
-45548.674015,601,48.394233
-41001.418,601,56.508305
-42644.049777,601,65.995513
-42887.956187,601,73.268271
-45455.417548,601,82.416746
-44772.59273,601,90.282406
-44303.02696,601,99.506896
-43485.505331,601,106.593397
-44138.763823,601,115.858219
-39752.570609,601,123.742684
-44494.629093,601,133.050303
-41561.998331,601,140.382662
-41694.995114,601,147.627339
-43348.923806,601,156.973214
-43725.975993,601,164.7387
-38180.69193,601,174.15792
-44503.591088,601,181.407703
-44880.552771,601,190.794606
-42197.448979,601,198.939185
-47314.663891,601,208.436693
-43798.516503,601,215.69821
-43971.595978,601,225.010297
-47570.140531,601,233.065937
-43567.522112,601,242.344915
-50828.489775,601,250.070024
-49080.621082,601,259.64789
-45872.97764,601,268.119823
-47011.92507,601,277.929798
-47617.618108,601,285.832069
-49237.592631,601,293.604644
-48100.142385,601,304.15554
-47507.559542,601,312.100116
-45654.889707,601,322.232579
-45080.349806,601,330.109219
-44741.251661,601,340.781625
-46389.544978,601,348.852854
-50597.569506,601,358.916319
-50238.621335,601,366.964875
-51858.102337,601,377.528558
-46604.351632,601,386.042507
-50195.402839,601,396.026551
-50365.845903,601,404.132675
-44352.624741,601,414.323423
-47452.403696,601,423.179392
-47705.326487,601,433.137204
-50122.689642,601,441.244159
-45385.177176,601,449.264492
-46984.723597,601,460.255226
-51347.976321,601,468.186514
-44747.550501,601,478.401497
-46538.270935,601,486.279351
-50403.862001,601,496.857204
-46280.626131,601,504.589901
-49709.225901,601,514.196793
-49042.538995,601,521.898039
-44812.356732,601,532.273153
-47414.396494,601,540.006029
-43153.493111,601,549.63531
-40819.855521,601,557.104624
-53090.008296,601,567.177125
-51013.096603,601,574.758106
-47197.895088,601,581.995102
-47807.265089,601,591.192776
-44048.631622,601,598.883752
-42973.122486,601,608.544783
-42228.367188,601,615.844465
-42310.28147,601,625.145861
-44263.685269,601,632.516161
-48142.891282,601,642.896596
-39552.680564,601,650.219235
-41960.24574,601,659.650946
-48447.394423,601,667.035691
-43419.641589,601,677.265368
-38306.73682,601,684.561305
-42853.636765,601,693.94074
-42550.427369,601,701.437631
-39475.778929,601,711.70002
-38400.955101,601,719.186401
-35528.56547,601,726.677525
-42148.890313,601,736.5228
-41962.988637,601,744.935868
