milestone,model_num_timesteps,approx_kl,clip_fraction,entropy_loss,explained_variance,policy_gradient_loss,value_loss,learning_rate
50000,50000,0.016800785,0.0244921875,-1.7769280457496643,0.22301095724105835,-0.003042119655292481,0.017975565693341196,0.0004744
100000,100000,0.014095607,0.0271142578125,-1.6755171513557434,0.8953990936279297,-0.0016771410056389867,0.012926188888959586,0.0004488
150000,150000,0.006198507,0.018359375,-1.6160246431827545,0.9782821536064148,-0.002717723115347326,0.0060121733602136376,0.0004104
200000,200000,0.008338392,0.0283544921875,-1.5208422005176545,0.9859611392021179,-0.004594346915837377,0.004191092152614147,0.00038480000000000003
250000,250000,0.012233374,0.0434619140625,-1.5113519203662873,0.9909590482711792,-0.008844059633556754,0.004326443921308964,0.00034640000000000007
300000,300000,0.0134340925,0.0458740234375,-1.5303624594211578,0.99530428647995,-0.011440147401299328,0.002714127458166331,0.0003208
350000,350000,0.012895301,0.0529638671875,-1.4829905259609222,0.9966683983802795,-0.015630466269794852,0.0024013381102122367,0.0002824
400000,400000,0.016334299,0.0770556640625,-1.5205261242389678,0.9957552552223206,-0.018228767020627857,0.002180704469792545,0.0002568
450000,450000,0.019456986,0.1,-1.5544507241249084,0.9944878220558167,-0.020215969271957873,0.0021571248420514167,0.0002312
500000,500000,0.013574822,0.0722314453125,-1.5518509876728057,0.9913909435272217,-0.017670872737653553,0.002633788858074695,0.00019280000000000002
550000,550000,0.011356523,0.060302734375,-1.5747805392742158,0.9921607375144958,-0.016862828056327998,0.001900643577100709,0.00016720000000000003
600000,600000,0.0094796,0.0447216796875,-1.595587718486786,0.993299663066864,-0.014445748322177678,0.0013210778613574803,0.00012880000000000004
650000,650000,0.009109909,0.0477734375,-1.6066937637329102,0.9939876198768616,-0.012352221799083053,0.0012117284489795565,0.00010320000000000001
700000,700000,0.0060275183,0.022451171875,-1.571988387107849,0.9942510724067688,-0.011025132471695542,0.0010423383774468675,6.480000000000003e-05
750000,750000,0.005201592,0.0211328125,-1.563785593509674,0.9945075511932373,-0.008525184721220285,0.0009960500948363914,3.920000000000001e-05
800000,800000,0.00072773115,0.0001416015625,-1.5734469723701476,0.9959635138511658,-0.000682973200455308,0.0008482609677594156,8.000000000000229e-07
