#{"t_start": 1789925785.7175941, "env_id": "None"}
r,l,t
-62607.504368,601,12.86379
-59795.439623,601,19.479855
-50740.343399,601,27.722235
-50313.044485,601,35.176727
-49944.982877,601,43.643112
-53856.199171,601,51.181043
-55036.261626,601,59.354235
-49066.066296,601,66.888879
-46923.862251,601,75.348848
-44946.676507,601,82.453687
-46971.177626,601,91.083997
-44705.192609,601,98.019333
-45698.739074,601,106.771988
-47584.465679,601,114.064652
-51227.433357,601,123.511237
-46330.385046,601,130.948819
-49863.290493,601,139.532988
-43345.133953,601,148.589668
-44974.454877,601,157.014459
-49773.619186,601,165.558092
-48815.233293,601,172.893844
-44006.102103,601,181.366858
-47514.683716,601,188.594751
-48353.805012,601,196.901419
-49584.218317,601,203.876277
-47589.462737,601,212.409271
-51230.433872,601,220.656831
-46834.875442,601,230.526519
-44633.416482,601,238.364712
-45392.516498,601,247.744899
-45958.816801,601,255.50277
-45571.837264,601,264.872451
-47562.347667,601,272.167621
-46795.381259,601,279.618989
-47174.39723,601,288.067313
-46888.172234,601,295.435943
-46090.149859,601,304.351178
-43802.397294,601,311.626237
-46304.209049,601,320.803365
-45280.348331,601,328.223531
-44485.776,601,337.534166
-46529.293727,601,344.931918
-45801.470479,601,353.303365
-46218.662282,601,360.680767
-45015.913292,601,369.666413
-45791.746126,601,377.119789
-42402.360926,601,386.077651
-46225.092968,601,393.083545
-45569.893958,601,401.668469
-45875.05364,601,408.834868
-48481.839965,601,415.758169
-41913.551692,601,424.716936
-43665.839158,601,431.943931
-43637.335256,601,440.245731
-44358.216172,601,447.308949
-42621.961083,601,456.725104
-44940.231264,601,463.882016
-43944.958496,601,472.612268
-44707.950593,601,479.34452
-42315.330289,601,487.662849
-41148.649467,601,494.851527
-41798.197104,601,503.290638
-39411.593055,601,510.260865
-43279.123631,601,518.972739
-41297.700833,601,525.418936
-43038.043055,601,532.108886
-38861.273507,601,540.990568
-42064.620307,601,548.221271
-40105.52146,601,556.063397
-41491.881992,601,563.079053
-43073.479704,601,571.770627
-41656.287544,601,578.755025
-38994.883674,601,586.923227
-41271.599248,601,594.275824
-40378.275342,601,603.351327
-39332.191555,601,610.353047
-40237.575665,601,618.365672
-38126.295214,601,625.521103
-37747.585863,601,633.547585
-36382.344137,601,640.261483
-37787.368077,601,648.50247
-36904.25354,601,655.127585
-38259.271125,601,662.065233
-37377.184634,601,670.41586
-37902.883565,601,676.715664
