#{"t_start": 1789925774.3831162, "env_id": "None"}
r,l,t
-58504.252311,601,24.198268
-56521.39657,601,30.814332
-54603.468702,601,39.057711
-45786.727535,601,46.511205
-63761.242639,601,54.979585
-56134.776797,601,62.516521
-56120.022553,601,70.689718
-49037.661279,601,78.223357
-56215.493806,601,86.683326
-43899.277832,601,93.789164
-49025.760131,601,102.418475
-50202.867191,601,109.354811
-47758.002614,601,118.106466
-47363.882383,601,125.400819
-53136.677886,601,134.84672
-45177.598093,601,142.284297
-42325.819999,601,150.868519
-47175.794645,601,159.91591
-47692.87501,601,168.348937
-49078.406905,601,176.893574
-47605.457338,601,184.228322
-44927.033949,601,192.702337
-49182.87221,601,199.930228
-45914.749639,601,208.236894
-45538.424017,601,215.211683
-44788.537943,601,223.742749
-47475.182394,601,231.994536
-45019.687145,601,241.862998
-45145.859015,601,249.698189
-46696.714496,601,259.080379
-44889.094633,601,266.837248
-46524.702507,601,276.206928
-44671.304778,601,283.502099
-46143.187473,601,290.953467
-46184.664834,601,299.40379
-45270.071317,601,306.771424
-45229.593416,601,315.684656
-44974.930655,601,322.961713
-46636.911303,601,332.137843
-46974.171746,601,339.558009
-46629.328476,601,348.869645
-45805.243748,601,356.266396
-46479.57657,601,364.637843
-48207.30415,601,372.014244
-45249.55612,601,381.001889
-46402.060981,601,388.455267
-45433.511002,601,397.46508
-42794.736839,601,404.416016
-45322.039378,601,413.002947
-47400.734987,601,420.170343
-44814.697487,601,427.093656
-46643.846857,601,436.051414
-45882.13926,601,443.278409
-44625.987986,601,451.580209
-45783.801276,601,458.645427
-44544.831434,601,468.059582
-43667.113644,601,475.216494
-43851.762776,601,483.946746
-44665.404438,601,490.677999
-40282.055368,601,498.998326
-44025.114461,601,506.187065
-43247.746933,601,514.626114
-41887.065775,601,521.596345
-43410.710216,601,530.309218
-42911.577051,601,536.754411
-44701.052343,601,543.444362
-41429.314962,601,552.324047
-40894.251205,601,559.555748
-43080.734331,601,567.398873
-39395.360166,601,574.414036
-41563.121082,601,583.105104
-38242.217795,601,590.089503
-40131.555562,601,598.256709
-39726.94871,601,605.610301
-42932.214208,601,614.685805
-38466.022379,601,621.687525
-38546.681066,601,629.69915
-39010.088881,601,636.855581
-36879.625278,601,644.883062
-38332.224164,601,651.595961
-40133.152085,601,659.839119
-36681.774882,601,666.463068
-38406.067748,601,673.39871
-36327.120523,601,681.750338
-38645.19128,601,688.050142
