#{"t_start": 1789925763.1537237, "env_id": "None"}
r,l,t
-62350.207368,601,35.427661
-60003.304849,601,42.042725
-59091.597158,601,50.286106
-51372.253211,601,57.740597
-48527.313948,601,66.206982
-56532.028855,601,73.744914
-49344.525232,601,81.917107
-55642.088347,601,89.512606
-51909.943724,601,97.913721
-48946.507086,601,105.017558
-49641.28249,601,113.64568
-49827.665397,601,120.582206
-49767.175769,601,129.335858
-45156.887777,601,136.628522
-49560.419744,601,146.075108
-44351.497255,601,153.513689
-43482.064349,601,162.096858
-48168.583151,601,171.145302
-48091.563695,601,179.577332
-46012.979472,601,188.121963
-47031.385169,601,195.455712
-46443.754548,601,203.931729
-45750.568666,601,211.158621
-50550.261117,601,219.465289
-47185.611692,601,226.440148
-47250.900119,601,234.972142
-49068.186482,601,243.220702
-47809.097205,601,253.091393
-42104.868986,601,260.927581
-46145.562183,601,270.308769
-46425.62233,601,278.063738
-45690.597278,601,287.435317
-47177.412335,601,294.730492
-44298.408548,601,302.181859
-43726.176691,601,310.631183
-49076.55934,601,317.999813
-47462.22559,601,326.912047
-49069.994612,601,334.190107
-48612.605739,601,343.366236
-43870.89715,601,350.786403
-44806.50658,601,360.098036
-46808.217257,601,367.495789
-43223.14758,601,375.866235
-48039.740308,601,383.243637
-46817.112323,601,392.230284
-45317.966281,601,399.683659
-43903.333331,601,408.630373
-44368.200177,601,415.647415
-45574.492104,601,424.230339
-46133.075147,601,431.398738
-45294.732596,601,438.323049
-44905.631912,601,447.280806
-46347.129968,601,454.506803
-43887.9833,601,462.808604
-45663.390784,601,469.872819
-40613.828042,601,479.287974
-41523.758621,601,486.447887
-43845.696385,601,495.175139
-42667.611549,601,501.90839
-43035.333994,601,510.226719
-41152.260045,601,517.415398
-40410.118749,601,525.854509
-40640.292357,601,532.824736
-42701.099958,601,541.53661
-40138.523951,601,547.982806
-41769.123239,601,554.672757
-41774.277783,601,563.552442
-44230.883153,601,570.785141
-39791.807282,601,578.627268
-39828.28187,601,585.642368
-41502.922883,601,594.334497
-40080.201867,601,601.317895
-42816.230024,601,609.485099
-39478.214059,601,616.837697
-37764.540332,601,625.9142
-39195.956354,601,632.916918
-36439.150928,601,640.928542
-41278.442076,601,648.082966
-42228.693936,601,656.111455
-40320.826662,601,662.824256
-37802.157783,601,671.066341
-41297.654141,601,677.691455
-38722.738004,601,684.628103
-35654.992945,601,692.978731
-38064.95748,601,699.278537
