#{"t_start": 1789928212.5525997, "env_id": "None"}
r,l,t
-33057.790658,601,21.843048
-33802.626676,601,27.909608
-32658.954641,601,35.363372
-31614.915442,601,41.181391
-38740.078634,601,48.08135
-39942.023281,601,54.567787
-36085.455378,601,62.082233
-41506.779855,601,68.353148
-35221.632935,601,75.996242
-41265.159891,601,82.275222
-40691.264847,601,89.689762
-38386.625951,601,95.564979
-38790.505108,601,103.027395
-42549.508693,601,108.958544
-47899.1285,601,117.021468
-36793.746252,601,123.03591
-46888.261161,601,129.06183
-42269.955504,601,136.440409
-40793.215252,601,142.822732
-41641.133832,601,150.469454
-39552.539989,601,156.632529
-42745.080227,601,164.414374
-40350.897182,601,170.775638
-39619.622836,601,178.226983
-43230.067717,601,184.401073
-41322.123102,601,191.705302
-42867.142333,601,198.434721
-40983.996287,601,206.191495
-42030.282046,601,212.428114
-40567.292458,601,219.785053
-42295.832635,601,226.326805
-41254.762862,601,234.229352
-40183.631123,601,240.21196
-41631.19249,601,246.452786
-40456.517076,601,253.841357
-39383.779306,601,260.333205
-40158.042151,601,267.743242
-38773.683064,601,273.965769
-38591.518957,601,281.721482
-39179.033967,601,289.065518
-39424.933925,601,297.744101
-39621.850862,601,304.964753
-39112.840925,601,312.998129
-38510.909514,601,319.766507
-37713.629713,601,327.656534
-40124.005976,601,334.064909
-40285.945852,601,341.764317
-38732.1969,601,348.458546
-37920.950143,601,356.565616
-38685.498614,601,362.253898
-37350.667031,601,368.294112
-37593.625614,601,376.448718
-39295.83557,601,383.270219
-37559.204097,601,391.09995
-38092.338904,601,397.406164
-38798.122864,601,404.982888
-38515.802007,601,411.605068
-39262.684044,601,419.01663
-35983.274741,601,424.69193
-36665.190679,601,432.051306
-38321.66062,601,438.531893
-35856.255312,601,446.143894
-37141.468166,601,451.644423
-38370.057014,601,458.812312
-36966.921391,601,465.360249
-36498.764785,601,471.556779
-37286.381003,601,479.136425
-37201.398225,601,484.931991
-34713.253401,601,492.650411
-37258.131309,601,498.858302
-36529.120076,601,506.373503
-37214.392534,601,512.377049
-37491.155561,601,520.164916
-35601.738705,601,526.734319
-36250.878056,601,534.108132
-36610.641924,601,539.898677
-35405.871024,601,546.790052
-36744.917556,601,553.004022
-36798.992146,601,560.678924
-36824.720625,601,566.498295
-36125.764332,601,573.83031
-34543.247006,601,579.95829
-36304.647944,601,586.723422
-34661.795941,601,594.1864
-34984.861864,601,601.089793
