#{"t_start": 1789988972.8299413, "env_id": "None"}
r,l,t
-41205.886556,601,11.663544
-41236.626207,601,19.132224
-42197.630027,601,28.0686
-42830.987443,601,35.321189
-41474.620324,601,44.190485
-45933.450506,601,51.815615
-48196.71985,601,60.680497
-43907.938637,601,67.968515
-43685.465592,601,76.765181
-47549.176155,601,84.678848
-46337.355661,601,93.773168
-43496.753425,601,101.005282
-47378.967135,601,109.950816
-44156.274948,601,117.903908
-44238.92342,601,127.205414
-45705.738064,601,134.382678
-47040.62969,601,141.544935
-45198.510587,601,150.50639
-46761.832184,601,158.137304
-48181.561986,601,166.796174
-45499.739972,601,173.931132
-48074.247954,601,182.552729
-50590.035926,601,190.268428
-46001.89408,601,199.144198
-46295.755934,601,206.119501
-46404.426402,601,214.648813
-42257.407727,601,222.295502
-43946.192989,601,230.779561
-42951.976146,601,237.635199
-47354.344872,601,246.098487
-44384.169391,601,253.737917
-47455.873801,601,262.314091
-45219.879002,601,269.218235
-47082.185968,601,276.259013
-50319.512949,601,285.54601
-48863.145035,601,292.4877
-47606.288414,601,301.190078
-54200.26166,601,308.073297
-47450.906366,601,317.429823
-50178.349591,601,324.464959
-48087.850004,601,333.253458
-48571.575847,601,340.381487
-51383.129444,601,349.649556
-50359.113446,601,356.988025
-41483.615489,601,365.498056
-40624.237284,601,372.539498
-39258.506157,601,381.32251
-45881.153572,601,389.090078
-39612.305175,601,397.734258
-41833.859513,601,404.82859
-48127.554495,601,412.123415
-44911.308832,601,421.720816
-44872.004781,601,428.958313
-42729.092156,601,437.751371
-40989.348706,601,445.068351
-41223.909835,601,454.716957
-46158.130182,601,461.974214
-39862.97704,601,471.027438
-42893.31921,601,478.401607
-48273.008977,601,488.31278
-42920.98243,601,495.758754
-41466.990688,601,504.848323
-41928.3038,601,512.352577
-40530.804255,601,522.400275
-37584.073177,601,529.999266
-41947.86816,601,537.44983
-37611.671616,601,546.524009
-38085.83728,601,554.278442
-37197.886641,601,563.898864
-36887.043623,601,571.226914
-36788.307703,601,580.118798
-36055.059889,601,587.391842
-36127.313769,601,596.821436
-34849.150659,601,604.185426
-35779.573373,601,612.978179
-37066.962093,601,620.249904
-35738.651569,601,629.841482
-36332.101399,601,637.030531
-34697.830303,601,645.812373
-35741.857886,601,652.94779
-36761.178458,601,662.625076
-33023.445151,601,669.591472
-35645.04988,601,676.682463
-33637.79941,601,685.398634
-33970.732404,601,693.115925
