milestone,model_num_timesteps,approx_kl,clip_fraction,entropy_loss,explained_variance,policy_gradient_loss,value_loss,learning_rate
50000,50000,0.0125147505,0.0191455078125,-1.7803263366222382,0.02269500494003296,-0.002126170143019408,0.027969600362703205,0.0004744
100000,100000,0.010794174,0.019345703125,-1.7212642288208009,0.8913162350654602,-0.0012606287270318717,0.006168301608413458,0.0004488
150000,150000,0.008620261,0.0106689453125,-1.717576265335083,0.9800025820732117,-0.002695479777175933,0.0035178666724823416,0.0004104
200000,200000,0.009101467,0.0318896484375,-1.6699383747577667,0.9905489683151245,-0.006309628959279508,0.002670051127206534,0.00038480000000000003
250000,250000,0.01011833,0.0381787109375,-1.5780381500720977,0.9912959933280945,-0.008127963501028717,0.0025858662673272194,0.00034640000000000007
300000,300000,0.008988975,0.0440625,-1.5242879974842072,0.9940845966339111,-0.011438398575410246,0.0022803954547271133,0.0003208
350000,350000,0.009835241,0.0594775390625,-1.4852842354774476,0.9952126145362854,-0.014631995288655162,0.0023588490183465184,0.0002824
400000,400000,0.010841308,0.0592236328125,-1.4639438223838805,0.9961448907852173,-0.017487770495936274,0.0018408456398174167,0.0002568
450000,450000,0.009721853,0.0596533203125,-1.4937731397151948,0.9964727163314819,-0.014885842588264496,0.0018083364353515207,0.0002312
500000,500000,0.011358787,0.063505859375,-1.4104532814025879,0.997608482837677,-0.017387521445634775,0.0014657321071717888,0.00019280000000000002
550000,550000,0.009998372,0.0550537109375,-1.415917296409607,0.9969819188117981,-0.017611637311056257,0.0016118379635736346,0.00016720000000000003
600000,600000,0.008587806,0.044892578125,-1.4454736936092376,0.9969038367271423,-0.01587933307979256,0.0016370292229112237,0.00012880000000000004
650000,650000,0.008598532,0.043056640625,-1.4133945894241333,0.996954083442688,-0.014828065332840196,0.0016415889048948884,0.00010320000000000001
700000,700000,0.0068898676,0.0349951171875,-1.3751477265357972,0.9969730973243713,-0.011711364628281444,0.0014803385932464152,6.480000000000003e-05
750000,750000,0.008075519,0.0328857421875,-1.3986730360984803,0.9969303607940674,-0.009765267777256668,0.0014228708134032787,3.920000000000001e-05
800000,800000,0.00023868238,0.0,-1.3812377560138702,0.9972319006919861,-0.0005637746362481266,0.00153812178527005,8.000000000000229e-07
