stage,method,method_name,topology,train_step,n_eval_seeds,ATT_mean,ATT_std,AWT_mean,AWT_std,AGT_access_mean,AGT_access_std,AFT_mean,AFT_std,completion_rate_mean,completion_rate_std,backlog_mean,backlog_std,system_person_minutes_per_passenger_mean,system_person_minutes_per_passenger_std,travel_p90_mean,travel_p90_std,policy_entropy_normalized_mean,policy_entropy_normalized_std,mean_policy_max_prob_mean,mean_policy_max_prob_std,action_0_share_mean,action_1_share_mean,SPF_Jsys_per_passenger,gap_vs_SPF_pct,STTF_Jsys_per_passenger,gap_vs_STTF_pct,QTTI2_Jsys_per_passenger,gap_vs_QTTI2_pct,best_rule_name,best_rule_Jsys_per_passenger,gap_vs_best_rule_pct
E0,M4,SHARED_UQ_AC,T2,50000,3,107.3763440860215,0.0,78.47311827956989,0.0,7.236559139784947,8.881784197001252e-16,21.88172043010753,3.552713678800501e-15,0.31,0.0,207.0,0.0,336.07666666666665,0.0,363.3999999999999,5.684341886080802e-14,0.9851885924033925,0.0,0.564796424249246,0.0,0.12479201331114809,0.8752079866888519,nan,nan,nan,nan,nan,nan,,nan,nan
E0,M4,SHARED_UQ_AC,T2,100000,3,138.7109375,0.0,108.6484375,0.0,8.0078125,0.0,22.1875,0.0,0.4266666666666667,0.0,172.0,0.0,330.6666666666667,0.0,291.99999999999994,0.0,0.9422394474084519,0.0,0.611409842075405,0.0,0.26455906821963393,0.735440931780366,nan,nan,nan,nan,nan,nan,,nan,nan
E0,M4,SHARED_UQ_AC,T2,150000,3,137.30718954248366,0.0,107.11111111111113,1.4210854715202004e-14,8.0,0.0,22.294117647058822,0.0,0.51,0.0,147.0,0.0,296.37,0.0,258.60000000000025,0.0,0.8723944699805773,1.1102230246251565e-16,0.6589936229234528,0.0,0.47420965058236275,0.5257903494176372,nan,nan,nan,nan,nan,nan,,nan,nan
E0,M4,SHARED_UQ_AC,T2,200000,3,128.51724137931035,0.0,98.22758620689655,0.0,8.13103448275862,0.0,22.282758620689652,3.552713678800501e-15,0.48333333333333334,0.0,155.0,0.0,299.19,0.0,255.1999999999999,2.842170943040401e-14,0.8132715173542969,0.0,0.6895298621618807,0.0,0.3477537437603993,0.6522462562396006,nan,nan,nan,nan,nan,nan,,nan,nan
E0,M4,SHARED_UQ_AC,T2,250000,3,109.39473684210526,0.0,79.34210526315789,0.0,8.078947368421053,0.0,22.087719298245613,0.0,0.38000000000000006,5.551115123125783e-17,186.0,0.0,313.4066666666667,0.0,318.20000000000005,0.0,0.6989657320172352,0.0,0.7605612900808528,0.0,0.1747088186356073,0.8252911813643927,nan,nan,nan,nan,nan,nan,,nan,nan
E0,M4,SHARED_UQ_AC,T2,300000,3,107.58252427184466,0.0,78.07766990291262,0.0,7.776699029126213,0.0,21.951456310679607,3.552713678800501e-15,0.3433333333333333,0.0,197.0,0.0,324.07666666666665,0.0,360.2,5.684341886080802e-14,0.6506833948027831,0.0,0.7760160587194954,0.0,0.15141430948419302,0.848585690515807,nan,nan,nan,nan,nan,nan,,nan,nan
E0,M4,SHARED_UQ_AC,T2,350000,3,110.30526315789474,0.0,81.05263157894737,0.0,7.631578947368421,0.0,21.86315789473684,0.0,0.31666666666666665,0.0,205.0,0.0,332.8933333333333,0.0,368.00000000000017,5.684341886080802e-14,0.5853378717011082,0.0,0.8245887527251602,1.1102230246251565e-16,0.14309484193011648,0.8569051580698835,nan,nan,nan,nan,nan,nan,,nan,nan
E0,M4,SHARED_UQ_AC,T2,400000,3,112.21739130434783,0.0,83.20652173913044,0.0,7.543478260869565,0.0,21.82608695652174,0.0,0.30666666666666664,0.0,208.0,0.0,341.26,0.0,375.4000000000001,0.0,0.6331032785615807,0.0,0.7759869773058646,1.1102230246251565e-16,0.15806988352745424,0.8419301164725458,nan,nan,nan,nan,nan,nan,,nan,nan
E0,M4,SHARED_UQ_AC,T2,450000,3,115.16279069767442,0.0,86.48837209302326,0.0,7.395348837209302,0.0,21.74418604651163,0.0,0.2866666666666667,0.0,214.0,0.0,344.0233333333333,0.0,383.5,0.0,0.645436816815821,0.0,0.7671979985102243,0.0,0.16805324459234608,0.831946755407654,nan,nan,nan,nan,nan,nan,,nan,nan
E0,M4,SHARED_UQ_AC,T2,500000,3,108.98876404494382,0.0,79.89887640449439,0.0,7.719101123595505,8.881784197001252e-16,21.831460674157302,0.0,0.2966666666666667,0.0,211.0,0.0,338.6333333333333,0.0,372.6000000000001,5.684341886080802e-14,0.7086144619323419,0.0,0.7322104330269151,0.0,0.4259567387687188,0.5740432612312812,nan,nan,nan,nan,nan,nan,,nan,nan
E0,M4,SHARED_UQ_AC,T2,550000,3,126.64473684210526,0.0,98.3157894736842,0.0,7.276315789473684,0.0,21.57894736842105,0.0,0.25333333333333335,0.0,224.0,0.0,353.49333333333334,0.0,414.0,0.0,0.5558232723969795,0.0,0.835274873378868,0.0,0.11148086522462562,0.8885191347753744,nan,nan,nan,nan,nan,nan,,nan,nan
E0,M4,SHARED_UQ_AC,T2,600000,3,133.34722222222223,0.0,104.84722222222223,0.0,7.486111111111111,0.0,21.5,0.0,0.24,0.0,228.0,0.0,357.39000000000004,5.684341886080802e-14,422.2,0.0,0.4618909467617481,0.0,0.8736940113557953,1.1102230246251565e-16,0.1064891846921797,0.8935108153078203,nan,nan,nan,nan,nan,nan,,nan,nan
E0,M4,SHARED_UQ_AC,T2,650000,3,121.54878048780488,0.0,92.60975609756098,0.0,7.682926829268292,0.0,21.682926829268293,0.0,0.2733333333333333,0.0,218.0,0.0,344.73333333333335,0.0,403.60000000000014,0.0,0.5993758937562068,0.0,0.7955391199735556,1.1102230246251565e-16,0.2945091514143095,0.7054908485856904,nan,nan,nan,nan,nan,nan,,nan,nan
E0,M4,SHARED_UQ_AC,T2,700000,3,123.41249999999998,1.4210854715202004e-14,94.5625,0.0,7.650000000000001,8.881784197001252e-16,21.649999999999995,3.552713678800501e-15,0.26666666666666666,0.0,220.0,0.0,346.8233333333333,0.0,408.90000000000015,0.0,0.582068352318597,0.0,0.7995460299207843,0.0,0.259567387687188,0.7404326123128119,nan,nan,nan,nan,nan,nan,,nan,nan
E0,M4,SHARED_UQ_AC,T2,750000,3,131.86301369863014,0.0,103.65753424657534,0.0,7.260273972602739,0.0,21.52054794520548,0.0,0.24333333333333332,2.7755575615628914e-17,227.0,0.0,357.9166666666667,0.0,421.99999999999994,0.0,0.4885812298377686,0.0,0.8497355106269658,0.0,0.13477537437603992,0.8652246256239601,nan,nan,nan,nan,nan,nan,,nan,nan
E0,M4,SHARED_UQ_AC,T2,800000,3,142.36923076923077,0.0,114.41538461538461,0.0,7.184615384615385,0.0,21.33846153846154,3.552713678800501e-15,0.21666666666666667,0.0,235.0,0.0,368.05,0.0,433.8,0.0,0.35090634390845366,0.0,0.9058622735709001,0.0,0.09983361064891845,0.9001663893510815,nan,nan,nan,nan,nan,nan,,nan,nan
