#{"t_start": 1789971094.982659, "env_id": "None"}
r,l,t
-70056.561479,601,17.777766
-66949.884506,601,24.423266
-65179.204798,601,32.730836
-66111.930932,601,39.388233
-66651.80255,601,47.61678
-65688.219958,601,54.8886
-66087.196253,601,63.245091
-67620.567047,601,69.942858
-66929.597626,601,78.347625
-66064.485439,601,86.009529
-65148.934884,601,94.754238
-66899.255145,601,101.789456
-65551.94759,601,110.543537
-66647.028914,601,118.346271
-66599.123392,601,127.298001
-67165.850945,601,134.229655
-65655.17902,601,141.48068
-67097.564155,601,150.898741
-68881.650326,601,157.859994
-70978.628326,601,166.379429
-69678.563428,601,173.54525
-68158.583055,601,182.91549
-69520.451555,601,190.077942
-70766.344747,601,198.946698
-71777.398629,601,205.866751
-69515.89099,601,214.65518
-71389.202593,601,222.417846
-69400.730497,601,231.104243
-70603.850993,601,238.149458
-70405.63751,601,246.651515
-71754.933132,601,254.475258
-70049.062713,601,263.203125
-71265.985793,601,269.587491
-72162.493043,601,276.382983
-72005.966743,601,285.351084
-70372.49279,601,291.845597
-69555.191438,601,300.0811
-68763.353722,601,306.804026
-69183.624002,601,315.884092
-68354.790858,601,322.343149
-68348.500242,601,330.303722
-67322.276284,601,336.953128
-67411.662886,601,345.640539
-67906.834051,601,351.940622
-66823.836414,601,359.834859
-66597.834949,601,365.902982
-66130.911235,601,374.73245
-66251.793542,601,380.978856
-66123.239306,601,388.934398
-65025.796802,601,395.049536
-66144.234508,601,401.980786
-65936.194049,601,410.140907
-67045.157881,601,416.429391
-66117.771844,601,424.23933
-65292.09018,601,431.019396
-65410.861452,601,439.258894
-66231.661979,601,445.599667
-66344.055342,601,453.65834
-65015.661117,601,460.517151
-64846.764577,601,468.756545
-65107.048209,601,475.110941
-66383.435716,601,483.076642
-64643.683983,601,489.531016
-65620.554921,601,498.204031
-65404.079317,601,504.607939
-65416.583592,601,511.288831
-65400.200492,601,519.618777
-65540.477677,601,527.341982
-65603.832684,601,535.937753
-64918.78244,601,542.867557
-65054.093701,601,551.240414
-65822.702292,601,559.21757
-65396.152933,601,567.854729
-65823.504054,601,574.975938
-65319.984779,601,583.493883
-66156.590482,601,591.22928
-65831.422395,601,599.924283
-65258.939945,601,607.099262
-65500.687379,601,615.826563
-65916.834807,601,623.662928
-65472.125622,601,632.367695
-66403.355461,601,639.562282
-65189.63636,601,646.843441
-65668.573781,601,656.191654
-65832.852447,601,663.419797
