#{"t_start": 1789971096.1259599, "env_id": "None"}
r,l,t
-66529.28293,601,16.635473
-66627.813416,601,23.281965
-66454.278574,601,31.589536
-65664.50507,601,38.244932
-69815.279294,601,46.473479
-65561.99625,601,53.745299
-67655.395868,601,62.10179
-66739.227992,601,68.801558
-67683.267978,601,77.204324
-66423.015191,601,84.866228
-65903.223643,601,93.610937
-65475.585842,601,100.646155
-66184.658644,601,109.400236
-66367.460556,601,117.20297
-66893.441245,601,126.1547
-67711.395576,601,133.087355
-66513.16992,601,140.337379
-68474.583005,601,149.75544
-69526.602341,601,156.716694
-68511.520904,601,165.236128
-69996.960948,601,172.401949
-69334.771381,601,181.772189
-68966.500803,601,188.934641
-71299.791427,601,197.803397
-69954.443189,601,204.72345
-71060.671453,601,213.511879
-70967.949189,601,221.274545
-72528.672236,601,229.960942
-69104.836831,601,237.010112
-71533.755165,601,245.508214
-70255.779224,601,253.331958
-71027.288284,601,262.059824
-70259.908403,601,268.44419
-71445.196151,601,275.239682
-70102.468996,601,284.207784
-70390.56378,601,290.702296
-71171.517564,601,298.9378
-68894.573508,601,305.660725
-68880.360683,601,314.740791
-67995.073532,601,321.199848
-67978.893774,601,329.162423
-67638.739432,601,335.810835
-69247.095656,601,344.497238
-66377.730791,601,350.797321
-67612.935052,601,358.691558
-66573.046557,601,364.759682
-66370.002979,601,373.589149
-67186.88963,601,379.835555
-65715.901528,601,387.791097
-66515.003745,601,393.906235
-66267.996393,601,400.836486
-66820.810127,601,408.997606
-66866.763826,601,415.28609
-67452.35595,601,423.096029
-65525.93566,601,429.876095
-65731.476063,601,438.116596
-65704.777018,601,444.455367
-65456.607847,601,452.515039
-65487.375325,601,459.371835
-66285.462093,601,467.613244
-65730.3278,601,473.972177
-65231.275721,601,481.933341
-65144.802705,601,488.388716
-65094.936966,601,497.05972
-65276.626581,601,503.464638
-65341.303473,601,510.146539
-66255.668017,601,518.475476
-65065.582978,601,526.198681
-65741.660602,601,534.794452
-63939.274871,601,541.726252
-65120.213074,601,550.097113
-65109.4405,601,558.078269
-65121.037711,601,566.711428
-65930.639337,601,573.835732
-64936.517606,601,582.354593
-65098.77395,601,590.088073
-65071.917952,601,598.780982
-65307.553557,601,605.955961
-65475.732592,601,614.683263
-65285.386382,601,622.519627
-66495.535152,601,631.222395
-65871.03411,601,638.417989
-64629.624148,601,645.70014
-65798.738444,601,655.048353
-65663.533218,601,662.277496
