#{"t_start": 1789978469.893468, "env_id": "None"}
r,l,t
-41561.206475,601,8.017035
-40713.955126,601,15.30791
-42171.624098,601,23.824193
-40424.452328,601,30.979196
-43060.970321,601,39.457918
-44095.597638,601,46.994199
-44949.058873,601,55.454724
-43645.566671,601,62.534548
-44109.058769,601,71.133501
-45677.732394,601,78.830851
-45220.922133,601,87.504454
-38855.478471,601,94.389966
-41684.965303,601,103.056864
-43697.189331,601,110.670158
-43179.447084,601,119.258164
-39484.063464,601,126.057799
-42969.841562,601,133.001021
-39931.157733,601,141.789927
-41771.760253,601,148.970568
-44149.317652,601,157.384295
-44637.771337,601,163.987701
-40745.115787,601,172.217395
-37817.573349,601,179.522802
-38623.428285,601,187.689981
-38418.611276,601,194.357475
-44560.043332,601,202.784059
-37997.921569,601,210.370749
-38456.744365,601,218.781521
-35611.190631,601,225.488963
-35108.160173,601,233.601238
-38255.660994,601,241.016863
-33501.320153,601,249.509839
-37261.836638,601,256.257208
-40182.190955,601,263.016302
-39496.524247,601,272.378273
-37604.903879,601,279.186351
-37980.403144,601,287.801919
-41853.075513,601,294.649969
-36255.412393,601,303.226167
-36898.715439,601,310.36591
-38999.814236,601,318.793772
-38324.486465,601,325.564469
-38122.666578,601,334.157178
-39010.914869,601,341.910247
-28733.676422,601,350.525763
-26544.254175,601,357.505785
-31680.866399,601,366.328143
-32402.146514,601,374.231597
-37653.50485,601,383.039353
-36094.062278,601,390.146511
-35092.516175,601,397.337837
-34414.965787,601,407.248148
-28458.81663,601,414.530013
-36206.845499,601,423.30672
-29532.440693,601,430.691735
-29131.899205,601,440.518488
-34046.779322,601,447.788131
-30015.629916,601,456.583008
-33014.884588,601,463.950016
-32994.371829,601,473.564688
-31758.690856,601,480.888472
-29741.526202,601,489.634383
-32734.194088,601,496.915773
-31425.424828,601,506.016829
-28024.740593,601,513.773769
-30589.036269,601,520.824121
-28130.741672,601,529.675922
-28611.265096,601,536.985348
-30380.035183,601,546.725435
-27000.781884,601,553.912379
-32464.833768,601,562.75706
-23688.620535,601,569.787266
-28119.248271,601,579.35446
-28047.288687,601,586.252753
-26298.181869,601,594.846548
-26832.299172,601,601.577403
-24637.674292,601,610.80976
-24156.244285,601,617.659145
-23362.547729,601,626.062137
-24838.18571,601,632.715032
-23098.251232,601,641.638951
-25652.967119,601,648.763294
-20793.056009,601,655.373369
-22733.972673,601,663.752639
-23722.477126,601,670.426865
