#{"t_start": 1789978464.1260202, "env_id": "None"}
r,l,t
-42382.75746,601,13.784483
-43036.179599,601,21.075358
-42931.998183,601,29.59164
-43925.255698,601,36.747654
-45313.893404,601,45.225365
-42061.817175,601,52.761647
-43915.50727,601,61.223171
-44391.614278,601,68.300986
-44135.867886,601,76.900949
-45668.938086,601,84.597307
-44639.216482,601,93.270901
-40132.24344,601,100.157414
-42352.155873,601,108.824311
-42191.299832,601,116.436607
-43834.991843,601,125.025612
-39025.100293,601,131.824243
-41342.407733,601,138.768469
-42231.668905,601,147.555212
-39992.962191,601,154.738015
-37205.927599,601,163.151743
-43071.724475,601,169.755149
-41645.490343,601,177.98371
-37703.60121,601,185.29025
-41942.884573,601,193.460428
-34955.347409,601,200.124922
-38852.24191,601,208.552516
-39937.138778,601,216.138197
-37421.259116,601,224.548969
-30599.547465,601,231.256411
-36180.483036,601,239.368685
-40527.37418,601,246.78231
-33531.556994,601,255.273461
-39898.470208,601,262.024656
-31888.227878,601,268.783749
-41409.841961,601,278.147713
-38816.989501,601,284.952799
-35556.356854,601,293.568368
-35659.214553,601,300.416411
-36133.622404,601,308.993614
-35047.509978,601,316.133358
-41232.591454,601,324.559221
-35686.522659,601,331.331917
-36893.188945,601,339.924626
-38269.698976,601,347.677694
-32809.369537,601,356.292218
-33297.693302,601,363.271225
-30913.202292,601,372.094586
-35959.786062,601,379.999044
-34241.310533,601,388.803798
-32625.284759,601,395.912961
-38072.43173,601,403.104287
-32891.542386,601,413.015596
-35277.730874,601,420.29746
-41739.037197,601,429.074168
-31621.667354,601,436.459183
-28999.866963,601,446.284946
-30250.170635,601,453.555579
-31113.542524,601,462.350456
-30421.051248,601,469.717464
-30504.19782,601,479.328133
-26433.065253,601,486.654915
-27372.131579,601,495.400835
-29291.141738,601,502.683221
-32096.326483,601,511.786283
-29654.493664,601,519.54273
-27942.758991,601,526.590569
-29558.68801,601,535.44037
-28029.110702,601,542.750794
-27996.879694,601,552.490883
-28373.741924,601,559.678827
-25960.836335,601,568.523509
-30218.898326,601,575.554714
-29183.555685,601,585.121908
-31695.711042,601,592.020201
-25943.138422,601,600.613996
-28793.181706,601,607.340833
-24747.178553,601,616.578208
-26470.969962,601,623.425586
-26592.858904,601,631.829585
-22768.398291,601,638.48248
-21694.348653,601,647.400773
-20267.480765,601,654.530742
-24609.258872,601,661.140817
-25344.331066,601,669.520087
-23977.532926,601,676.190312
