#{"t_start": 1789978465.275122, "env_id": "None"}
r,l,t
-42396.321581,601,12.635381
-40888.187662,601,19.926256
-42500.00578,601,28.442539
-43393.012938,601,35.597542
-41393.668757,601,44.077266
-40036.657887,601,51.612545
-44493.320816,601,60.07407
-44981.829177,601,67.151884
-43492.017852,601,75.751847
-42678.476353,601,83.448205
-41571.602238,601,92.121799
-44142.411315,601,99.008312
-41925.316756,601,107.67521
-39933.119681,601,115.288504
-48978.460649,601,123.87651
-42808.612974,601,130.675141
-41124.601966,601,137.619367
-43429.587478,601,146.406111
-38838.986587,601,153.588914
-42280.320377,601,162.002641
-39663.323302,601,168.609055
-41426.373794,601,176.835741
-39517.647541,601,184.141148
-41555.421502,601,192.308327
-45137.457029,601,198.975821
-42577.220971,601,207.402405
-31811.279373,601,214.990095
-35851.909099,601,223.399867
-29373.55865,601,230.107309
-36384.069285,601,238.219584
-37228.687755,601,245.635209
-39192.714981,601,254.124359
-40255.879855,601,260.875554
-36143.531081,601,267.634648
-38239.45513,601,276.998612
-35957.261171,601,283.804697
-42572.281287,601,292.419266
-36498.237674,601,299.268315
-41148.981424,601,307.844513
-34868.163332,601,314.984256
-39888.346909,601,323.41012
-37423.64769,601,330.182815
-39413.662329,601,338.775524
-37823.019428,601,346.528593
-35853.369068,601,355.142116
-34940.252724,601,362.122124
-33366.700691,601,370.945484
-30542.408345,601,378.849943
-32755.612889,601,387.654696
-35557.44663,601,394.763859
-29275.083972,601,401.956183
-33164.85469,601,411.866494
-32701.111048,601,419.148359
-33998.236942,601,427.925066
-31081.29113,601,435.310081
-28222.271425,601,445.135845
-31063.726007,601,452.406477
-26917.772787,601,461.201354
-26949.326531,601,468.568362
-29157.524929,601,478.179032
-25204.908413,601,485.506818
-32396.530318,601,494.252729
-30267.298348,601,501.538112
-28491.937662,601,510.635175
-29929.995117,601,518.391138
-29914.000181,601,525.441468
-27743.027164,601,534.294268
-32211.604937,601,541.603694
-31452.870806,601,551.341781
-24207.244943,601,558.529725
-30025.248309,601,567.374408
-29555.604041,601,574.405612
-24928.816236,601,583.972806
-25909.198927,601,590.871099
-30872.315189,601,599.464894
-25675.507916,601,606.191731
-23040.077651,601,615.428106
-26085.631376,601,622.276484
-22652.273101,601,630.679461
-23058.798948,601,637.333378
-22171.789221,601,646.252671
-23863.299235,601,653.385644
-25900.235566,601,659.991715
-24415.947195,601,668.370985
-23755.485154,601,675.04121
