milestone,model_num_timesteps,approx_kl,clip_fraction,entropy_loss,explained_variance,policy_gradient_loss,value_loss,learning_rate
50000,50000,0.01162345,0.0450927734375,-0.6764805030822754,0.7072930932044983,-0.004551969758467749,0.0364828927628696,0.0004744
100000,100000,0.010381164,0.04662109375,-0.6520255190134049,0.9578291177749634,-0.004818941914709285,0.015626551813911645,0.0004488
150000,150000,0.0129332,0.0736474609375,-0.6058629071712494,0.9854938387870789,-0.007012110338546335,0.004124746725428849,0.0004104
200000,200000,0.011700199,0.0618017578125,-0.5863372486829758,0.9912391901016235,-0.008271346497349442,0.002831206079572439,0.00038480000000000003
250000,250000,0.010948231,0.0904443359375,-0.5471446716785431,0.9938300251960754,-0.009211129471659661,0.0024456439691130072,0.00034640000000000007
300000,300000,0.010992752,0.0778564453125,-0.5163274574279785,0.9954255223274231,-0.009661738486029208,0.0017482369393110276,0.0003208
350000,350000,0.008352576,0.0507763671875,-0.48544585198163986,0.9970948100090027,-0.011364309301134199,0.0012861059955321253,0.0002824
400000,400000,0.009515537,0.0674267578125,-0.4843567577004433,0.9966082572937012,-0.010437398778740316,0.0013249422842636705,0.0002568
450000,450000,0.009690295,0.062197265625,-0.47020247459411624,0.9974366426467896,-0.010823348734993488,0.0011069869541097432,0.0002312
500000,500000,0.010651904,0.0611669921875,-0.4667528027296066,0.9980198740959167,-0.011895554268267005,0.0009499549097381532,0.00019280000000000002
550000,550000,0.0122315865,0.0793310546875,-0.4531631383299828,0.9973621368408203,-0.011092075565829872,0.0010418440302601083,0.00016720000000000003
600000,600000,0.008530047,0.0497216796875,-0.4630872392654419,0.9976368546485901,-0.010295314916875213,0.0009291622968157754,0.00012880000000000004
650000,650000,0.00778988,0.0381298828125,-0.45344944059848785,0.9980461597442627,-0.00989031971199438,0.0008207891450729221,0.00010320000000000001
700000,700000,0.006608329,0.0395361328125,-0.4465854701399803,0.9977627396583557,-0.0077026131958700715,0.0008230893831932917,6.480000000000003e-05
750000,750000,0.007971773,0.042041015625,-0.44409482926130295,0.9977418780326843,-0.006195149768609553,0.0008238783269189299,3.920000000000001e-05
800000,800000,0.00023029342,0.0,-0.4460426914691925,0.9980471134185791,-0.00045923260156996546,0.0008314605889609084,8.000000000000229e-07
