#{"t_start": 1789949797.8551755, "env_id": "None"}
r,l,t
-38640.096745,601,24.41499
-38242.0137,601,28.811268
-42315.429179,601,39.067834
-40785.070425,601,55.502199
-37505.597612,601,78.030265
-39876.381515,601,95.92537
-38494.426047,601,118.194729
-41334.92942,601,134.84619
-39374.542543,601,157.15779
-37706.515441,601,175.018703
-42011.208798,601,197.334217
-42330.549369,601,214.208423
-43341.733224,601,236.975217
-42117.541712,601,254.976576
-42135.474285,601,277.169932
-46246.804537,601,294.126794
-44466.508014,601,310.941683
-44773.209864,601,333.759221
-43129.80285,601,352.813674
-42499.12308,601,375.939878
-43478.422335,601,393.80753
-43444.110948,601,417.186427
-40140.557946,601,436.633803
-41357.847915,601,459.002989
-42520.691955,601,475.511274
-41955.696492,601,497.7858
-44042.38935,601,516.160799
-40700.782635,601,538.551554
-40777.507207,601,555.318542
-42565.697581,601,577.710984
-41835.146942,601,595.899405
-41583.763677,601,617.911968
-40712.2301,601,634.583946
-40873.894046,601,651.201074
-42953.804648,601,673.97229
-42250.433891,601,692.22773
-40693.356471,601,714.941586
-41405.060292,601,731.645737
-42234.488695,601,754.193457
-41866.616328,601,772.680269
-40216.247256,601,795.206277
-41167.563667,601,812.184929
-40217.606133,601,835.599732
-39400.276032,601,855.012017
-41744.856927,601,878.537127
-39319.431519,601,896.398737
-41507.688107,601,920.186279
-41017.950071,601,938.819214
-41232.495643,601,961.266478
-41908.815267,601,977.766852
-41783.813272,601,994.328351
-39627.298764,601,1018.573922
-41035.834339,601,1035.506495
-39423.307037,601,1057.88653
-39311.266292,601,1074.385568
-37593.252599,601,1096.659463
-42166.224428,601,1114.934514
-42295.569917,601,1137.263251
-40118.923274,601,1153.974066
-41216.194845,601,1176.612746
-41257.532706,601,1195.553833
-39289.526292,601,1218.165762
-39595.218646,601,1235.208499
-40758.230095,601,1257.913168
-41820.658518,601,1276.88419
-40118.238216,601,1294.589207
-38928.314982,601,1318.269857
-39468.373045,601,1336.534137
-39420.165237,601,1361.660136
-40690.381768,601,1379.649581
-41562.963908,601,1402.994478
-39468.711712,601,1419.852888
-39617.204948,601,1443.954297
-39317.882733,601,1461.560887
-39590.569766,601,1484.095924
-39036.479195,601,1500.957368
-39319.454283,601,1523.674027
-40387.613216,601,1542.457535
-39317.203193,601,1564.932645
-39362.714219,601,1581.696418
-39593.73268,601,1604.09419
-39945.862969,601,1622.694482
-39603.101644,601,1639.412289
-39288.509918,601,1662.181303
-39530.094009,601,1679.152312
