#{"t_start": 1789949815.4218965, "env_id": "None"}
r,l,t
-36151.586872,601,6.848269
-35859.308511,601,11.244547
-35462.581518,601,21.50211
-41370.951077,601,37.936477
-37081.48978,601,60.464539
-38693.694086,601,78.359629
-39907.542078,601,100.631014
-40584.758464,601,117.281463
-40854.535052,601,139.595069
-40273.245862,601,157.45599
-44302.722686,601,179.768501
-39965.206514,601,196.644713
-41933.988266,601,219.411495
-38504.564704,601,237.411857
-40656.517269,601,259.604209
-44007.691359,601,276.564074
-37962.638965,601,293.379966
-44152.595602,601,316.1925
-42422.106635,601,335.248022
-41146.453423,601,358.373157
-40382.17186,601,376.242894
-42097.214447,601,399.621706
-42297.107327,601,419.070081
-40253.034478,601,441.438269
-43226.939788,601,457.944553
-43219.843795,601,480.221079
-43230.804209,601,498.595077
-42170.253731,601,520.986832
-42401.817692,601,537.753826
-42800.220346,601,560.144263
-43202.260239,601,578.334688
-43021.44581,601,600.348245
-42260.228165,601,617.017225
-43261.907895,601,633.634353
-44291.08121,601,656.406568
-42337.50259,601,674.66602
-44730.025418,601,697.378859
-42966.945205,601,714.084015
-41361.594363,601,736.628255
-41030.235813,601,755.116539
-41208.093586,601,777.641553
-40324.107154,601,794.61921
-39854.996463,601,818.038007
-39985.757275,601,837.446298
-43467.19947,601,860.972406
-40229.4781,601,878.833018
-40063.821311,601,902.619558
-41433.053072,601,921.255493
-40860.287525,601,943.700756
-40929.44898,601,960.205148
-41619.443216,601,976.765627
-41052.679812,601,1001.010329
-39957.648633,601,1017.942774
-39274.3105,601,1040.321831
-38947.243487,601,1056.819844
-40494.252702,601,1079.093743
-40329.77084,601,1097.368786
-40645.959272,601,1119.701524
-42205.203207,601,1136.408346
-41308.938346,601,1159.050016
-41015.587016,601,1177.988122
-40513.685807,601,1200.603018
-40588.688385,601,1217.647882
-39775.964192,601,1240.348441
-40203.662264,601,1259.319464
-40600.184155,601,1277.023478
-39862.571014,601,1300.707147
-39730.197893,601,1318.970345
-39268.716305,601,1344.097051
-40295.315403,601,1362.086855
-40602.652023,601,1385.429749
-39160.522616,601,1402.28717
-39325.256322,601,1426.387576
-40170.772476,601,1443.999092
-39689.308617,601,1466.532206
-40691.651447,601,1483.391639
-39269.657747,601,1506.112815
-39075.927557,601,1524.894804
-39378.968277,601,1547.367925
-39422.280962,601,1564.134321
-39219.394251,601,1586.527469
-39098.221589,601,1605.130737
-38808.100399,601,1621.849569
-39859.782613,601,1644.614582
-37963.242744,601,1661.587587
