#{"t_start": 1789949786.7196767, "env_id": "None"}
r,l,t
-36665.483161,601,35.550488
-40963.19915,601,39.946767
-35422.000354,601,50.201334
-42255.433394,601,66.636709
-41902.419376,601,89.164762
-37522.019909,601,107.060869
-36989.259647,601,129.329251
-38398.846004,601,145.98069
-39597.57433,601,168.29229
-38231.732379,601,186.153191
-39478.663513,601,208.468718
-42798.711781,601,225.340921
-43813.147063,601,248.109713
-39145.310438,601,266.111076
-39951.988398,601,288.304424
-44965.950978,601,305.264298
-43837.0944,601,322.077182
-40872.352784,601,344.893109
-39108.565635,601,363.947267
-42142.231061,601,387.075377
-42140.750221,601,404.942026
-42296.372674,601,428.320929
-41354.478808,601,447.767302
-42317.71175,601,470.138487
-42843.055751,601,486.645772
-41228.989116,601,508.915294
-43298.696806,601,527.2953
-42482.787543,601,549.686038
-43549.908198,601,566.45404
-45120.245428,601,588.845477
-46669.469853,601,607.034904
-43708.463461,601,629.046468
-41793.537502,601,645.718442
-42354.565048,601,662.335567
-41953.396654,601,685.107789
-41730.643097,601,703.363229
-43135.954275,601,726.077084
-40519.435457,601,742.779236
-38850.196699,601,765.328956
-41123.58403,601,783.81476
-42404.238872,601,806.340772
-42302.842638,601,823.31843
-40523.293056,601,846.734233
-42940.201618,601,866.147516
-40667.244229,601,889.671622
-39495.660288,601,907.533234
-40601.281158,601,931.320774
-40494.851978,601,949.954713
-41166.70742,601,972.400969
-40742.411312,601,988.90337
-42071.857209,601,1005.46385
-39498.762602,601,1029.708424
-38314.893805,601,1046.640005
-41097.371602,601,1069.023029
-40033.500901,601,1085.520059
-40541.37272,601,1107.795963
-41631.913785,601,1126.070013
-42137.353838,601,1148.39875
-39242.90076,601,1165.108568
-41365.087652,601,1187.747243
-39853.139581,601,1206.689332
-41380.705195,601,1229.301261
-39479.241798,601,1246.343997
-39975.72777,601,1269.048667
-40552.69962,601,1288.02069
-38357.639125,601,1305.723693
-39993.561407,601,1329.404364
-40141.966959,601,1347.669636
-39485.425076,601,1372.795635
-39269.306662,601,1390.78408
-39453.867444,601,1414.128978
-40726.015102,601,1430.987395
-39461.218048,601,1455.087816
-39305.187342,601,1472.695396
-39169.062435,601,1495.231423
-39258.074414,601,1512.091859
-38829.234542,601,1534.807606
-40351.398775,601,1553.592025
-39221.615548,601,1576.068143
-39033.779359,601,1592.831917
-39403.135273,601,1615.228694
-39084.257417,601,1633.828959
-39740.173598,601,1650.546779
-38539.830585,601,1673.314888
-38648.134793,601,1690.287811
