#{"t_start": 1789951996.6563346, "env_id": "None"}
r,l,t
-37177.775762,601,23.298777
-38921.089694,601,41.497612
-37937.497247,601,65.223236
-39631.421562,601,83.242247
-39542.426721,601,106.897521
-37844.23965,601,125.954927
-36114.227189,601,149.521554
-36832.357895,601,167.624738
-36998.436652,601,190.705433
-38391.179298,601,209.685079
-36224.317127,601,232.928382
-36216.231009,601,250.476672
-35907.5974,601,273.802424
-38276.886878,601,293.134941
-36240.293109,601,316.456366
-39541.741273,601,334.07269
-37546.698165,601,351.637583
-37949.908039,601,374.893854
-37075.233247,601,393.744576
-36909.760339,601,417.396031
-36468.447381,601,435.177663
-36879.934024,601,458.729055
-37270.949357,601,478.064755
-37216.438081,601,501.343146
-36625.85257,601,519.230545
-36255.822395,601,543.072666
-36124.956144,601,562.992368
-37315.417145,601,586.473765
-37130.969583,601,604.445688
-36006.46247,601,628.314621
-36071.936497,601,647.998002
-36953.173632,601,671.173254
-36365.8818,601,688.664477
-36637.459895,601,705.989817
-36914.613348,601,730.712197
-36558.037443,601,748.554885
-35506.242506,601,772.069663
-36608.309637,601,789.649521
-35980.022585,601,812.997333
-36745.464767,601,832.069407
-35985.46854,601,855.411518
-36463.237501,601,873.219212
-36878.264909,601,896.568221
-37885.736324,601,915.955238
-37155.295756,601,939.498048
-36947.040118,601,957.448351
-37375.801892,601,981.249769
-36831.834395,601,1000.600103
-37023.450676,601,1024.513674
-36865.41993,601,1042.460633
-37338.947034,601,1060.650625
-37620.750796,601,1086.878839
-37285.584657,601,1105.032246
-36665.283195,601,1129.02965
-35736.341234,601,1146.588277
-36333.681078,601,1170.211089
-37149.347069,601,1188.990929
-36457.305658,601,1212.152407
-37295.227421,601,1229.486782
-36944.788771,601,1252.487347
-37084.110486,601,1271.71989
-36744.053633,601,1295.129984
-37294.78999,601,1312.826821
-37445.983432,601,1336.25833
-36613.389603,601,1355.817483
-37171.739179,601,1373.701872
-36801.165806,601,1397.583864
-36557.207079,601,1415.569818
-36390.588136,601,1441.339682
-36368.029121,601,1459.224306
-36036.427506,601,1482.791849
-36624.040899,601,1500.951962
-35893.675018,601,1526.518106
-36376.551195,601,1544.751549
-36527.714052,601,1568.43334
-37968.224129,601,1586.603284
-37756.988816,601,1610.348954
-38407.385462,601,1629.539919
-37028.436989,601,1652.882566
-37326.730563,601,1670.410372
-37055.170149,601,1693.740772
-37972.49006,601,1712.986385
-36842.402094,601,1730.432683
-37425.471731,601,1753.924398
-37397.000021,601,1771.619068
