#{"t_start": 1789951973.2695403, "env_id": "None"}
r,l,t
-36487.795311,601,46.680491
-40795.60785,601,64.881392
-35941.320454,601,88.608027
-41508.548885,601,106.628031
-40422.971846,601,130.28232
-37557.063855,601,149.337721
-37054.269277,601,172.908349
-35289.479995,601,191.010531
-36967.204758,601,214.08695
-36592.609897,601,233.069876
-37494.483983,601,256.312178
-40141.403869,601,273.861467
-37291.480685,601,297.185133
-36128.460979,601,316.520725
-35906.673517,601,339.841155
-37250.368847,601,357.457484
-37221.84858,601,375.023385
-36259.600368,601,398.276646
-36907.628965,601,417.128449
-37332.433902,601,440.780819
-36287.328799,601,458.562481
-36003.245411,601,482.112857
-36654.308898,601,501.448473
-35873.784406,601,524.726919
-36358.004903,601,542.616334
-37771.546092,601,566.45092
-37588.562598,601,586.378161
-37550.364266,601,609.857543
-35733.561666,601,627.832483
-37346.126845,601,651.698416
-37195.919136,601,671.382801
-37248.061208,601,694.557047
-36594.843773,601,712.049274
-37146.653705,601,729.373525
-36827.042405,601,754.097871
-37418.196939,601,771.937682
-36286.089406,601,795.456457
-36691.959895,601,813.035305
-36253.605053,601,836.383129
-36524.240699,601,855.457202
-36612.907654,601,878.796315
-36330.651503,601,896.606006
-37282.537381,601,919.953016
-37102.824151,601,939.341033
-36903.299012,601,962.883827
-36951.856053,601,980.833155
-37322.299284,601,1004.634561
-36666.009557,601,1023.982387
-37713.260123,601,1047.900468
-36767.208466,601,1065.841427
-38171.658197,601,1084.034421
-36286.668709,601,1110.261637
-36979.09826,601,1128.41604
-37249.597796,601,1152.414451
-37316.806266,601,1169.973085
-37470.906162,601,1193.591884
-37811.484252,601,1212.371703
-36994.317249,601,1235.539201
-36867.638655,601,1252.868548
-38409.736794,601,1275.873128
-37656.856898,601,1295.105578
-36409.503306,601,1318.513176
-37401.6311,601,1336.213616
-37469.839837,601,1359.644111
-36842.710084,601,1379.202283
-36608.904378,601,1397.085665
-37786.047719,601,1420.965654
-36301.563385,601,1438.951491
-36696.500078,601,1464.724488
-36855.492375,601,1482.609101
-36735.994548,601,1506.176643
-36958.743167,601,1524.336757
-37007.496147,601,1549.904901
-37482.988485,601,1568.137476
-36283.945737,601,1591.81813
-37020.76883,601,1609.98811
-36031.635801,601,1633.734749
-37484.003927,601,1652.924714
-37671.892488,601,1676.268362
-36939.84232,601,1693.793164
-36448.537998,601,1717.12357
-37603.75952,601,1736.369177
-38110.088824,601,1753.815482
-37713.631197,601,1777.309177
-37433.272681,601,1795.00287
