sim_time,action,chosen_vid,score_v0,score_v1
104,0,0,9.0,20.869440272690618
105,0,0,8.0,19.869440272690618
106,0,0,7.0,18.86944027269062
107,0,0,7.0,17.869440272690618
108,0,0,10.0,16.869440272690618
109,0,0,4.0,15.86944027269062
110,0,0,6.0,14.869440272690621
111,0,0,11.0,13.869440272690621
112,0,0,11.25,12.869440272690623
113,0,0,11.5,11.869440272690625
114,0,0,6.0,6.0
115,0,0,5.833333333333333,6.0
116,1,1,9.0,8.869440272690628
117,1,1,8.0,5.0
118,1,1,8.0,6.0
119,1,1,10.0,2.0
120,0,0,7.0,9.0
121,0,0,5.0,14.0
122,0,0,6.0,10.0
123,0,0,8.0,23.535489568489815
124,0,0,7.0,22.535489568489815
125,0,0,8.0,21.535489568489815
126,0,0,9.0,20.535489568489815
127,0,0,9.0,19.535489568489815
128,0,0,6.0,18.535489568489815
129,0,0,10.0,17.535489568489815
130,0,0,6.0,16.535489568489815
131,0,0,7.0,15.535489568489815
132,0,0,6.0,14.535489568489817
133,0,0,7.0,13.535489568489817
134,0,0,9.0,12.535489568489819
135,0,0,6.0,8.0
136,0,0,10.0,10.535489568489822
137,1,1,7.25,5.0
138,0,0,4.0,9.0
139,1,1,7.0,5.0
140,1,1,11.0,6.535489568489827
141,1,1,8.0,7.5
142,0,0,5.0,12.0
143,0,0,7.0,10.0
144,0,0,8.0,25.782525173237556
145,0,0,8.0,24.782525173237552
146,0,0,5.0,23.782525173237552
147,0,0,9.0,22.782525173237552
148,0,0,7.0,21.782525173237556
149,0,0,8.0,20.782525173237552
150,0,0,9.0,19.782525173237552
151,0,0,7.0,18.782525173237552
152,0,0,7.0,17.782525173237556
153,0,0,4.0,16.782525173237556
154,0,0,9.0,15.782525173237557
155,0,0,8.0,14.782525173237559
156,0,0,6.0,13.78252517323756
157,0,0,8.5,12.782525173237563
158,0,0,8.0,11.782525173237563
159,0,0,8.0,10.782525173237564
160,0,0,7.5,8.0
161,1,1,8.0,4.0
162,1,1,9.0,5.0
163,1,1,7.0,5.0
164,1,1,9.0,3.0
165,1,1,10.0,4.5
166,0,0,10.0,10.5
167,0,0,5.0,14.5
168,0,0,7.0,14.5
169,0,0,6.0,25.661298520377898
170,0,0,9.0,24.661298520377894
171,0,0,6.0,23.661298520377898
172,0,0,7.0,22.661298520377898
173,0,0,7.0,21.661298520377898
174,0,0,7.0,20.661298520377894
175,0,0,8.0,19.661298520377898
176,0,0,5.0,18.661298520377898
177,0,0,10.25,17.661298520377898
178,0,0,6.25,16.661298520377898
179,0,0,10.75,15.661298520377901
181,0,0,8.0,13.661298520377905
182,0,0,11.25,12.661298520377905
183,0,0,8.833333333333334,11.661298520377906
184,1,1,8.666666666666666,5.0
185,1,1,8.0,5.0
186,0,0,8.0,8.5
187,0,0,7.5,9.5
188,0,0,6.0,8.5
189,1,1,8.0,6.5
190,0,0,8.0,8.0
191,0,0,5.0,22.546673838107434
192,0,0,7.0,21.546673838107434
193,0,0,7.25,20.546673838107438
194,0,0,7.666666666666667,19.546673838107434
195,0,0,7.0,18.54667383810743
196,0,0,9.0,17.546673838107434
197,0,0,6.0,16.546673838107438
198,0,0,6.25,15.546673838107438
199,0,0,8.0,14.546673838107438
200,0,0,9.0,13.54667383810744
201,0,0,10.0,12.546673838107441
202,0,0,8.25,11.546673838107441
203,1,1,9.5,6.0
204,1,1,7.666666666666667,7.0
205,0,0,6.0,8.0
206,1,1,7.0,5.0
207,0,0,7.0,9.5
208,1,1,10.0,2.0
209,0,0,6.0,11.0
210,0,0,6.0,11.0
211,1,1,10.0,7.0
212,0,0,8.0,29.22735896259685
213,0,0,8.0,28.22735896259685
214,0,0,7.0,27.22735896259685
215,0,0,7.0,26.22735896259685
216,0,0,10.0,25.227358962596846
217,0,0,6.0,24.22735896259685
218,0,0,7.0,23.22735896259685
219,0,0,7.0,22.227358962596846
220,0,0,9.0,21.227358962596846
221,0,0,6.0,20.227358962596846
222,0,0,9.25,19.22735896259685
223,0,0,9.0,18.227358962596853
224,0,0,6.25,17.227358962596853
225,0,0,7.0,16.227358962596853
226,0,0,7.25,15.227358962596854
227,0,0,8.0,14.227358962596856
228,0,0,9.0,13.227358962596856
229,0,0,6.666666666666667,9.0
230,0,0,10.0,11.22735896259686
231,1,1,8.0,6.0
232,1,1,7.0,5.0
233,1,1,8.0,7.5
234,0,0,7.0,12.0
235,0,0,8.0,8.0
236,0,0,9.0,9.0
237,0,0,6.0,10.0
238,0,0,8.0,9.0
239,0,0,10.0,25.823743011600207
240,0,0,7.0,24.823743011600204
241,0,0,7.0,23.823743011600204
242,0,0,10.0,22.823743011600204
243,0,0,10.0,21.823743011600207
244,0,0,5.0,20.823743011600207
245,0,0,7.0,19.823743011600204
246,0,0,10.5,18.823743011600207
247,0,0,10.75,17.823743011600207
248,0,0,8.0,16.823743011600207
249,0,0,9.25,15.82374301160021
250,0,0,10.5,14.823743011600211
251,0,0,8.0,13.823743011600213
252,0,0,8.0,12.823743011600214
253,0,0,9.5,11.823743011600214
254,1,1,8.5,8.0
255,0,0,7.5,9.0
256,1,1,9.5,5.0
257,1,1,8.0,7.0
258,1,1,11.0,6.823743011600222
259,0,0,6.0,10.0
260,0,0,7.0,9.0
261,0,0,9.0,9.0
262,0,0,4.0,13.0
263,0,0,5.0,27.036305506824956
264,0,0,6.0,26.036305506824952
265,0,0,7.25,25.036305506824956
266,0,0,9.0,24.036305506824956
267,0,0,9.0,23.036305506824956
268,0,0,8.0,22.036305506824952
269,0,0,9.0,21.036305506824956
270,0,0,8.0,20.036305506824956
271,0,0,8.0,19.036305506824952
272,0,0,9.0,18.036305506824952
273,0,0,10.0,17.036305506824952
274,0,0,8.0,16.036305506824956
275,0,0,4.0,15.036305506824958
276,0,0,10.0,14.036305506824958
277,0,0,6.5,9.0
278,0,0,10.0,12.036305506824961
279,0,0,10.0,11.036305506824963
280,1,1,9.5,6.0
281,1,1,10.0,9.036305506824965
282,1,1,9.0,4.0
283,0,0,7.0,8.5
284,0,0,5.0,10.5
285,0,0,6.0,10.5
286,0,0,6.0,9.5
287,0,0,6.0,8.5
288,0,0,6.0,21.013978131542743
289,0,0,7.0,20.01397813154274
290,0,0,8.0,19.01397813154274
291,0,0,6.0,18.013978131542743
292,0,0,9.25,17.013978131542743
293,0,0,7.25,16.013978131542743
294,0,0,9.0,15.01397813154274
295,0,0,8.0,14.013978131542741
296,0,0,10.0,13.013978131542741
297,0,0,8.0,12.013978131542743
298,0,0,10.0,11.013978131542745
299,0,0,9.0,10.013978131542746
300,0,0,6.0,8.0
301,0,0,6.0,8.013978131542748
