#{"t_start": 1789928951.5890107, "env_id": "None"}
r,l,t
-34333.648451,601,28.770066
-33674.777788,601,35.997536
-34336.608266,601,44.326551
-30263.021159,601,51.650738
-35177.383025,601,60.386717
-38108.750426,601,68.420928
-35823.510439,601,77.343096
-36002.912554,601,84.570118
-35147.886478,601,93.002014
-35482.338811,601,100.33193
-36613.20471,601,108.539206
-37498.271631,601,115.523592
-33383.837434,601,124.033346
-40424.650691,601,130.925426
-39389.872199,601,139.946934
-33524.598504,601,147.066982
-40025.25457,601,154.146112
-37259.784732,601,162.647841
-38358.879685,601,169.991437
-37753.295594,601,178.126706
-39156.800617,601,184.769809
-40404.781243,601,193.005556
-38538.334346,601,200.136691
-40479.752215,601,208.526731
-43391.373467,601,215.13755
-42220.882527,601,223.872778
-46959.847524,601,230.925683
-39547.873098,601,238.980528
-42480.911368,601,245.729275
-41801.549754,601,253.567392
-42044.754244,601,260.360963
-42879.839573,601,268.992761
-43239.230634,601,275.50787
-43362.872618,601,282.237764
-42681.17814,601,290.039871
-43091.07679,601,297.217457
-43985.630611,601,305.698056
-49359.231221,601,312.418142
-47518.461485,601,320.54782
-44047.14217,601,328.044128
-44952.82381,601,336.317728
-47127.645097,601,343.36775
-43813.958365,601,351.332741
-45578.262881,601,358.409278
-45424.652251,601,366.384563
-45063.967276,601,373.036214
-44579.979882,601,381.191499
-41972.836221,601,388.443806
-43854.637433,601,397.223472
-42403.733348,601,403.71813
-41477.121192,601,410.432154
-42883.562092,601,418.570868
-42258.165102,601,425.95223
-41093.848115,601,434.555919
-38604.743559,601,441.479909
-40836.030037,601,450.246079
-39995.470994,601,457.639205
-39784.40333,601,466.597084
-40091.613151,601,473.356696
-39424.825425,601,481.7672
-40666.397382,601,489.148488
-38853.256763,601,497.111571
-35615.09834,601,503.633306
-39755.667715,601,512.18812
-38038.662617,601,519.641505
-38995.547619,601,526.601832
-41187.174957,601,534.989094
-40561.418945,601,542.419877
-40215.360072,601,551.322899
-37119.927196,601,560.263541
-38219.116061,601,568.591828
-38177.596197,601,575.521499
-38629.531164,601,583.774501
-40618.124013,601,591.111418
-37285.240117,601,599.52543
-35102.193755,601,606.927713
-38795.098274,601,615.206913
-38124.548003,601,622.586231
-37828.427698,601,630.900249
-37199.398251,601,637.956318
-38756.089321,601,647.171402
-39029.275761,601,654.964591
-37551.589776,601,661.54133
-40198.344408,601,670.287192
-38041.051328,601,677.085119
