#{"t_start": 1789985710.140051, "env_id": "None"}
r,l,t
-44253.898298,601,23.2195
-41578.82343,601,30.378771
-43026.178224,601,39.06967
-40419.076655,601,46.119349
-39563.085792,601,54.156517
-45434.749894,601,61.197203
-41262.624423,601,69.358318
-42189.556616,601,75.979514
-42492.706995,601,83.95288
-41561.112697,601,91.11382
-45507.130908,601,99.132557
-43325.492694,601,105.445118
-46694.289011,601,113.047372
-43264.719794,601,120.26748
-43939.611366,601,128.192645
-42566.796762,601,134.503444
-46125.570749,601,140.595026
-46578.872132,601,148.523989
-45511.703593,601,154.879556
-46675.111932,601,162.315238
-45021.76685,601,168.351402
-43238.123144,601,176.092949
-41595.458676,601,182.965864
-46421.774734,601,190.853387
-46698.271643,601,196.880766
-43645.237543,601,204.526737
-44797.656422,601,211.51722
-45209.599129,601,219.026605
-44780.329897,601,225.13914
-47766.508381,601,232.957858
-45652.836823,601,239.805413
-45158.329732,601,247.533345
-46309.651058,601,253.530592
-41694.781124,601,259.649684
-45229.286329,601,268.192446
-41934.702148,601,274.258573
-44149.512495,601,282.18377
-42271.165748,601,288.513876
-43806.091441,601,297.029914
-42795.636169,601,304.228029
-43706.883155,601,312.457513
-41699.086193,601,319.133085
-41866.889646,601,327.520575
-41422.682415,601,334.789321
-42873.905553,601,343.297704
-40124.824738,601,349.914734
-41751.321358,601,358.373756
-44505.337529,601,366.000276
-42458.792011,601,374.312621
-38310.034175,601,380.937339
-40853.332694,601,387.75515
-39152.788358,601,397.239073
-42328.956746,601,404.126247
-44463.872533,601,412.578853
-39037.142579,601,419.48572
-34258.689699,601,428.805695
-36984.17128,601,435.398089
-36146.898137,601,443.92579
-43270.996018,601,450.534346
-36894.100662,601,459.355511
-39588.760408,601,466.454035
-37931.810184,601,474.71923
-41162.457548,601,481.482391
-38817.596986,601,490.356791
-36214.723151,601,497.8368
-38525.065989,601,504.620183
-39714.30702,601,513.012608
-38986.264053,601,519.932398
-37051.077215,601,529.221375
-40775.567212,601,535.609571
-36099.983576,601,543.675691
-33410.31519,601,550.203927
-33352.459933,601,559.341456
-38957.082908,601,565.697026
-32558.211898,601,573.729643
-40574.758162,601,580.272067
-32713.051542,601,589.412246
-40034.040707,601,595.74669
-34189.279893,601,604.149315
-33796.403266,601,610.529789
-31317.048462,601,619.104532
-33050.650002,601,625.634809
-33552.681847,601,631.630614
-33234.853842,601,639.459326
-33799.296787,601,645.559849
