#{"t_start": 1789972750.9811103, "env_id": "None"}
r,l,t
-67065.325663,601,20.617357
-66040.842252,601,27.851177
-65857.789912,601,36.271173
-65420.200461,601,43.145626
-65149.487534,601,51.555257
-67100.232458,601,58.809702
-65316.681998,601,67.31309
-65837.978152,601,74.143232
-65896.467145,601,82.428255
-64762.419112,601,89.689969
-64891.720723,601,97.771365
-65482.387656,601,104.452641
-64887.720535,601,112.463008
-65905.411923,601,119.621336
-66571.246621,601,127.824442
-65731.152673,601,134.24737
-66166.389743,601,140.785302
-68943.65996,601,149.691097
-66064.310081,601,156.170102
-66692.439924,601,164.309277
-67074.058649,601,170.815102
-67791.71713,601,179.550137
-68596.179526,601,186.230694
-68461.622763,601,194.106455
-67463.307278,601,200.639331
-68622.197447,601,209.110832
-67720.249767,601,216.360625
-67464.460932,601,224.377253
-68090.733651,601,231.097538
-68073.757751,601,239.575011
-67924.05037,601,246.7914
-67013.988951,601,255.148844
-67311.273285,601,261.672341
-66960.716061,601,268.276056
-66801.555759,601,277.366168
-66220.949746,601,283.985977
-66264.161259,601,292.202862
-66722.507067,601,299.034794
-66285.201687,601,308.287802
-66744.972488,601,315.035616
-67094.805832,601,323.447031
-66939.670298,601,330.453743
-67779.92807,601,339.915755
-66565.022161,601,346.834572
-66257.345116,601,355.427744
-65732.859403,601,362.551143
-67063.756808,601,372.143683
-66430.876415,601,379.203456
-67549.668217,601,387.798107
-66729.863899,601,394.911005
-66060.448635,601,402.55247
-66011.879382,601,411.507438
-66294.496589,601,418.564389
-66765.682655,601,427.461132
-66376.170978,601,435.052564
-65781.307974,601,444.264094
-65739.329873,601,451.371354
-66278.287328,601,460.24706
-64932.390581,601,467.746117
-65683.801832,601,476.94416
-66782.461709,601,483.97903
-65642.704274,601,492.407124
-64832.204309,601,499.534808
-66077.881069,601,508.977006
-66221.377074,601,516.068678
-65903.295684,601,523.114857
-65721.374404,601,531.649484
-66036.318289,601,539.186388
-65677.760695,601,547.456176
-65011.723667,601,554.168623
-65711.645437,601,562.357437
-65622.645683,601,569.886953
-65260.596958,601,578.115191
-65469.683676,601,584.880005
-66098.275239,601,593.194833
-65730.248831,601,600.583545
-65255.927551,601,608.714183
-66792.155224,601,615.204688
-65517.390191,601,623.449046
-65341.17151,601,630.557822
-66062.382194,601,638.73352
-66363.980979,601,645.1718
-64477.857583,601,651.742738
-65470.87946,601,660.338861
-65149.912271,601,667.227131
