#{"t_start": 1789954335.8135023, "env_id": "None"}
r,l,t
-37284.190579,601,22.341035
-38177.355097,601,41.44408
-35450.279181,601,65.635138
-38838.652906,601,84.234576
-37871.122476,601,108.319043
-41498.568344,601,127.586583
-37371.017973,601,152.024975
-38592.622315,601,170.720099
-38833.166611,601,195.101822
-42663.489347,601,215.290604
-39680.538371,601,239.730402
-44264.365429,601,258.224161
-46188.715022,601,282.494093
-46212.826878,601,302.56541
-48155.736285,601,327.035946
-48601.798089,601,345.730178
-52062.541227,601,364.618596
-52412.777672,601,389.155135
-55835.030628,601,409.928837
-49731.968838,601,434.389071
-52710.122333,601,453.405917
-50353.577683,601,477.986153
-49765.396568,601,498.864767
-55468.581335,601,523.823574
-57429.048797,601,543.006075
-52981.678397,601,567.997473
-57158.459339,601,588.765993
-54769.815847,601,613.419756
-61541.562176,601,632.229894
-64163.564755,601,656.850598
-62699.176364,601,677.486825
-63123.483229,601,702.256185
-62190.65749,601,720.936229
-66999.682469,601,739.511647
-63460.278795,601,765.626942
-61660.831438,601,784.191303
-63744.561108,601,808.76163
-66390.084914,601,827.505492
-65985.528621,601,852.62558
-62944.885682,601,872.631867
-57403.150465,601,897.117612
-63790.2832,601,916.08492
-65552.291185,601,940.536259
-62259.021803,601,961.505366
-61503.048808,601,986.216413
-54904.150417,601,1005.292912
-51844.747888,601,1030.12218
-47798.280744,601,1051.234708
-49426.341843,601,1075.737959
-42804.559735,601,1094.464658
-44591.803177,601,1113.321576
-43700.631189,601,1140.142287
-42769.044355,601,1158.98785
-42903.509656,601,1183.659149
-39977.353524,601,1202.14734
-41352.932098,601,1228.302452
-43837.966085,601,1247.361264
-40734.614252,601,1271.598129
-40607.671034,601,1289.899657
-40457.489041,601,1314.361592
-37034.554763,601,1334.265855
-42056.082,601,1358.393341
-37987.767303,601,1377.458997
-40414.731605,601,1401.881561
-39463.328442,601,1422.289869
-37465.115292,601,1441.131599
-37591.245855,601,1465.759425
-41098.319133,601,1484.801627
-41674.261572,601,1511.3309
-38603.905863,601,1530.257796
-39988.1994,601,1554.934036
-42361.211323,601,1573.883732
-43076.544098,601,1600.887914
-41302.176487,601,1619.788496
-45600.777161,601,1644.455757
-45037.42956,601,1663.373085
-40435.690273,601,1688.832248
-44777.534897,601,1708.403667
-49689.065083,601,1733.162861
-51526.549004,601,1751.88075
-48638.442049,601,1776.735758
-49147.836728,601,1797.472415
-52775.16886,601,1816.571796
-50051.215341,601,1841.440433
-55858.619168,601,1860.486408
