#{"t_start": 1789954315.885659, "env_id": "None"}
r,l,t
-38185.674203,601,42.264879
-38127.656945,601,61.369923
-36753.919366,601,85.55898
-39881.722759,601,104.161413
-43081.448805,601,128.242887
-38646.037948,601,147.513425
-39992.133387,601,171.949819
-44379.557206,601,190.645029
-38495.75506,601,215.027653
-43179.420924,601,235.217432
-40687.68057,601,259.656241
-39647.732468,601,278.148016
-45299.325458,601,302.41594
-48201.236084,601,322.492253
-49133.056504,601,346.958791
-45446.190966,601,365.65602
-53623.962756,601,384.544438
-53223.842207,601,409.07898
-50187.399162,601,429.855681
-50908.464582,601,454.31292
-56150.257076,601,473.332753
-52013.804972,601,497.909997
-55699.176966,601,518.788613
-58550.614313,601,543.748416
-56641.146072,601,562.931916
-57896.671024,601,587.923312
-58747.47726,601,608.690837
-57019.441961,601,633.345681
-60278.319877,601,652.156733
-64589.19355,601,676.776505
-60890.36034,601,697.412666
-61997.480019,601,722.18303
-68930.70373,601,740.862063
-61587.939916,601,759.437483
-65481.571633,601,785.551784
-58510.558396,601,804.115147
-65097.121797,601,828.689473
-66472.235435,601,847.431351
-66582.156745,601,872.554423
-62648.476861,601,892.556964
-64165.838697,601,917.045455
-62078.282961,601,936.012763
-64478.115564,601,960.462101
-63052.287196,601,981.431211
-60767.911016,601,1006.141237
-58794.783292,601,1025.216787
-57591.176996,601,1050.048024
-47368.903219,601,1071.159545
-50983.03898,601,1095.665803
-46574.388653,601,1114.388507
-46235.440527,601,1133.247412
-46072.45529,601,1160.068137
-41755.060178,601,1178.913696
-41533.395293,601,1203.584969
-42606.087278,601,1222.07334
-41424.948089,601,1248.229295
-40877.579298,601,1267.288106
-41512.540168,601,1291.524969
-38735.618974,601,1309.82449
-40545.072111,601,1334.28553
-37745.553413,601,1354.189689
-39204.393113,601,1378.317472
-38321.024789,601,1397.382839
-39036.938286,601,1421.807322
-39664.17699,601,1442.216607
-38912.659557,601,1461.054331
-41036.231768,601,1485.683263
-41161.411661,601,1504.727484
-39903.576363,601,1531.256741
-41885.813319,601,1550.184637
-37232.782422,601,1574.859875
-43341.922568,601,1593.808573
-39483.878962,601,1620.812757
-51637.841857,601,1639.713335
-41492.016214,601,1664.381598
-44482.788863,601,1683.299926
-47806.97747,601,1708.75709
-44802.044439,601,1728.328508
-46830.44716,601,1753.088703
-51836.334702,601,1771.808593
-47017.719879,601,1796.661601
-48110.55932,601,1817.399243
-51145.963334,601,1836.494646
-51375.970404,601,1861.366272
-48975.916744,601,1880.414251
