#{"t_start": 1789923507.2664979, "env_id": "None"}
r,l,t
-64623.327287,601,28.052161
-56534.758396,601,32.795884
-62888.28039,601,39.793838
-44563.5756,601,48.681366
-48886.103112,601,56.669991
-51654.468462,601,63.291425
-53077.755762,601,69.916455
-41409.149624,601,75.305101
-42971.64515,601,81.92981
-36764.966462,601,87.684199
-36818.545167,601,95.359287
-36690.686398,601,101.311101
-38181.156327,601,108.563402
-38064.481947,601,114.786173
-37311.94977,601,121.786484
-41548.466392,601,127.125864
-41985.16216,601,132.63855
-42566.682435,601,139.758694
-41656.474634,601,145.115953
-44585.440936,601,151.87351
-43499.440052,601,157.53131
-42756.247335,601,165.120139
-41266.511653,601,170.621661
-42375.437751,601,177.837126
-42554.462978,601,183.320306
-42522.278149,601,190.46969
-44552.081338,601,194.022102
-42216.845435,601,200.230187
-40465.233072,601,205.022698
-43721.549162,601,212.829696
-39788.899307,601,218.037025
-38901.555095,601,224.835591
-37132.216667,601,230.460775
-36964.764308,601,236.478026
-35935.149374,601,243.373653
-48215.110632,601,248.947293
-41927.629576,601,256.370229
-48824.404366,601,262.415153
-48860.856722,601,269.700834
-51881.281602,601,275.457574
-51099.688073,601,282.466463
-55392.85554,601,288.350987
-54472.79626,601,295.693053
-52198.684297,601,301.889734
-57806.640588,601,310.381418
-51795.792603,601,316.442239
-56388.350306,601,325.564291
-57551.508784,601,332.162935
-54572.271106,601,339.689619
-50044.599864,601,346.154934
-53328.934775,601,352.710219
-47623.77065,601,360.434118
-55978.096114,601,367.050455
-45764.412109,601,374.319443
-46393.200174,601,379.771831
-48556.099727,601,387.234717
-48616.059855,601,393.687837
-44745.169235,601,400.749613
-40628.179025,601,406.096445
-38575.042905,601,413.383566
-41856.690737,601,418.985866
-39675.289657,601,426.064823
-42192.548454,601,431.257538
-45749.402494,601,438.608291
-43184.556446,601,444.382307
-42097.619027,601,449.60006
-42863.10463,601,456.348937
-43469.72608,601,461.800699
-41805.888464,601,469.577499
-46191.091452,601,475.453263
-46084.014348,601,482.508454
-48931.470897,601,487.688231
-45570.315417,601,494.150515
-46262.254693,601,499.526873
-47920.002994,601,506.621042
-46954.780113,601,511.893444
-45542.23891,601,518.760442
-47256.782486,601,523.962661
-48808.74031,601,530.697231
-48866.065928,601,535.83655
-45754.117992,601,542.894023
-48889.925274,601,547.846823
-46261.067528,601,553.376438
-47572.666958,601,560.241484
-45297.540877,601,565.446857
