milestone,model_num_timesteps,approx_kl,clip_fraction,entropy_loss,explained_variance,policy_gradient_loss,value_loss,learning_rate
50000,50000,0.013166006,0.0412158203125,-0.6714152222871781,0.6447192430496216,-0.004065776681527495,0.016926283370703458,0.0004744
100000,100000,0.012011936,0.0578662109375,-0.6533583503961563,0.9593207240104675,-0.007866319133900106,0.005438126840163022,0.0004488
150000,150000,0.012242878,0.0864404296875,-0.5931625777482986,0.9879189133644104,-0.010839616843732074,0.004189817172009498,0.0004104
200000,200000,0.01350258,0.0724072265625,-0.49166747748851775,0.983107328414917,-0.00981094507034868,0.003130523938452825,0.00038480000000000003
250000,250000,0.012165645,0.0848583984375,-0.47512549459934234,0.9936501979827881,-0.013747836486436427,0.002182300880085677,0.00034640000000000007
300000,300000,0.011200046,0.0753076171875,-0.4447918963432312,0.9953972101211548,-0.011691345197614283,0.0019817071803845464,0.0003208
350000,350000,0.011663052,0.0739306640625,-0.40405235916376114,0.9975050687789917,-0.013394663617946207,0.0015724346018396319,0.0002824
400000,400000,0.012608138,0.0801416015625,-0.38978690415620804,0.9972783327102661,-0.011941608525812625,0.0015899773850105703,0.0002568
450000,450000,0.0102573065,0.0673291015625,-0.38632564157247545,0.9979002475738525,-0.010546789208892732,0.0012929090147372334,0.0002312
500000,500000,0.009792167,0.0567236328125,-0.3402663379907608,0.9986302852630615,-0.009691530424170196,0.0009046983084408566,0.00019280000000000002
550000,550000,0.010817616,0.05263671875,-0.34595616698265075,0.997909665107727,-0.009853921651374548,0.0010273454070556908,0.00016720000000000003
600000,600000,0.0075679375,0.0446240234375,-0.3442009231448174,0.9973778128623962,-0.009657046044012532,0.0013400413561612367,0.00012880000000000004
650000,650000,0.006988247,0.043056640625,-0.30409537374973294,0.9976151585578918,-0.008871726074721665,0.0012330175819806756,0.00010320000000000001
700000,700000,0.005648072,0.031640625,-0.3111091443896294,0.9980547428131104,-0.007838712502270938,0.0009612397011369467,6.480000000000003e-05
750000,750000,0.004838403,0.0270166015625,-0.30664607375860214,0.9980363249778748,-0.006342065675416961,0.0009860433486755936,3.920000000000001e-05
800000,800000,0.00025612075,2.9296875e-05,-0.29135325103998183,0.9986099600791931,-0.0004061973182251677,0.0007810770400101318,8.000000000000229e-07
