#{"t_start": 1789980133.7638175, "env_id": "None"}
r,l,t
-42392.466414,601,18.438501
-41098.716716,601,25.57215
-41572.169161,601,33.961856
-44417.919669,601,40.838144
-44129.837945,601,49.521089
-42955.028534,601,57.301963
-41266.986497,601,66.224528
-46350.114044,601,73.402783
-42596.824486,601,82.138141
-41191.865603,601,89.848577
-43205.368199,601,98.621799
-43883.288533,601,105.656618
-45833.162592,601,114.418058
-40573.69515,601,122.296661
-43215.304916,601,131.189928
-39875.94668,601,138.480089
-38014.292707,601,145.679906
-42767.382393,601,154.66346
-41731.313821,601,162.460457
-43500.682104,601,171.585976
-42089.54327,601,179.101428
-43417.398164,601,188.237179
-38571.150651,601,196.369336
-43922.790438,601,205.468561
-43121.289018,601,213.076276
-40030.078796,601,222.161139
-45413.464319,601,230.461303
-43287.947832,601,239.432469
-43556.937887,601,246.83655
-41301.193396,601,256.108551
-46551.788448,601,264.258833
-38398.985342,601,273.50578
-43489.289321,601,280.865309
-42759.951319,601,288.147963
-42262.568213,601,297.781454
-41415.650124,601,305.144683
-38801.949161,601,314.199273
-40749.65222,601,321.656374
-40419.795711,601,331.005854
-40635.155521,601,338.981536
-41110.793492,601,347.846911
-41585.183265,601,355.145644
-40781.511442,601,364.0936
-41285.465067,601,371.883958
-36532.570502,601,380.573625
-40295.847113,601,387.59579
-41110.108333,601,396.324326
-38620.327797,601,404.111879
-40651.238683,601,412.935476
-41350.447331,601,419.762019
-40841.885868,601,426.711252
-38557.552733,601,435.898441
-38231.861319,601,442.849795
-40450.656434,601,451.276515
-40143.073413,601,458.113222
-40187.90773,601,467.330087
-43096.486642,601,474.283617
-40519.037816,601,482.692168
-39253.226073,601,489.632188
-38915.868962,601,498.601972
-40740.351342,601,505.846857
-38818.129171,601,514.526886
-38014.438126,601,521.595166
-38760.70949,601,530.360834
-39242.331066,601,538.17567
-37005.346119,601,545.314706
-40751.081062,601,554.074004
-39382.4786,601,561.197579
-40190.47334,601,570.820925
-40524.478386,601,577.848511
-40629.218194,601,586.495879
-40673.734735,601,593.640615
-40056.129024,601,603.397074
-39194.040125,601,610.52471
-38812.726294,601,619.338224
-39311.934594,601,626.716921
-42547.145631,601,636.367897
-41819.473443,601,643.62571
-40683.78305,601,652.528023
-40829.748592,601,659.924581
-41673.570909,601,669.710489
-42856.278006,601,677.460102
-41819.870197,601,684.91332
-39754.815277,601,693.992754
-44029.731889,601,701.435819
