#{"t_start": 1789980129.1185644, "env_id": "None"}
r,l,t
-44253.898298,601,23.082766
-41884.21819,601,30.217404
-44513.929044,601,38.607109
-41504.225564,601,45.483397
-41416.218405,601,54.166342
-45624.135998,601,61.947216
-42810.248724,601,70.869781
-44567.044039,601,78.048036
-43714.3986,601,86.783394
-44881.377882,601,94.492839
-46469.781111,601,103.267052
-44538.584044,601,110.301872
-45460.281294,601,119.063312
-42620.318065,601,126.941914
-43892.190929,601,135.834182
-44767.266092,601,143.125342
-43217.971736,601,150.324151
-45397.752338,601,159.307717
-46678.242749,601,167.10571
-43790.634442,601,176.227229
-43618.233469,601,183.746681
-42206.758819,601,192.882432
-43937.646319,601,201.013597
-45765.767198,601,210.112821
-45418.045885,601,217.717529
-40541.99842,601,226.807392
-44336.874587,601,235.105562
-46873.962051,601,244.077722
-40885.901901,601,251.481804
-40855.491954,601,260.753804
-43402.607555,601,268.904087
-42513.785124,601,278.151033
-39709.686125,601,285.510562
-37647.316943,601,292.792229
-44009.881728,601,302.426707
-39432.111386,601,309.789937
-42540.763764,601,318.844526
-38963.528851,601,326.301627
-43116.162114,601,335.651107
-38945.846846,601,343.626789
-40344.158957,601,352.492164
-41722.262982,601,359.790897
-41301.533388,601,368.73586
-41806.455146,601,376.529211
-38140.947332,601,385.218878
-37042.172575,601,392.240043
-39900.703646,601,400.969579
-40978.731667,601,408.757133
-40953.353288,601,417.580729
-40070.193308,601,424.406272
-39341.955374,601,431.356505
-41434.50265,601,440.543694
-40190.128624,601,447.495049
-39155.833512,601,455.921768
-41526.257166,601,462.758476
-40812.913551,601,471.975341
-38682.211406,601,478.92887
-41891.786099,601,487.336422
-42197.352667,601,494.277441
-41361.416208,601,503.247225
-37925.779191,601,510.49211
-40667.08884,601,519.17214
-40365.739549,601,526.240419
-41571.218013,601,535.005087
-36521.689848,601,542.820924
-39588.502928,601,549.95996
-41042.009505,601,558.719257
-39489.274275,601,565.837301
-40867.096247,601,575.466178
-39789.669695,601,582.493764
-38782.234678,601,591.141132
-38472.936655,601,598.285868
-39113.452709,601,608.042327
-41832.613253,601,615.164965
-37671.957113,601,623.983477
-43208.670805,601,631.361669
-40670.696402,601,641.01315
-44928.469965,601,648.270963
-41651.949076,601,657.173276
-44169.963191,601,664.569834
-43233.40887,601,674.350742
-43095.168155,601,682.104355
-38691.123868,601,689.55604
-42594.688587,601,698.638007
-41248.770789,601,706.081072
