#{"t_start": 1789951986.9268029, "env_id": "None"}
r,l,t
-36989.69996,601,33.023229
-37860.988034,601,51.224129
-36343.139236,601,74.950765
-35405.349503,601,92.971778
-39521.991086,601,116.626058
-39371.221572,601,135.680459
-36958.619407,601,159.249085
-39383.161186,601,177.353269
-37365.289769,601,200.429687
-37855.919112,601,219.412614
-37134.395797,601,242.654915
-36409.754135,601,260.205204
-36980.058835,601,283.528956
-38337.809653,601,302.864473
-36238.44899,601,326.184897
-36747.130545,601,343.802221
-36428.846518,601,361.367115
-38326.719323,601,384.621386
-36307.100767,601,403.472184
-35710.900194,601,427.124565
-37426.651387,601,444.906167
-36825.719473,601,468.455595
-36629.226228,601,487.792211
-36809.230401,601,511.069656
-36344.682282,601,528.959071
-35875.010739,601,552.80119
-36760.375709,601,572.720899
-37758.295901,601,596.202291
-36476.530756,601,614.17622
-36604.543288,601,638.040154
-37247.858972,601,657.724538
-37070.270272,601,680.900783
-36096.954119,601,698.392012
-36430.362474,601,715.715351
-35921.673476,601,740.440608
-36822.522873,601,758.280419
-36898.859048,601,781.799194
-35864.737426,601,799.379053
-35873.185818,601,822.726865
-36274.679704,601,841.79794
-35898.875279,601,865.140052
-36587.034424,601,882.947746
-36696.989786,601,906.296753
-35944.587616,601,925.68577
-37356.580981,601,949.226565
-37797.416574,601,967.175892
-37586.550672,601,990.977299
-37367.948136,601,1010.326122
-36836.105892,601,1034.243206
-36814.296643,601,1052.186162
-37457.295666,601,1070.378156
-36148.054312,601,1096.605378
-36108.325985,601,1114.759777
-37803.375981,601,1138.758187
-36973.059872,601,1156.316812
-37123.628067,601,1179.934622
-37842.987991,601,1198.715449
-38173.572188,601,1221.880948
-36202.862401,601,1239.212303
-36972.959607,601,1262.216879
-38022.139747,601,1281.448316
-36049.885907,601,1304.855914
-36654.682307,601,1322.55532
-36635.69577,601,1345.986848
-37901.325035,601,1365.546013
-36508.326138,601,1383.429401
-37797.051116,601,1407.309397
-36725.074174,601,1425.296339
-36610.759887,601,1451.067225
-36651.620004,601,1468.951839
-37212.525508,601,1492.520375
-36942.092591,601,1510.680474
-36776.540522,601,1536.248705
-36451.897476,601,1554.480214
-36788.287597,601,1578.160868
-37782.879887,601,1596.330848
-36818.086137,601,1620.077487
-37791.399571,601,1639.268444
-36920.263892,601,1662.612098
-36461.023972,601,1680.135901
-36678.740376,601,1703.466307
-37587.568035,601,1722.712907
-37296.944046,601,1740.160248
-37836.069427,601,1763.65393
-37847.323148,601,1781.344609
