stage,method,method_name,topology,train_step,n_eval_seeds,ATT_mean,ATT_std,AWT_mean,AWT_std,AGT_access_mean,AGT_access_std,AFT_mean,AFT_std,completion_rate_mean,completion_rate_std,backlog_mean,backlog_std,system_person_minutes_per_passenger_mean,system_person_minutes_per_passenger_std,travel_p90_mean,travel_p90_std,policy_entropy_normalized_mean,policy_entropy_normalized_std,mean_policy_max_prob_mean,mean_policy_max_prob_std,action_0_share_mean,action_1_share_mean,action_2_share_mean,action_3_share_mean,action_4_share_mean,action_5_share_mean,SPF_Jsys_per_passenger,gap_vs_SPF_pct,STTF_Jsys_per_passenger,gap_vs_STTF_pct,QTTI2_Jsys_per_passenger,gap_vs_QTTI2_pct,best_rule_name,best_rule_Jsys_per_passenger,gap_vs_best_rule_pct
J2,M3,SHARED_AC,T2,50000,3,74.52380952380952,0.0,50.23809523809524,0.0,5.285714285714286,0.0,19.0,0.0,0.07,0.0,279.0,0.0,413.09666666666664,5.684341886080802e-14,134.0,0.0,0.9767445892526564,0.0,0.23000944506209622,0.0,0.0,0.0,0.0,0.026622296173044926,0.7803660565723792,0.19301164725457567,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M3,SHARED_AC,T2,100000,3,37.333333333333336,0.0,9.023809523809524,0.0,7.166666666666667,0.0,21.761904761904763,0.0,0.14,0.0,258.0,0.0,389.6933333333333,0.0,37.0,0.0,0.9673500320497154,0.0,0.24865914080384963,0.0,0.45757071547420963,0.03826955074875208,0.0016638935108153079,0.033277870216306155,0.36439267886855237,0.1048252911813644,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M3,SHARED_AC,T2,150000,3,140.515873015873,0.0,112.7063492063492,0.0,7.261904761904762,0.0,20.96825396825397,0.0,0.42,0.0,174.0,0.0,305.71666666666664,0.0,341.5,0.0,0.921420967214354,0.0,0.3219962929082591,0.0,0.021630615640599,0.09484193011647253,0.08485856905158069,0.016638935108153077,0.5990016638935108,0.18302828618968384,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M3,SHARED_AC,T2,200000,3,110.23376623376623,0.0,82.07792207792208,0.0,7.415584415584416,0.0,21.181818181818183,0.0,0.25666666666666665,0.0,223.0,0.0,356.34,0.0,326.6,0.0,0.8784948354232327,0.0,0.3488438504557443,0.0,0.2911813643926789,0.1314475873544093,0.011647254575707153,0.018302828618968387,0.40765391014975044,0.13976705490848584,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M3,SHARED_AC,T2,250000,3,145.77777777777777,0.0,118.01234567901234,0.0,7.234567901234567,8.881784197001252e-16,20.925925925925927,0.0,0.27,0.0,219.0,0.0,359.8766666666667,5.684341886080802e-14,351.0,0.0,0.8365852833535486,0.0,0.3909384322146608,0.0,0.30782029950083195,0.05823627287853577,0.07820299500831947,0.07487520798668885,0.40931780366056575,0.07154742096505824,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M3,SHARED_AC,T2,300000,3,62.34090909090909,0.0,33.88636363636363,0.0,7.3977272727272725,0.0,21.681818181818183,0.0,0.29333333333333333,0.0,212.0,0.0,329.39666666666665,0.0,169.89999999999998,0.0,0.8377296175345285,1.1102230246251565e-16,0.37215813099346223,0.0,0.4009983361064891,0.08485856905158069,0.013311148086522463,0.14309484193011648,0.28286189683860236,0.07487520798668885,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M3,SHARED_AC,T2,350000,3,57.74025974025974,0.0,28.792207792207794,0.0,7.7272727272727275,0.0,21.805194805194805,0.0,0.25666666666666665,0.0,223.0,0.0,344.9633333333333,0.0,124.40000000000015,0.0,0.8027055843960952,0.0,0.43084286564895996,5.551115123125783e-17,0.04825291181364392,0.06821963394342762,0.013311148086522463,0.1480865224625624,0.6455906821963394,0.07653910149750416,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M3,SHARED_AC,T2,400000,3,76.19753086419753,0.0,47.97530864197531,0.0,7.481481481481482,0.0,21.320987654320987,0.0,0.27,0.0,219.0,0.0,334.3833333333333,0.0,198.0,0.0,0.7974124772583423,0.0,0.43590434470807454,0.0,0.024958402662229612,0.059900166389351084,0.019966722129783693,0.13976705490848584,0.6688851913477537,0.086522462562396,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M3,SHARED_AC,T2,450000,3,68.07272727272728,0.0,39.64545454545455,0.0,7.254545454545455,0.0,21.763636363636362,0.0,0.36666666666666664,0.0,190.0,0.0,299.0466666666667,0.0,187.20000000000013,2.842170943040401e-14,0.8090006934643318,0.0,0.41762798196464135,0.0,0.07487520798668885,0.1048252911813644,0.0016638935108153079,0.15640599001663893,0.5657237936772047,0.09650582362728784,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M3,SHARED_AC,T2,500000,3,93.09322033898304,0.0,65.26271186440678,0.0,7.169491525423729,0.0,21.135593220338983,0.0,0.3933333333333333,0.0,182.0,0.0,287.86333333333334,0.0,241.89999999999998,0.0,0.74120128950042,0.0,0.42734818289462423,0.0,0.05823627287853577,0.05324459234608985,0.024958402662229612,0.5241264559068219,0.20465890183028287,0.13477537437603992,nan,nan,nan,nan,nan,nan,,nan,nan
