#{"t_start": 1789924950.1776829, "env_id": "None"}
r,l,t
-64511.098283,601,26.8132
-56594.100578,601,34.22634
-61011.462191,601,42.737646
-52278.991039,601,50.591165
-50021.595028,601,59.798599
-53147.169933,601,67.38716
-43860.08029,601,76.790148
-40073.993709,601,83.866818
-45708.825877,601,92.546931
-35687.896173,601,100.164743
-34406.316414,601,109.140973
-35096.471408,601,116.330719
-37751.1517,601,125.206022
-36083.82188,601,132.853997
-37231.839272,601,141.788237
-37038.572876,601,148.597148
-35879.463116,601,155.786069
-38976.833717,601,164.542994
-39100.589689,601,171.618839
-38794.157398,601,180.00649
-38980.269902,601,186.915055
-38726.080191,601,195.840577
-39681.254077,601,202.909689
-40245.808029,601,210.953538
-42544.695208,601,217.285444
-40552.651316,601,225.52717
-42698.388605,601,232.385662
-41667.728076,601,240.833602
-42007.491493,601,247.897403
-40586.661418,601,256.141584
-44842.546436,601,262.898227
-40652.62888,601,271.339143
-44502.735053,601,278.45225
-43315.020308,601,284.914546
-43831.81887,601,292.890059
-44119.143775,601,300.188912
-44217.881984,601,308.88059
-44438.192374,601,315.698316
-48333.105247,601,323.458816
-48926.669896,601,330.199661
-46775.087182,601,338.219689
-47478.596742,601,344.368399
-48877.803217,601,352.248108
-52799.964705,601,358.415319
-50323.068435,601,366.462299
-49015.627143,601,372.985253
-47519.910766,601,380.869582
-48678.86075,601,386.989151
-49135.430462,601,395.647581
-52304.487036,601,401.821725
-48821.057086,601,408.186207
-48092.64905,601,416.104179
-51204.330721,601,422.524544
-46777.041052,601,430.907414
-46522.765262,601,437.506534
-43428.522852,601,445.455368
-42899.21151,601,451.845869
-44507.424585,601,460.550284
-46652.72884,601,467.206456
-43615.742769,601,475.278723
-42030.25734,601,481.548349
-43412.650573,601,489.433975
-40988.976358,601,496.498454
-40381.210315,601,504.711792
-37404.626901,601,511.578461
-36150.930884,601,518.506334
-34393.144509,601,527.379922
-34125.525094,601,534.350675
-33823.80742,601,543.447748
-36090.394463,601,551.124418
-34702.327726,601,561.157216
-36375.867571,601,568.46213
-35315.192619,601,576.980473
-35527.037924,601,584.083795
-35062.09082,601,593.224353
-34860.986044,601,600.50717
-35119.890527,601,609.486432
-35524.494108,601,617.167561
-35967.74695,601,626.237716
-33522.305324,601,633.794158
-34293.867401,601,642.580252
-34926.055855,601,649.6399
-34424.309546,601,657.069636
-34527.909524,601,665.96642
-35324.266482,601,673.309043
