#{"t_start": 1789926632.7727334, "env_id": "None"}
r,l,t
-63288.99815,601,10.436247
-60816.212436,601,18.522632
-62989.166857,601,27.767214
-56675.741981,601,36.513327
-58310.008984,601,46.500678
-51259.734023,601,55.13753
-59463.795573,601,65.105283
-53604.800095,601,73.302252
-47065.767526,601,82.681584
-36629.528867,601,90.809099
-43311.51264,601,100.506848
-46874.852264,601,108.589081
-38163.503076,601,118.266886
-46196.666671,601,126.559025
-44343.528684,601,136.041213
-46087.338591,601,143.733996
-41989.993732,601,152.096967
-39534.261931,601,161.519434
-39633.02377,601,170.193511
-40561.177509,601,180.393875
-44942.378559,601,188.921359
-42077.400906,601,198.466433
-39463.489972,601,206.398849
-38144.048756,601,215.616017
-39373.464865,601,224.262405
-41745.704216,601,233.675024
-36251.162821,601,241.796026
-35898.33411,601,251.765468
-38180.743168,601,259.495346
-38841.168387,601,269.406805
-36077.662394,601,276.820613
-36050.346643,601,287.014508
-36359.96234,601,294.54935
-35346.851827,601,302.674332
-36756.22763,601,311.635111
-35894.57504,601,319.230753
-36524.410219,601,328.277768
-36316.146315,601,336.659937
-36662.616642,601,346.404452
-35029.354248,601,354.257171
-35375.362563,601,363.925335
-36293.784672,601,371.600748
-35543.754333,601,381.145178
-34355.707467,601,388.588546
-35229.389152,601,397.222379
-36483.047559,601,405.090241
-35595.98022,601,414.31843
-34232.826181,601,421.820709
-35953.617912,601,430.978326
-35429.849769,601,438.742491
-35110.571052,601,446.304213
-34751.02655,601,455.703475
-34806.589693,601,463.590935
-35955.619489,601,473.17324
-34888.633726,601,480.973067
-34934.07685,601,490.117504
-35544.107805,601,497.832306
-35633.433843,601,506.929671
-35677.450491,601,514.173411
-36736.467241,601,523.709971
-36354.255022,601,531.29046
-35630.668793,601,540.573125
-36424.388711,601,548.946693
-39023.192992,601,558.884316
-36407.153306,601,567.191637
-35963.475424,601,575.457873
-36765.320782,601,584.280434
-35712.618505,601,591.739968
-38273.791733,601,600.814677
-36803.019049,601,607.883017
-37341.189019,601,616.683282
-35850.953119,601,624.19897
-38045.258785,601,632.625166
-36266.620837,601,639.604677
-36893.555557,601,648.571969
-39331.584161,601,655.609196
-37754.563188,601,664.560068
-38063.038446,601,671.996984
-41040.816239,601,680.781077
-38134.787298,601,688.045572
-38484.991027,601,697.507439
-38473.879491,601,705.464382
-38011.582527,601,712.063539
-41350.775759,601,720.545639
-38809.519416,601,728.007545
