#{"t_start": 1789926608.3278036, "env_id": "None"}
r,l,t
-59935.591807,601,34.880171
-60493.010163,601,42.967561
-62431.177709,601,52.213149
-58330.487929,601,60.958257
-58977.51607,601,70.94461
-56436.998661,601,79.58246
-50152.694672,601,89.549216
-47407.426202,601,97.74818
-50164.309653,601,107.125517
-44356.430046,601,115.254029
-41603.670864,601,124.94978
-41135.81898,601,133.03401
-39587.236034,601,142.712813
-44150.138753,601,151.003955
-46321.226787,601,160.486143
-43661.886679,601,168.178926
-45117.713821,601,176.541897
-48263.174884,601,185.962381
-41818.291322,601,194.637439
-39422.185419,601,204.838805
-37986.371707,601,213.36529
-40836.054381,601,222.911363
-43747.773578,601,230.843778
-37140.626654,601,240.060947
-36371.687903,601,248.702223
-40068.389891,601,258.118838
-39498.018236,601,266.240956
-39480.316126,601,276.210398
-38476.549061,601,283.940275
-37899.151942,601,293.850737
-34961.705989,601,301.264395
-36045.167542,601,311.459438
-38889.799753,601,318.99428
-36179.403188,601,327.119262
-36437.683545,601,336.080041
-36697.993639,601,343.668634
-35186.265379,601,352.721486
-36668.082167,601,361.103864
-36898.257332,601,370.849382
-35909.938015,601,378.701095
-35373.04283,601,388.370265
-37382.028222,601,396.044679
-35439.880161,601,405.590108
-35792.380253,601,413.032476
-34867.067178,601,421.668309
-36048.111243,601,429.534179
-36102.873402,601,438.76336
-36504.958312,601,446.265639
-35983.948245,601,455.423256
-35036.645309,601,463.187421
-34865.071338,601,470.749143
-35518.888951,601,480.148405
-34786.199815,601,488.036864
-36341.838439,601,497.617173
-35849.552947,601,505.416993
-35002.373507,601,514.562434
-36236.388324,601,522.277236
-35433.530051,601,531.375607
-35124.037964,601,538.617343
-36047.601011,601,548.155987
-36140.026702,601,555.73539
-35534.64538,601,565.018054
-36339.869133,601,573.390623
-37305.812504,601,583.329246
-36435.692474,601,591.635569
-37061.88831,601,599.902803
-37212.1663,601,608.724364
-35725.126608,601,616.185897
-37890.191772,601,625.259607
-37020.075616,601,632.326948
-38572.368973,601,641.128212
-35271.254619,601,648.643899
-38164.983521,601,657.069097
-38399.571761,601,664.049607
-37926.092679,601,673.016899
-37223.446506,601,680.054126
-36316.457708,601,689.003996
-37883.657667,601,696.441914
-38767.310941,601,705.226007
-38511.332847,601,712.490502
-39651.560411,601,721.952369
-38339.138438,601,729.909312
-36242.969343,601,736.507379
-39206.200565,601,744.990568
-39792.401277,601,752.451481
