milestone,model_num_timesteps,approx_kl,clip_fraction,entropy_loss,explained_variance,policy_gradient_loss,value_loss,learning_rate
50000,50000,0.012563539,0.0458935546875,-0.6810829108953476,0.7122728824615479,-0.00399584227707237,0.014014316420070828,0.0004744
100000,100000,0.009746756,0.0426806640625,-0.6725001841783523,0.9562188386917114,-0.00469659045804292,0.006516105807386339,0.0004488
50000,50000,0.012225777,0.0212353515625,-0.6738460499048233,0.622234046459198,-0.003619251879863441,0.01751849366351962,0.0004744
100000,100000,0.0070578894,0.0352685546875,-0.6601710790395736,0.9423790574073792,-0.004762355976272375,0.006343576204963028,0.0004488
150000,150000,0.012486316,0.0649658203125,-0.6223856502771378,0.9877634644508362,-0.008009311228524893,0.004342779598664493,0.0004104
200000,200000,0.009584919,0.061005859375,-0.5907089531421661,0.993147611618042,-0.007245146081550047,0.0027438806660939007,0.00038480000000000003
250000,250000,0.011412917,0.068525390625,-0.5538674402236938,0.9956507086753845,-0.009062499601859599,0.0017619428446050732,0.00034640000000000007
300000,300000,0.009817555,0.059208984375,-0.49729441851377487,0.9963639974594116,-0.01033281292533502,0.0014294011483434587,0.0003208
350000,350000,0.011577973,0.07392578125,-0.46851680636405946,0.9975475668907166,-0.010112462278921158,0.0010589093313319608,0.0002824
400000,400000,0.009883797,0.067421875,-0.47401236176490785,0.996929943561554,-0.009776108667720109,0.0010546585271367804,0.0002568
450000,450000,0.013246277,0.087978515625,-0.4524267318844795,0.9972686171531677,-0.01062206071568653,0.0009698931284947321,0.0002312
500000,500000,0.010811458,0.07025390625,-0.4162060859799385,0.9977607727050781,-0.010669600474648178,0.0009237249917350709,0.00019280000000000002
550000,550000,0.009184135,0.074833984375,-0.4084650063514709,0.9971081614494324,-0.01063561576185748,0.0008928061753977091,0.00016720000000000003
600000,600000,0.009085849,0.051103515625,-0.4103300642967224,0.9970067739486694,-0.01025684863096103,0.0009806134190876038,0.00012880000000000004
650000,650000,0.006849983,0.0440185546875,-0.41041643291711805,0.9979270100593567,-0.007812816249206662,0.0007546505000209435,0.00010320000000000001
700000,700000,0.005693253,0.0319873046875,-0.38653676450252533,0.9976174235343933,-0.007510245898738503,0.0008138838392915205,6.480000000000003e-05
750000,750000,0.003936388,0.02326171875,-0.37956668257713316,0.9980164766311646,-0.006947552387136966,0.0007136847823858261,3.920000000000001e-05
800000,800000,7.154062e-05,0.0,-0.3550253218412399,0.998339056968689,-0.00032628000830300154,0.0006871927948668599,8.000000000000229e-07
