stage,method,method_name,topology,train_step,n_eval_seeds,ATT_mean,ATT_std,AWT_mean,AWT_std,AGT_access_mean,AGT_access_std,AFT_mean,AFT_std,completion_rate_mean,completion_rate_std,backlog_mean,backlog_std,system_person_minutes_per_passenger_mean,system_person_minutes_per_passenger_std,travel_p90_mean,travel_p90_std,policy_entropy_normalized_mean,policy_entropy_normalized_std,mean_policy_max_prob_mean,mean_policy_max_prob_std,action_0_share_mean,action_1_share_mean,SPF_Jsys_per_passenger,gap_vs_SPF_pct,STTF_Jsys_per_passenger,gap_vs_STTF_pct,QTTI2_Jsys_per_passenger,gap_vs_QTTI2_pct,best_rule_name,best_rule_Jsys_per_passenger,gap_vs_best_rule_pct
E4,M3,SHARED_AC,T2,50000,3,276.06542056074767,0.0,251.08411214953267,2.842170943040401e-14,5.943925233644859,8.881784197001252e-16,19.037383177570092,0.0,0.3566666666666667,0.0,193.0,0.0,352.82666666666665,0.0,446.20000000000005,0.0,0.9578906155197774,0.0,0.5862560776029768,0.0,0.21797004991680533,0.7820299500831945,nan,nan,nan,nan,nan,nan,,nan,nan
E4,M3,SHARED_AC,T2,100000,3,198.88333333333333,0.0,172.98750000000004,2.842170943040401e-14,6.474999999999999,8.881784197001252e-16,19.5,0.0,0.8000000000000002,1.1102230246251565e-16,60.0,0.0,226.15666666666667,0.0,319.1,0.0,0.9322749643191995,1.1102230246251565e-16,0.6126840437906554,0.0,0.23128119800332778,0.7687188019966721,nan,nan,nan,nan,nan,nan,,nan,nan
E4,M3,SHARED_AC,T2,150000,3,196.85537190082644,0.0,169.5206611570248,0.0,6.925619834710743,0.0,20.454545454545453,0.0,0.8066666666666666,0.0,58.0,0.0,222.16,0.0,340.5000000000002,0.0,0.8561594255691652,0.0,0.6688748129989065,0.0,0.32945091514143093,0.670549084858569,nan,nan,nan,nan,nan,nan,,nan,nan
E4,M3,SHARED_AC,T2,200000,3,196.68724279835388,2.842170943040401e-14,170.6090534979424,0.0,6.604938271604939,8.881784197001252e-16,19.526748971193417,0.0,0.81,0.0,57.0,0.0,224.0666666666667,2.842170943040401e-14,312.8,0.0,0.7927196310100749,0.0,0.7056359760773162,0.0,0.2878535773710483,0.7121464226289517,nan,nan,nan,nan,nan,nan,,nan,nan
E4,M3,SHARED_AC,T2,250000,3,197.99159663865547,0.0,171.5420168067227,0.0,6.739495798319328,0.0,19.789915966386555,0.0,0.7933333333333333,0.0,62.0,0.0,225.17666666666665,2.842170943040401e-14,307.3,0.0,0.7205628131695058,0.0,0.7456963957843685,0.0,0.4475873544093178,0.5524126455906821,nan,nan,nan,nan,nan,nan,,nan,nan
E4,M3,SHARED_AC,T2,300000,3,198.47058823529412,0.0,172.13445378151263,2.842170943040401e-14,6.714285714285714,0.0,19.705882352941178,0.0,0.7933333333333333,0.0,62.0,0.0,225.61666666666667,0.0,311.3,0.0,0.6758759012589679,0.0,0.7667790054283206,0.0,0.5391014975041597,0.46089850249584025,nan,nan,nan,nan,nan,nan,,nan,nan
E4,M3,SHARED_AC,T2,350000,3,199.72614107883817,0.0,173.76348547717842,0.0,6.5352697095435675,8.881784197001252e-16,19.497925311203318,0.0,0.8033333333333333,0.0,59.0,0.0,226.37666666666667,0.0,321.0,0.0,0.6015834953045556,0.0,0.8062650650590907,1.1102230246251565e-16,0.5008319467554077,0.49916805324459235,nan,nan,nan,nan,nan,nan,,nan,nan
E4,M3,SHARED_AC,T2,400000,3,196.9668049792531,0.0,170.97095435684648,0.0,6.556016597510374,8.881784197001252e-16,19.497925311203318,0.0,0.8033333333333333,0.0,59.0,0.0,224.84333333333333,0.0,317.0,0.0,0.6293408025772449,0.0,0.7865207044534794,0.0,0.47420965058236275,0.5257903494176372,nan,nan,nan,nan,nan,nan,,nan,nan
E4,M3,SHARED_AC,T2,450000,3,197.44769874476984,2.842170943040401e-14,171.4100418410042,0.0,6.589958158995816,0.0,19.502092050209207,0.0,0.7966666666666665,1.1102230246251565e-16,61.0,0.0,225.08,0.0,318.0,0.0,0.611572413331892,0.0,0.7929513242201084,1.1102230246251565e-16,0.3793677204658901,0.6206322795341098,nan,nan,nan,nan,nan,nan,,nan,nan
E4,M3,SHARED_AC,T2,500000,3,198.34439834024897,0.0,172.34439834024897,0.0,6.551867219917011,8.881784197001252e-16,19.497925311203318,0.0,0.8033333333333333,0.0,59.0,0.0,224.73666666666668,0.0,320.0,0.0,0.5578509046372477,0.0,0.8226593167531907,0.0,0.33610648918469216,0.6638935108153078,nan,nan,nan,nan,nan,nan,,nan,nan
E4,M3,SHARED_AC,T2,550000,3,197.1701244813278,0.0,171.19502074688796,0.0,6.5269709543568455,8.881784197001252e-16,19.497925311203318,0.0,0.8033333333333333,0.0,59.0,0.0,224.5666666666667,2.842170943040401e-14,317.0,0.0,0.5719156697213614,0.0,0.8126466616417921,0.0,0.4459234608985025,0.5540765391014975,nan,nan,nan,nan,nan,nan,,nan,nan
