stage,method,method_name,topology,train_step,n_eval_seeds,ATT_mean,ATT_std,AWT_mean,AWT_std,AGT_access_mean,AGT_access_std,AFT_mean,AFT_std,completion_rate_mean,completion_rate_std,backlog_mean,backlog_std,system_person_minutes_per_passenger_mean,system_person_minutes_per_passenger_std,travel_p90_mean,travel_p90_std,policy_entropy_normalized_mean,policy_entropy_normalized_std,mean_policy_max_prob_mean,mean_policy_max_prob_std,action_0_share_mean,action_1_share_mean,SPF_Jsys_per_passenger,gap_vs_SPF_pct,STTF_Jsys_per_passenger,gap_vs_STTF_pct,QTTI2_Jsys_per_passenger,gap_vs_QTTI2_pct,best_rule_name,best_rule_Jsys_per_passenger,gap_vs_best_rule_pct
E4,M0,EA_UAGMC,T2,50000,3,203.7577319587629,0.0,178.30412371134017,2.842170943040401e-14,6.304123711340206,0.0,19.164948453608247,0.0,0.6466666666666666,0.0,106.0,0.0,255.96666666666667,0.0,368.0,0.0,0.9510054272529014,0.0,0.6234790876185438,0.0,0.014975041597337771,0.9850249584026622,97.81666666666666,161.68001363094226,92.34444444444443,177.18686078690894,74.9,241.74454828660436,QTTI2,74.9,241.74454828660436
E4,M0,EA_UAGMC,T2,100000,3,197.66341463414633,0.0,172.190243902439,2.842170943040401e-14,6.317073170731708,0.0,19.17560975609756,0.0,0.6833333333333332,1.1102230246251565e-16,95.0,0.0,244.64666666666668,0.0,356.0,0.0,0.8846665844016575,0.0,0.6917984281324111,0.0,0.016638935108153077,0.9833610648918469,97.81666666666666,150.10734367013123,92.34444444444443,164.92840813379863,74.9,226.63106364040942,QTTI2,74.9,226.63106364040942
E4,M0,EA_UAGMC,T2,150000,3,107.95333333333333,0.0,80.64,0.0,6.989999999999999,8.881784197001252e-16,20.386666666666667,0.0,1.0,0.0,0.0,0.0,107.95333333333333,0.0,166.10000000000002,0.0,0.9067272514188295,1.1102230246251565e-16,0.6295581124784942,0.0,0.3444259567387687,0.6555740432612313,97.81666666666666,10.362923837110245,92.34444444444443,16.90289977138733,74.9,44.12995104583888,QTTI2,74.9,44.12995104583888
E4,M0,EA_UAGMC,T2,200000,3,98.95,0.0,70.60333333333334,0.0,7.419999999999999,8.881784197001252e-16,20.973333333333333,0.0,1.0,0.0,0.0,0.0,98.95,0.0,154.0,0.0,0.8769115118351926,0.0,0.6466411581253648,0.0,0.3710482529118136,0.6289517470881864,97.81666666666666,1.158630090304999,92.34444444444443,7.153170496931791,74.9,32.109479305740976,QTTI2,74.9,32.109479305740976
E4,M0,EA_UAGMC,T2,250000,3,99.09999999999998,1.4210854715202004e-14,70.70333333333333,0.0,7.496666666666667,0.0,20.946666666666665,0.0,1.0,0.0,0.0,0.0,99.09999999999998,1.4210854715202004e-14,164.30000000000007,0.0,0.8020683471426606,0.0,0.7001758483602679,0.0,0.3710482529118136,0.6289517470881864,97.81666666666666,1.3119781904924013,92.34444444444443,7.315605823607257,74.9,32.30974632843788,QTTI2,74.9,32.30974632843788
E4,M0,EA_UAGMC,T2,300000,3,94.79333333333334,0.0,66.74,0.0,7.343333333333334,0.0,20.773333333333333,0.0,1.0,0.0,0.0,0.0,94.79333333333334,0.0,139.20000000000005,0.0,0.6875844822241078,0.0,0.7707982296356543,1.1102230246251565e-16,0.3494176372712146,0.6505823627287853,97.81666666666666,-3.090816152666546,92.34444444444443,2.6519071110576493,74.9,26.559857587894964,QTTI2,74.9,26.559857587894964
E4,M0,EA_UAGMC,T2,350000,3,91.89666666666666,0.0,64.05666666666667,0.0,7.276666666666666,0.0,20.626666666666665,0.0,1.0,0.0,0.0,0.0,91.89666666666666,0.0,167.0,0.0,0.7286298113138615,1.1102230246251565e-16,0.746612202704647,0.0,0.24459234608985025,0.7554076539101496,97.81666666666666,-6.052138354063727,92.34444444444443,-0.4848995307423847,74.9,22.692478860703144,QTTI2,74.9,22.692478860703144
E4,M0,EA_UAGMC,T2,400000,3,92.52,0.0,64.48,0.0,7.39,0.0,20.706666666666667,0.0,1.0,0.0,0.0,0.0,92.52,0.0,158.0,0.0,0.7391680463219586,1.1102230246251565e-16,0.7166134214242564,0.0,0.346089850249584,0.653910149750416,97.81666666666666,-5.41489180439598,92.34444444444443,0.19010949344243236,74.9,23.52469959946594,QTTI2,74.9,23.52469959946594
E4,M0,EA_UAGMC,T2,450000,3,91.90666666666668,1.4210854715202004e-14,63.46666666666667,0.0,7.626666666666668,8.881784197001252e-16,20.88,0.0,1.0,0.0,0.0,0.0,91.90666666666668,1.4210854715202004e-14,148.4000000000001,0.0,0.6791585526255511,1.1102230246251565e-16,0.7529519080322317,0.0,0.5657237936772047,0.43427620632279534,97.81666666666666,-6.041915147384545,92.34444444444443,-0.4740705089639977,74.9,22.70582999554963,QTTI2,74.9,22.70582999554963
E4,M0,EA_UAGMC,T2,500000,3,91.07,0.0,62.4,0.0,7.756666666666667,0.0,20.973333333333333,0.0,1.0,0.0,0.0,0.0,91.07,0.0,140.20000000000005,0.0,0.6763824739001483,0.0,0.7378606878580548,1.1102230246251565e-16,0.6039933444259568,0.3960066555740432,97.81666666666666,-6.897256772874428,92.34444444444443,-1.3800986644206439,74.9,21.58878504672895,QTTI2,74.9,21.58878504672895
