milestone,model_num_timesteps,approx_kl,clip_fraction,entropy_loss,explained_variance,policy_gradient_loss,value_loss,learning_rate
50000,50000,0.014770053,0.0641357421875,-0.6505993682146073,0.757567286491394,-0.006125520260538906,0.018290126277133823,0.0004744
100000,100000,0.013756345,0.084287109375,-0.6519754272699356,0.9679979681968689,-0.007961533868219704,0.0054687484563328325,0.0004488
150000,150000,0.010340704,0.0602197265625,-0.6119641894102097,0.9930418133735657,-0.008391949522774667,0.00560144497663714,0.0004104
200000,200000,0.013166186,0.075048828125,-0.5848736202716828,0.9957093596458435,-0.010418614861555398,0.002390031694667414,0.00038480000000000003
250000,250000,0.012797023,0.0961865234375,-0.5540096151828766,0.9959803223609924,-0.010550762466154993,0.0016426963184494525,0.00034640000000000007
300000,300000,0.015030849,0.0815478515625,-0.5369295740127563,0.995915949344635,-0.011536557788494974,0.0016096169617958367,0.0003208
350000,350000,0.013533728,0.086494140625,-0.48775414913892745,0.9946017265319824,-0.01591420556884259,0.0019468513131141662,0.0002824
400000,400000,0.01164127,0.0784814453125,-0.47894275158643723,0.995712399482727,-0.014767990526743234,0.0014087548479437828,0.0002568
450000,450000,0.012197151,0.079736328125,-0.4811830878257751,0.9912621974945068,-0.01030805845046416,0.003122597059700638,0.0002312
500000,500000,0.009761708,0.073173828125,-0.45359416723251345,0.9949142932891846,-0.01113880162127316,0.0023646460799500346,0.00019280000000000002
550000,550000,0.009589581,0.0706396484375,-0.44194800794124606,0.9952981472015381,-0.009363753693178297,0.0017912116670049728,0.00016720000000000003
600000,600000,0.0073563084,0.051181640625,-0.42166447907686233,0.9941762685775757,-0.008780083095189184,0.002409451031126082,0.00012880000000000004
650000,650000,0.0075774407,0.0473046875,-0.39088577091693877,0.9951087236404419,-0.00908712305361405,0.002015734654851258,0.00010320000000000001
700000,700000,0.0061936905,0.041181640625,-0.4126689872145653,0.9947381019592285,-0.0082240323536098,0.0022211434016935526,6.480000000000003e-05
750000,750000,0.004068651,0.020107421875,-0.4201273810863495,0.9956130981445312,-0.005759457466192544,0.0020194169098977,3.920000000000001e-05
800000,800000,0.00034092987,0.0,-0.3851016691327095,0.9970240592956543,-0.0002781431854236871,0.0017163779819384217,8.000000000000229e-07
