#{"t_start": 1789976863.012658, "env_id": "None"}
r,l,t
-42687.970394,601,23.037624
-41298.716182,601,30.052348
-41033.082058,601,38.634586
-43352.114991,601,45.386185
-42398.32416,601,53.62568
-42466.833051,601,60.203095
-40035.186985,601,68.729443
-41914.435292,601,75.612013
-40024.07625,601,84.17419
-36870.308061,601,91.706314
-39307.70978,601,100.211509
-40087.107906,601,106.564188
-41245.738474,601,115.139682
-39629.180191,601,122.832446
-39669.416416,601,131.631962
-36619.806112,601,138.480756
-38131.656856,601,145.489873
-37342.743327,601,154.076431
-34312.224502,601,161.922164
-37482.246217,601,170.22057
-34686.439832,601,177.131228
-38285.82915,601,185.805641
-38626.89669,601,193.555076
-37232.577781,601,202.153631
-37934.043489,601,208.960999
-35863.39587,601,217.635065
-33542.558903,601,225.146836
-36748.519628,601,233.699938
-34875.099354,601,240.539639
-34174.955683,601,249.251003
-35697.646251,601,256.324931
-35769.340894,601,264.597641
-37612.735524,601,270.985688
-35385.686741,601,277.534838
-34633.526861,601,286.667895
-35770.903765,601,293.207414
-37251.671901,601,301.407892
-38184.218406,601,307.842714
-34757.332805,601,316.085551
-37887.893883,601,323.214824
-36511.643671,601,331.295097
-37561.654166,601,337.83464
-36753.09052,601,345.78343
-38107.167167,601,352.594634
-36488.609788,601,360.662437
-38471.701718,601,366.674128
-38415.600045,601,374.456588
-37718.865515,601,381.314035
-40691.463872,601,388.997385
-39978.081483,601,395.004392
-38206.824197,601,401.174216
-36715.865409,601,409.831809
-37395.719262,601,415.921916
-40878.310465,601,423.962685
-38750.608273,601,430.189952
-36645.651642,601,438.946391
-38073.050897,601,445.162257
-38269.380937,601,453.249972
-39666.935823,601,459.542841
-37754.401467,601,467.635637
-41343.140758,601,474.669075
-33179.909276,601,482.811165
-38452.22507,601,489.021621
-32575.61745,601,496.930306
-36669.941191,601,504.361442
-33625.353057,601,511.013125
-37188.406875,601,519.591885
-33095.912889,601,526.289572
-37168.020349,601,535.631671
-32937.429329,601,542.268928
-36164.969626,601,550.541871
-33188.018628,601,557.3193
-32857.068679,601,566.709446
-32760.283717,601,573.542631
-32383.177273,601,581.867139
-33859.682595,601,588.822343
-38429.51104,601,598.37019
-35665.3005,601,605.403184
-33733.610326,601,613.517276
-30645.645652,601,620.395287
-32921.603481,601,629.259909
-34625.99399,601,636.859389
-34312.72976,601,643.88692
-35542.183798,601,652.618769
-35233.6242,601,659.850148
