stage,method,method_name,topology,train_step,n_eval_seeds,ATT_mean,ATT_std,AWT_mean,AWT_std,AGT_access_mean,AGT_access_std,AFT_mean,AFT_std,completion_rate_mean,completion_rate_std,backlog_mean,backlog_std,system_person_minutes_per_passenger_mean,system_person_minutes_per_passenger_std,travel_p90_mean,travel_p90_std,policy_entropy_normalized_mean,policy_entropy_normalized_std,mean_policy_max_prob_mean,mean_policy_max_prob_std,action_0_share_mean,action_1_share_mean,SPF_Jsys_per_passenger,gap_vs_SPF_pct,STTF_Jsys_per_passenger,gap_vs_STTF_pct,QTTI2_Jsys_per_passenger,gap_vs_QTTI2_pct,best_rule_name,best_rule_Jsys_per_passenger,gap_vs_best_rule_pct
E4,M2,COARSE_FUTURE,T2,50000,3,140.51333333333332,0.0,114.77,0.0,6.41,0.0,19.413333333333334,0.0,1.0,0.0,0.0,0.0,140.51333333333332,0.0,191.0,0.0,0.9759115214984252,0.0,0.5797417524848723,0.0,0.064891846921797,0.9351081530782029,97.81666666666666,43.649684784460725,92.34444444444443,52.16219468174709,74.9,87.60124610591897,QTTI2,74.9,87.60124610591897
E4,M2,COARSE_FUTURE,T2,100000,3,96.35666666666667,0.0,70.59666666666666,0.0,6.453333333333333,0.0,19.373333333333335,0.0,1.0,0.0,0.0,0.0,96.35666666666667,0.0,141.20000000000005,0.0,0.9379199768770045,1.1102230246251565e-16,0.6217026828529434,0.0,0.08485856905158069,0.9151414309484193,97.81666666666666,-1.4925881751576013,92.34444444444443,4.3448441824088695,74.9,28.647085002225186,QTTI2,74.9,28.647085002225186
E4,M2,COARSE_FUTURE,T2,150000,3,84.97666666666667,0.0,58.18666666666667,0.0,6.956666666666667,0.0,19.906666666666666,0.0,1.0,0.0,0.0,0.0,84.97666666666667,0.0,152.10000000000002,0.0,0.8839527496826848,0.0,0.6631538603151103,0.0,0.27454242928452577,0.7254575707154741,97.81666666666666,-13.126597376043607,92.34444444444443,-7.978582601371658,74.9,13.45349354695149,QTTI2,74.9,13.45349354695149
E4,M2,COARSE_FUTURE,T2,200000,3,95.02666666666669,1.4210854715202004e-14,67.29666666666667,0.0,7.18,0.0,20.626666666666665,0.0,1.0,0.0,0.0,0.0,95.02666666666669,1.4210854715202004e-14,147.0,0.0,0.8566936001478161,1.1102230246251565e-16,0.6773240913368898,0.0,0.589018302828619,0.41098169717138106,97.81666666666666,-2.852274663486091,92.34444444444443,2.904584285886206,74.9,26.871384067645764,QTTI2,74.9,26.871384067645764
E4,M2,COARSE_FUTURE,T2,250000,3,95.65000000000002,1.4210854715202004e-14,67.60333333333334,0.0,7.336666666666667,0.0,20.786666666666665,0.0,1.0,0.0,0.0,0.0,95.65000000000002,1.4210854715202004e-14,149.20000000000005,0.0,0.8202217601020015,1.1102230246251565e-16,0.6829734372219903,1.1102230246251565e-16,0.5707154742096506,0.4292845257903494,97.81666666666666,-2.2150281138183434,92.34444444444443,3.579593310071023,74.9,27.70360480640856,QTTI2,74.9,27.70360480640856
E4,M2,COARSE_FUTURE,T2,300000,3,91.61666666666666,0.0,63.873333333333335,0.0,7.203333333333333,0.0,20.613333333333333,0.0,1.0,0.0,0.0,0.0,91.61666666666666,0.0,141.0,0.0,0.7877651290703863,0.0,0.6899854928602197,1.1102230246251565e-16,0.56738768718802,0.43261231281198004,97.81666666666666,-6.338388141080255,92.34444444444443,-0.7881121405366345,74.9,22.318647085002205,QTTI2,74.9,22.318647085002205
E4,M2,COARSE_FUTURE,T2,350000,3,90.8,0.0,62.92666666666667,0.0,7.45,0.0,20.506666666666668,0.0,1.0,0.0,0.0,0.0,90.8,0.0,142.0,0.0,0.7116799736984563,0.0,0.7483983343333849,0.0,0.35940099833610645,0.6405990016638935,97.81666666666666,-7.173283353211789,92.34444444444443,-1.6724822524365222,74.9,21.228304405874486,QTTI2,74.9,21.228304405874486
E4,M2,COARSE_FUTURE,T2,400000,3,92.05333333333333,0.0,64.29666666666667,0.0,7.239999999999999,8.881784197001252e-16,20.6,0.0,1.0,0.0,0.0,0.0,92.05333333333333,0.0,146.0,0.0,0.7024987232153825,0.0,0.7564371173671399,0.0,0.3477537437603993,0.6522462562396006,97.81666666666666,-5.89197478275686,92.34444444444443,-0.3152448562146507,74.9,22.90164663996438,QTTI2,74.9,22.90164663996438
E4,M2,COARSE_FUTURE,T2,450000,3,87.92333333333333,0.0,60.166666666666664,0.0,7.276666666666666,0.0,20.56,0.0,1.0,0.0,0.0,0.0,87.92333333333333,0.0,147.10000000000002,0.0,0.7071259691762452,0.0,0.7299255548221696,0.0,0.38103161397670543,0.6189683860232945,97.81666666666666,-10.114159141250637,92.34444444444443,-4.787630850679813,74.9,17.387627948375602,QTTI2,74.9,17.387627948375602
E4,M2,COARSE_FUTURE,T2,500000,3,89.34999999999998,1.4210854715202004e-14,61.666666666666664,0.0,7.21,0.0,20.546666666666667,0.0,1.0,0.0,0.0,0.0,89.34999999999998,1.4210854715202004e-14,148.0,0.0,0.660278301765903,0.0,0.7616401097540452,1.1102230246251565e-16,0.38103161397670543,0.6189683860232945,97.81666666666666,-8.655648321690254,92.34444444444443,-3.242690410299614,74.9,19.292389853137482,QTTI2,74.9,19.292389853137482
