stage,method,method_name,topology,train_step,n_eval_seeds,ATT_mean,ATT_std,AWT_mean,AWT_std,AGT_access_mean,AGT_access_std,AFT_mean,AFT_std,completion_rate_mean,completion_rate_std,backlog_mean,backlog_std,system_person_minutes_per_passenger_mean,system_person_minutes_per_passenger_std,travel_p90_mean,travel_p90_std,policy_entropy_normalized_mean,policy_entropy_normalized_std,mean_policy_max_prob_mean,mean_policy_max_prob_std,action_0_share_mean,action_1_share_mean,action_2_share_mean,action_3_share_mean,action_4_share_mean,action_5_share_mean,SPF_Jsys_per_passenger,gap_vs_SPF_pct,STTF_Jsys_per_passenger,gap_vs_STTF_pct,QTTI2_Jsys_per_passenger,gap_vs_QTTI2_pct,best_rule_name,best_rule_Jsys_per_passenger,gap_vs_best_rule_pct
J2,M0,RESIDUAL,T2,50000,3,83.08181818181818,0.0,54.627272727272725,0.0,7.490909090909091,0.0,21.50909090909091,3.552713678800501e-15,0.36666666666666664,0.0,190.0,0.0,300.23,0.0,223.20000000000002,0.0,0.9852679182528951,1.1102230246251565e-16,0.22844036077203453,2.7755575615628914e-17,0.0,0.0,0.1763727121464226,0.019966722129783693,0.8003327787021629,0.0033277870216306157,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M0,RESIDUAL,T2,100000,3,60.666666666666664,0.0,36.13333333333333,0.0,5.333333333333333,0.0,19.266666666666666,0.0,0.05000000000000001,6.938893903907228e-18,285.0,0.0,422.83,0.0,121.99999999999999,0.0,0.9461147248045699,0.0,0.29150530609136416,0.0,0.0,0.0,0.0016638935108153079,0.0,0.9034941763727121,0.09484193011647253,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M0,RESIDUAL,T2,150000,3,94.93382352941177,0.0,67.125,0.0,7.257352941176471,0.0,21.029411764705884,0.0,0.4533333333333333,0.0,164.0,0.0,272.49666666666667,0.0,253.0,0.0,0.9006534153410314,1.1102230246251565e-16,0.3545159451824655,0.0,0.016638935108153077,0.05823627287853577,0.06821963394342762,0.029950083194675542,0.627287853577371,0.1996672212978369,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M0,RESIDUAL,T2,200000,3,120.10191082802548,0.0,92.82165605095541,0.0,6.987261146496816,8.881784197001252e-16,20.630573248407643,0.0,0.5233333333333333,0.0,143.0,0.0,254.23333333333332,0.0,258.60000000000014,0.0,0.8532588300327125,1.1102230246251565e-16,0.3996245631709472,0.0,0.008319467554076539,0.06821963394342762,0.0632279534109817,0.033277870216306155,0.5574043261231281,0.26955074875207985,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M0,RESIDUAL,T2,250000,3,129.52307692307693,0.0,102.20769230769231,0.0,7.007692307692307,8.881784197001252e-16,20.661538461538463,0.0,0.43333333333333335,0.0,170.0,0.0,289.55,0.0,300.0,0.0,0.8149453735235926,1.1102230246251565e-16,0.43738834311978,0.0,0.0033277870216306157,0.049916805324459225,0.059900166389351084,0.07154742096505824,0.5723793677204659,0.24292845257903495,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M0,RESIDUAL,T2,300000,3,121.23931623931624,0.0,93.94871794871794,0.0,7.042735042735043,0.0,20.641025641025642,0.0,0.38999999999999996,5.551115123125783e-17,183.0,0.0,300.48333333333335,0.0,268.4,0.0,0.8024471100483718,0.0,0.4485102671255883,0.0,0.011647254575707153,0.03826955074875208,0.056572379367720464,0.10981697171381032,0.5707154742096506,0.2129783693843594,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M0,RESIDUAL,T2,350000,3,99.62352941176471,0.0,72.16470588235295,0.0,6.988235294117647,0.0,20.929411764705883,0.0,0.2833333333333333,0.0,215.0,0.0,332.82,0.0,256.20000000000005,0.0,0.756011846303649,1.1102230246251565e-16,0.49846331053684634,0.0,0.013311148086522463,0.04159733777038269,0.023294509151414306,0.09650582362728784,0.5873544093178037,0.23793677204658903,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M0,RESIDUAL,T2,400000,3,90.18947368421054,1.4210854715202004e-14,62.49473684210526,0.0,7.08421052631579,0.0,21.105263157894736,0.0,0.31666666666666665,0.0,205.0,0.0,317.1566666666667,0.0,243.60000000000022,2.842170943040401e-14,0.7397437149105018,1.1102230246251565e-16,0.5059653932907419,0.0,0.013311148086522463,0.059900166389351084,0.019966722129783693,0.09650582362728784,0.6006655574043261,0.2096505823627288,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M0,RESIDUAL,T2,450000,3,83.8425925925926,0.0,55.71296296296296,0.0,7.37037037037037,0.0,21.25925925925926,0.0,0.36000000000000004,5.551115123125783e-17,192.0,0.0,297.22,0.0,238.19999999999996,0.0,0.7941312739538722,0.0,0.4316103507000674,0.0,0.011647254575707153,0.07321131447587355,0.029950083194675542,0.09151414309484192,0.5557404326123128,0.23793677204658903,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M0,RESIDUAL,T2,500000,3,59.08724832214765,0.0,29.798657718120804,0.0,8.04026845637584,0.0,21.87248322147651,0.0,0.49666666666666665,0.0,151.0,0.0,242.37666666666667,0.0,152.60000000000005,0.0,0.8344945518355033,0.0,0.3755533366205291,5.551115123125783e-17,0.04658901830282861,0.11480865224625623,0.026622296173044926,0.1314475873544093,0.5973377703826955,0.08319467554076539,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M0,RESIDUAL,T2,550000,3,75.52352941176471,0.0,46.811764705882354,0.0,7.741176470588235,0.0,21.470588235294116,0.0,0.5666666666666667,0.0,130.0,0.0,214.64,0.0,200.19999999999993,0.0,0.7589128422493984,0.0,0.4811245456908189,5.551115123125783e-17,0.35440931780366053,0.11647254575707154,0.04658901830282861,0.1447587354409318,0.23793677204658903,0.09983361064891845,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M0,RESIDUAL,T2,600000,3,119.54878048780488,0.0,91.3780487804878,0.0,7.5894308943089435,0.0,20.934959349593495,0.0,0.82,0.0,54.0,0.0,159.14666666666668,0.0,300.5,0.0,0.7131966925872105,0.0,0.48646619105200206,0.0,0.11647254575707154,0.11314475873544093,0.11148086522462562,0.129783693843594,0.26955074875207985,0.259567387687188,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M0,RESIDUAL,T2,650000,3,118.65234375,0.0,90.3203125,0.0,7.79296875,0.0,20.875,0.0,0.8533333333333334,0.0,44.0,0.0,150.13,0.0,263.5,0.0,0.6824528647040494,0.0,0.5150671671462337,0.0,0.09983361064891845,0.09983361064891845,0.1264559068219634,0.086522462562396,0.31114808652246256,0.2762063227953411,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M0,RESIDUAL,T2,700000,3,108.73431734317343,0.0,80.58671586715867,0.0,7.6162361623616235,0.0,20.71217712177122,0.0,0.9033333333333333,0.0,29.0,0.0,129.05666666666667,0.0,230.0,0.0,0.6459148582260591,0.0,0.5308991533002123,0.0,0.13311148086522462,0.1064891846921797,0.09484193011647253,0.09151414309484192,0.2928452579034942,0.281198003327787,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M0,RESIDUAL,T2,750000,3,61.36571428571428,0.0,32.325714285714284,0.0,7.965714285714285,0.0,21.377142857142857,0.0,0.5833333333333334,0.0,125.0,0.0,194.74666666666667,0.0,133.2,0.0,0.6391570227985338,0.0,0.5846728115480474,0.0,0.4442595673876872,0.08319467554076539,0.04825291181364392,0.07321131447587355,0.23460898502495842,0.11647254575707154,nan,nan,nan,nan,nan,nan,,nan,nan
J2,M0,RESIDUAL,T2,800000,3,58.17567567567568,0.0,29.371621621621625,3.552713678800501e-15,7.77027027027027,0.0,21.2972972972973,0.0,0.49333333333333335,0.0,152.0,0.0,224.37,0.0,109.1000000000002,0.0,0.7379292351917384,0.0,0.47252171879600163,5.551115123125783e-17,0.023294509151414306,0.06988352745424292,0.051580698835274545,0.11314475873544093,0.653910149750416,0.0881863560732113,nan,nan,nan,nan,nan,nan,,nan,nan
