#{"t_start": 1789990851.6194677, "env_id": "None"}
r,l,t
-42258.906399,601,15.339463
-43004.111656,601,24.231801
-43136.06527,601,35.231033
-44047.182333,601,43.938133
-45209.08446,601,55.219152
-41984.206881,601,64.382635
-42467.199945,601,75.193748
-41588.737069,601,83.854304
-46318.394251,601,94.965048
-46907.307285,601,104.127127
-49020.541173,601,114.988338
-49156.708969,601,123.731728
-47133.515946,601,134.453951
-42838.509443,601,143.54176
-49212.277425,601,154.376446
-50712.27273,601,163.107112
-49049.933418,601,171.642881
-54107.152235,601,182.631876
-53772.266692,601,191.631212
-49575.110453,601,202.31303
-50887.598583,601,210.647019
-55221.247221,601,221.173667
-48784.589877,601,230.027153
-60577.240088,601,240.530033
-48806.734342,601,248.469267
-54840.321529,601,258.852746
-55027.786761,601,267.494692
-52839.114989,601,277.93332
-57102.35642,601,285.782758
-55610.823343,601,296.031257
-52114.14801,601,304.71517
-55950.184208,601,314.875117
-54011.977209,601,322.837361
-57156.765621,601,330.676917
-55123.66363,601,341.754329
-56056.97765,601,349.695797
-51273.332984,601,360.181183
-50634.425251,601,368.236816
-46640.548478,601,379.430861
-50294.912408,601,387.483804
-53416.520568,601,397.782402
-51086.708388,601,405.855952
-49042.225449,601,416.695085
-51941.928469,601,424.845096
-46878.380008,601,435.527775
-47299.451761,601,443.898514
-47358.10068,601,454.512552
-42100.950547,601,463.817971
-40502.17603,601,474.519304
-39046.1528,601,482.967022
-42205.186931,601,491.715006
-41152.570749,601,503.65865
-40723.599238,601,512.239757
-42588.112513,601,522.946092
-43726.073229,601,531.664189
-41663.017898,601,543.619631
-41871.504456,601,552.153466
-39518.213877,601,563.180676
-42195.878537,601,571.869461
-37987.628558,601,583.542366
-39036.891367,601,592.057781
-40941.022084,601,603.045662
-36195.708341,601,611.484676
-38362.328138,601,623.071329
-38197.673629,601,631.734236
-36085.832593,601,640.127419
-36651.186697,601,651.34758
-39015.8058,601,660.343371
-34341.984428,601,671.545555
-37088.141643,601,679.823585
-33896.993815,601,690.379173
-39416.751746,601,698.659125
-38790.496927,601,710.136627
-36563.050679,601,718.33249
-37158.150075,601,728.91516
-36541.65799,601,737.097079
-34215.54334,601,748.150086
-34676.235355,601,756.086748
-34444.218757,601,766.252447
-33728.382345,601,774.156798
-32273.684964,601,785.189137
-35533.085379,601,793.042442
-33668.09928,601,800.982597
-34783.247522,601,811.204307
-37655.921924,601,819.964254
